ST_D_GestralVillage/ST_Dialog_GestralVillage_House6_02;Então todos querem que eu vá embora, é isso mesmo?!
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_03;Até então, temos as inscrições de três dos nossos campeões lendários! E... um concorrente misterioso novo.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_06;Então, é claro que queríamos enfrentá-los também. Mas vários Gestrais foram simplesmente humilhados.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_11;Até que, um dia, eu decidi que não queria que mais ninguém sofresse como eu.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_11;Então, como anda sua caçada?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_01;Então, vocês gostam de justa?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_03;Alguém destruiu nosso Sakapatate mais forte, então temos que criar um que seja ainda mais forte!
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_02;Alguém, por favor, ajudem-no!!!
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_12;Vou considerar como um sim!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory4_03;Parece legal!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_10;Me parece ridiculamente perigoso. Quem sabe um dia.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory2_01;PROVE DE MINHA IRA!
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_06;DOS MELHORES...
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_05;PARA SUPERAR O MELHOR...
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_02;TREINANDO...
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_01;Teste sua força.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_End_01;Obrigado, Monsieur Carapincelada!
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_16;Obrigado pela sua invenção, Monsieur Carapincelada. Vamos cuidá-la com muito carinho.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_12;Obrigado, humanos. Já me sinto bem melhor.
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_03;Obrigado. Esse patatezinho acabou de renascer, ele ainda é meio cabeça-dura.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_06;Depende. Seus Sakapatates vão continuar nos atacando?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar8_01;Aquele pincel velho ali não quer fazer trocas com ninguém. O que será que ele quer?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_06;Não foi tão mal assim.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_06;Quase não dá pra perceber.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_04;Maravilha, mas será que não poderiam fazer os Sakapatates só atacarem os Nevrons?
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub1_02;Impressionante, você é bem dedicado.
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_04;Interessante... Valeu, pequenino.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_04;É isso?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_03;Que pena. Quando queremos dar um tempo entre as lutas, nós partimos para a justa. O melhor jogo de todos.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_04;Foi o que eu pensei.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_22;Isso... É PERFEITO! Já sei onde podemos encontrá-lo!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_13;Aquele... petulante... preguiçoso... de mente fraca!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_19;Que... chato.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_07;Acho que, até lá, a Artífice já vai ter gommado vocês.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_01;A Artífice... Ela vai levar a todos nós...
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_04;O velho biruta tá construindo um cassino. Apostas e afins. Não pode lutar por lá.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_01;O vizinho diz que é um filósofo, mas eu sou o verdadeiro filósofo.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_07;O design do escudo nem foi ideia nossa, nós roubamos dos expedicionários anteriores. Talvez seja um trabalho impossível de fazer sozinho...
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_02;O torneio começou! Encontre {ArenaRegistrar} se quiser participar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_04;Parece que o torneio foi épico! Não pude ver muito daqui, mas caramba! Os sons deram uma ótima imagem da coisa.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_01;O torneio começará em breve. Aguarde.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_06;Então acho que vou ter que destruir seu brinquedinho novo com ainda mais força.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_08;Então não.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_05;Eles têm uma força implacável e uma aura poderosa. Deram cabo de expedições inteiras sozinhos.
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub1_03;Eles nunca vão entender. Um dia, esse lugar estará cheio de cassinos e todos vão ouvir jazz.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_01;Eles estão fazendo novos Sakapatates! Mal posso esperar para ver o que inventarão dessa vez!
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_01;Este é um lugar sagrado.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House1_01;Que maravilha.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater1_01;Esse é o nosso teatro.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_03;Este lugar não é adequado para os fracos de coração.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_11;Esse será minha maior proeza.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_04;Isso vai ser divertido. Mas será moleza.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_08;Isso... é... MUITO FODA!!!
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_05;Hora de treinar! Melhor treinar também. (sussurra) Falando sério, você realmente precisa treinar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_02;Uma pena que Moshi esteja hibernando. Moshi adorava Expedicionários. Ninguém sabia tanto quanto ele sobre vocês.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_16;INIMAGINÁVEL!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_02;Argh... você não vai quer ir lá.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_24;Ah, valeu.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_06;Ah, sim. Claro.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_20;Hum... Entendi. Achei que já tínhamos superado nossas diferenças. Lembra da última vez que...
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates1_03;A menos que tentem causar problemas. Daí vamos acabar com sua raça, o que vai ser divertido para mim, mas não tanto para vocês.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_03;Q-quê? O que eu f-fiz?
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_07;FAZEMOS ISSO POR GOLGRA...
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_03;MANTEMOS O FOCO...
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena4_02;SOMOS OS FÃS DE 'BERTRAND-MÃOS-GRANDES', PATATE.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_01;ESTAMOS TREINANDO...
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_01;BEM-VINDOS!
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena4_04;COMO ASSIM? AS MÃOS DE BERTRAND SÃO TÃO GRANDES QUE ELE PEGARIA A ARTÍFICE E A LANÇARIA COMO UM MÍSSIL PELA ATMOSFERA!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_30;Calma, não responda.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_06;Espera, você não tem que morrer primeiro pra depois renascer?
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_12;Epa, o que foi isso?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_04;Vai encarar?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater1_02;Mas não fazemos peças, só o utilizamos para lutar no palco.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_01;Finalmente o encurralamos.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_06;Fazemos oferendas de Chroma no Rio Sagrado como parte do processo de renascimento.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_12;Precisamos de toda ajuda possível.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_06;Abrimos a porteira próxima ao nosso vilarejo para vocês. Passando por ela, sigam em frente. Vocês chegarão ao Ninho de Esquie rapidinho.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_02;Já vimos esta porta antes.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_03;Já encaramos Nevrons bem perigosos em nossa jornada.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary2_01;Temos muitos feridos agora. Os Nevrons atacaram há pouco tempo.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House2_01;Bem-vindos ao meu doce lar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates1_01;Bem-vindos ao Vilarejo Gestral! Expedicionários, certo? Vocês são bem engraçados.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary3_01;Bem-vindos à vizinhança mais tediosa de todo o Vilarejo. A Enfermaria.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_03;Bem, eu sou mais! E mais troncudo. Vou te partir ao meio.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_18;Bem, não foi tão fácil assim.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_02;Ora, ora, olá mais uma vez.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_05;Bem, como era de se esperar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_07;Bem...
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_05;Como assim? Você já esteve LÁ DENTRO?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_04;O que me diz? {PriceCost} Chroma e é toda sua.<br />(Chroma disponível: {CurrentChromaCount})
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_14;Que decepção.
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_02;O que houve com o braço? Vocês iam me ajudar a construir o MELHOR SAKAPATATE. Mentiu pra mim?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory3_02;O que está construindo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_02;O que está fazendo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory2_02;O que está fazendo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_15;O que você é? Um viciado em estatísticas?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_16;O que achou do escudo no modelo anterior do Sakapatate? Como foi encará-lo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar7_02;Como assim, você vai ou não vai vender nada para mim?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_02;O que houve?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street2_03;O que é um herói Gestral?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_02;Qual a moeda local?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_04;Qual é a da mansão lá dentro?
ST_D_GestralVillage/ST_Dialog_GestralVillage_House6_01;Como assim? Querem discutir comigo também?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance1_02;Cada qual com sua pira.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_01;Quando eu era pequeno, eu jurei que entraria na arena assim que completasse trinta.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_03;Quando o sol nasce, as plantas florescem.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_03;Onde está o Esquie?
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_NoGustave_01;Cadê o homem do braço metálico?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_13;Quem vai pra luta?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street2_01;Por que logo eu fiquei com uma casa que tem uma vista da porcaria do teatro?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_10;Por que não age como um daqueles caras?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_04;Por quê? O que está acontecendo aqui?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_03;Mas por quê? O que tem lá?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar4_05;Com elas, ficarei rico e finalmente comprarei o Bazar... Eles vão ver!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater4_02;Uoooooooou!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory2_01;Trabalho, trabalho duro, trabalho~
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street1_04;Quer que eu leia sua mão novamente?
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_01;Uau, o vilarejo é tão legal!
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_08;Nossa, você é bem sem graça, né?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street1_03;IIIISSSSSSOOOOO!!!
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory1_07;ISSO!
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_15;Sim! Canhões! Explosivos! Que abrem fissuras na terra!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_03;Ah, não é o fim do mundo.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance3_03;Claro! Não vejo a hora de virar uma árvore!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_02;Pois é! Eu soube que os novos vão ter canhões laser!
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_06;Sim, tinham o mesmo uniforme cafona.
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_08;É, tipo... na minha última vida, eu era todo malhado! Mas agora tenho apenas {playTime} horas de vida e tenho que pegar firme pra recuperar tudo, daí posso mostrar minhas habilidades na arena!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_05;Isso aí, seu ladrãozinho nojento! Devolva.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance3_06;Sim... Parece uma honra e tanto...
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_03;Sim.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet4_03;Sim. E espero que da forma mais discreta e respeitável possível.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_15;Vocês, Expedicionários, merecem.
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_05;Então você não me interessa. Adieu.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_02;Você é novo demais para enfrentar Nevrons!
ST_D_GestralVillage/ST_Dialog_GestralVillage_House5_06;Vocês já me deram uma surra, né? Ok, se mandem, eu quero ficar sozinho.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_08;Você consegue. Confie no seu potencial.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_03;Você pode encontrá-lo logo ali.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_04;Mas dá pra trocar por Chroma.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_06;Você come Nevrons??
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_16;Encontraram todos os diários?
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_04;Tem direito a um golpe. Se ele causar 9.999 de dano, você recebe um prêmio.
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_09;Vai com tudo, Chefia!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Noco_Act1_01;Vocês são muito lentos. Dava pra partir em várias aventuras e ainda acabaria com vocês!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street4_01;Cês vão assistir as justas?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_02;Os humanos estariam interessados em uma arma muito especial?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_05;Você sabe que nós, Gestrais, adoramos uma boa luta, certo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_05;Quer saber? Vamos atacar os humanos com ainda mais força!
ST_D_GestralVillage/ST_Dialog_GestralVillage_ChiefHouse1_01;Pode entrar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ChiefHouse2_01;Você não pode entrar.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_02;Talvez sejam realmente capazes de derrotar o MAIS perigoso dos Nevrons.
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_07;Você se lembra do número deles? Os nomes?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_03;Nunca dê ouvidos aos mais velhos.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory1_03;Pelo jeito você tá ansioso até demais pra tomar uma surra.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet2_04;Me diga você, seu procrastinador infeliz!
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_02;Tá se achando o bambambã, né?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_02;Quer se registrar no torneio? Veio ao Gestral certo!
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_21;Você vai precisar dos esporos de cogumelo. Dos azuis. Os cultivamos em Lumière, eles têm os mais variados usos.
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_16;Nossa! Você venceu!
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_19;Você vai enfrentar o concorrente misterioso. Espero que estejam prontos, senão o prêmio não vai ficar com vocês!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_09;Vocês nunca vão derrotar o próximo Sakapatate que faremos!
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_05;Você é só um cisco no meu caminho para o heroísmo Gestral! Saia da minha frente.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater2_03;Você é um visionário.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_16;Você é mesmo burro o suficiente para me enfrentar de novo?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_08;Acho bom devolver agora mesmo! Ou vamos quebrar seus joelhos!
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_02;É seu dia de sorte, tenho um bem aqui.
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory1_01;Está a caminho da fábrica de Sakapatates?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_04;Você é um péssimo médico. E por que você é tão grande?
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_03;Você não vale nada.
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_04;Você ganhou uma voltinha na arena, patate!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_05;Fora que suas cerdas são lindas também, então entende minha dor!
ST_D_GestralVillage/ST_Dialog_GestralVillage_House2_02;Sua casa tá meio vazia.
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_07;Trincado? Pra lutar?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_11;Seu oponente é um dos nossos campeões lendários!
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_02;Mas suas coisas não valem nada.
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_02;[Provoque Golgra para um duelo]
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_01;[Fale com Golgra]
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_11;[bocejo]
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_14;{MainCharacterSelected} então. Tudo pronto?
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_12;{gestralChampionName}!
ST_D_Goblu/ST_D_Goblu_Demineur_Objective_02;(Ótimo...)
ST_D_Goblu/ST_D_Goblu_Demineur_Intro_03;(Não parece hostil.)
ST_D_Goblu/ST_D_Goblu_Demineur_Intro_04;(Está se prendendo a uma corrente de metal. Ela não costuma ter uma mina nela?)
ST_D_Goblu/ST_D_Goblu_Demineur_End_06;(Está morto.)
ST_D_Goblu/ST_D_Goblu_Demineur_End_04;(Merde, será que estamos incomodando?)
ST_D_Goblu/ST_D_Goblu_Demineur_End_05;(Acho que teremos problemas...)
ST_D_Goblu/ST_D_Goblu_Demineur_End_02;(Isso tá ficando cada vez mais estranho...)
ST_D_Goblu/ST_D_Goblu_Demineur_Intro_05;(Mas e se... dermos uma a ele?)
ST_D_Goblu/ST_D_Goblu_Demineur_Intro_01;(O que esse Nevron está fazendo?)
ST_D_Goblu/ST_D_Goblu_Demineur_Objective_01;Olá, pegue isso. [Entregar {questItem}]
ST_D_Goblu/ST_D_Goblu_Demineur_Intro_02;Vamos embora.
ST_D_Goblu/ST_D_Goblu_Demineur_End_01;Uoooou...
ST_D_Goblu/ST_D_Goblu_Demineur_End_03;[grunhido]
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_07;E quem vai acabar com a sua raça?
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_10;Mãos grandes, músculos grandes. Vocês não vão vencer.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_09;Boa escolha, ele é o mais fraco.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_17;Tome. Agora sumam da minha frente.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_11;Os pés dele são lendários.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_04;Não tô no clima pras bobajadas Gestrais.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_02;Se não forem cascas-grossas, ainda podem fugir, seus covardes.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_03;Mostrem do que são capazes, fracotes.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_12;Esse cara é ridículo.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Fighter_01;Se me der um soco, eu quebro o seu dedo como se fosse um palito!
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_01;Boas-vindas ao nosso Clube de Luta Gestral supersecreto, viajante.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_13;Muito bem, mereceu esta recompensa.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_06;Quem vai lutar?
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_15;É, vocês são fracos demais, como esperado.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_05;Sim, este é o lugar para guerreiros de VERDADE, diferente de vocês.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_08;Vocês já derrotaram esse lutador antes, então não vai ter recompensa por vencê-lo novamente. Querem continuar?
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_14;Vocês já derrotaram esse lutador antes. Como vocês são cruéis.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Fighter_02;Vocês são bons... Ganharam meu respeito.
ST_D_HiddenGestralArena/ST_D_HiddenGestralArena_Keeper_16;Vocês conseguiram derrotar todos aqui. Meus parabéns.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_03;E superaram Ela, que afirma ter pintado esse quadro sozinha.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_07;Por isso, vaguei. Pouco a pouco me perdi em pensamentos sombrios enquanto percebia o mundo ao meu redor.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_Killer_01;Mesmo assim, vocês mataram alguns deles.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_End_01;Vão embora. Ignorem-me.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_11;Entretanto, admiro sua determinação.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_19;Mas não consigo.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_14;Todavia, recebi uma função extra.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_Helper_01;Mas vocês.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_06;Mesmo quando me adequei a um novo propósito, que logo se mostrou impossível também.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_10;Expedicionários. Vocês ajudaram tantos de nós.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_05;Por muito tempo, vaguei pelo mundo. Achava que a tarefa incumbida a mim era cruel.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_Started_01;Não pude matá-los, muito menos ajudá-los, pois não foi assim que fui Pintado.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_09;Não esperava menos. Não considero isso uma tragédia, mas sim uma vitória.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_Started_02;Eu me encontrei... no mesmo estado deplorável que encontrei meus irmãos.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Standby_04;Eu os vi ajudar {UnfinishedNevronHelpCount} deles. Mas ainda há muitos que precisam de salvação.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_22;Não conseguia.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Standby_05;Peço-lhes. Meus irmãos não merecem esse destino.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_16;Eu fui pintado para neutralizá-las.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_08;Então, aprendi a verdade...
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_10;Impossível. O que almejam é inalcançável.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_15;Criações incompletas, ainda inacabadas, que ganharam vida pela mão da Senhora...
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_11;Por favor, aceitem isto. Que possam continuar ajudando aqueles que desviaram do caminho.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Objective_02;Muitos deles voltaram a si. Graças a vocês.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_04;A Senhora ficará satisfeita de ouvir dos seus feitos.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_12;A Senhora... me concedeu uma qualidade similar.
ST_D_JudgeOfMercy/ST_D_JudgeOfMercy_Blanc_Intro_05;Contudo, não devem ficar alheios às consequências de vosso triunfo.
