ST_CS_3_21_7_EndingIfVersoWins/03_Verso;Tienes un increíble poder para pintar.
ST_CS_3_21_8_EndingIfMaelleWins/01_Verso;Alicia, te lo suplico,<br />haz que deje de pintar.
ST_CS_3_21_8_EndingIfMaelleWins/02_Maelle;No digas eso, por favor. No lo digas.
ST_CS_3_21_8_EndingIfMaelleWins/11A_Verso;Ayúdame... Ayúdame...
ST_CS_3_21_8_EndingIfMaelleWins/03_Verso;Por favor, escúchame. Solo tú eres capaz.
ST_CS_3_21_8_EndingIfMaelleWins/11_Verso;No quiero esta vida.
ST_CS_3_21_8_EndingIfMaelleWins/08_Verso;No quiero esta vida...<br />No quiero esta vida...
ST_CS_3_21_8_EndingIfMaelleWins/09_Maelle;Solo quería...<br />que viviéramos esta vida juntos.
ST_CS_3_21_8_EndingIfMaelleWins/12_Maelle;Si pudieras envejecer...
ST_CS_3_21_8_EndingIfMaelleWins/06_Verso;Por favor. No quiero esta vida.
ST_CS_3_21_8_EndingIfMaelleWins/07_Maelle;Deja de decir eso.
ST_CS_3_21_8_EndingIfMaelleWins/10_Maelle;La vida que nos robaron.<br />Por favor, hermano... Por favor.
ST_CS_3_21_8_EndingIfMaelleWins/05_Maelle;Verso...
ST_CS_3_21_8_EndingIfMaelleWins/13_Maelle;¿Encontrarías... un motivo para sonreír?
ST_CS_3_21_8_EndingIfMaelleWins/04_Verso;Puedes hacerlo, por favor.<br />Bórrame. ¡Bórrame!
ST_CS_3_A_1_TheTwinTowers/12_Verso;Ali...
ST_CS_3_A_1_TheTwinTowers/14_Maelle;Y <span class='subtitles_italic'>Papa</span> sabe que tengo vértigo.
ST_CS_3_A_1_TheTwinTowers/01_Lune;Otro axón. ¿Cómo se hizo tan grande?
ST_CS_3_A_1_TheTwinTowers/07_Maelle;Todo tiene que tener capas y capas<br />de significados y propósitos.
ST_CS_3_A_1_TheTwinTowers/08_Maelle;Todo es una lección.
ST_CS_3_A_1_TheTwinTowers/06_Maelle;Nunca pinta solo por pintar.
ST_CS_3_A_1_TheTwinTowers/09_Verso;Mmm...
ST_CS_3_A_1_TheTwinTowers/11_Maelle;Esperanza.
ST_CS_3_A_1_TheTwinTowers/13_Verso;Mi hermana está en lo alto.
ST_CS_3_A_1_TheTwinTowers/04_Maelle;<span class='subtitles_italic'>Papa</span> y sus parábolas.
ST_CS_3_A_1_TheTwinTowers/05_Verso;¿Parábolas?
ST_CS_3_A_1_TheTwinTowers/02_Verso;No siempre fue tan alta, pero se obsesionó<br />con alcanzar las estrellas y...
ST_CS_3_A_1_TheTwinTowers/10_Lune;¿Cuál es la lección esta vez?
ST_CS_3_A_2_TheWorkshop/09_Maelle;Y Verso... siempre hacía reír a <span class='subtitles_italic'>Papa</span>.<br />Tenían muchas bromas privadas.
ST_CS_3_A_2_TheWorkshop/11_Verso;Luego estás tú. La verdadera favorita.
ST_CS_3_A_2_TheWorkshop/02_Maelle;La intención es buena, lo sé...<br />Pero sus métodos...
ST_CS_3_A_2_TheWorkshop/04_Maelle;Soy la pequeña.<br />Eso lo hace todo mucho peor.
ST_CS_3_A_2_TheWorkshop/15_Verso;Mira a tu alrededor.<br />Solo quiere verte volar.
ST_CS_3_A_2_TheWorkshop/05_Lune;Ah, eso lo entiendo.
ST_CS_3_A_2_TheWorkshop/06_Sciel;Hija única.
ST_CS_3_A_2_TheWorkshop/08_Maelle;La favorita de <span class='subtitles_italic'>Papa</span>.<br />Está tan orgulloso de ella...
ST_CS_3_A_2_TheWorkshop/12_Verso;La hija a la que llama<br />«su estrella oculta»,,<br />ST_CS_3_A_2_TheWorkshop/10_Maelle,Luego estoy yo...,<br />ST_CS_3_A_2_TheWorkshop/01_Maelle,Vértigo, ¿recuerdas?
ST_CS_3_A_2_TheWorkshop/07_Maelle;Sí, Clea es la mayor. Es tan... perfecta.<br />Tan dotada, con tanto talento...
ST_CS_3_A_2_TheWorkshop/14_Maelle;Sin embargo, aquí estoy,<br />enredándolo todo aún más.
ST_CS_3_A_2_TheWorkshop/03_Lune;¿Tu padre?
ST_CS_3_A_2_TheWorkshop/13_Verso;pero es demasiado tímida<br />y cohibida para verlo.
ST_CS_3_A_3_MeetingTheReacher/02_Verso;Alicia. Tu carta...
ST_CS_3_A_3_MeetingTheReacher/01_Maelle;Hola.
ST_CS_3_A_3_MeetingTheReacher/01A_Maelle;¿Hola?
ST_CS_3_A_3_MeetingTheReacher/04_Maelle;Ah. Eres el verdadero axón.
ST_CS_3_A_3_MeetingTheReacher/03_Maelle;Nos echa la culpa, ¿verdad?<br />No te merecías eso...
ST_CS_3_A_3_MeetingTheReacher/06_Maelle;Entonces, sabes a quién representa.
ST_CS_3_A_3_MeetingTheReacher/08_Maelle;¿Con ella?
ST_CS_3_A_3_MeetingTheReacher/05_Maelle;¿Sabías que <span class='subtitles_italic'>Papa</span> la había pintado?
ST_CS_3_A_3_MeetingTheReacher/07_Maelle;¿Te... gusta? Estar aquí.
ST_CS_3_A_4_TheEndOfTheRealReacher/05_Verso;Alicia...
ST_CS_3_A_4_TheEndOfTheRealReacher/02_Maelle;Para mí, pues.
ST_CS_3_A_4_TheEndOfTheRealReacher/03_Maelle;Ve. Reclama tu trozo de cielo.
ST_CS_3_A_4_TheEndOfTheRealReacher/01_Maelle;Supongo que esto...<br />representa sus esperanzas. Para nosotras.
ST_CS_3_A_4_TheEndOfTheRealReacher/08_Verso;¡Maelle!...
ST_CS_3_A_4_TheEndOfTheRealReacher/06_MirrorAlicia;Envíame con mi familia.
ST_CS_3_A_4_TheEndOfTheRealReacher/07_Verso;Espera...
ST_CS_3_A_4_TheEndOfTheRealReacher/04_Maelle;Ambas merecemos volar.<br />Permíteme ofrecerte un nuevo comienzo.
ST_CS_SC_01_1_SimonIntro/02_Monoco;Ah... Así que es el que venció al axón.
ST_CS_SC_01_1_SimonIntro/06_Verso;Desapareció y pensé que...
ST_CS_SC_01_1_SimonIntro/05_Verso;Es un viejo amigo mío.
ST_CS_SC_01_1_SimonIntro/08_Verso;Te dejo descansar, amigo mío.
ST_CS_SC_01_1_SimonIntro/07_Verso;Parece que se encontró con Clea.
ST_CS_SC_01_1_SimonIntro/01_Lune;Estas espadas se parecen<br />a las de Vieja Lumière.
ST_CS_SC_01_1_SimonIntro/05A_Verso;Nos unimos juntos a la expedición cero.
ST_CS_SC_01_1_SimonIntro/04_Lune;¿Lo conoces?
ST_CS_SC_01_1A_SimonBattleTransition/01_Clea;Amor mío, estos enemigos<br />no son rivales para ti.
ST_CS_SC_01_1A_SimonBattleTransition/06_Clea;Álzate. Los enemigos te aguardan.
ST_CS_SC_01_1A_SimonBattleTransition/03_Clea;Todo para encontrarme.<br />Para liberarme de su influencia.
ST_CS_SC_01_1A_SimonBattleTransition/05_Clea;¿Dejarás tu juramento sin cumplir?
ST_CS_SC_01_1A_SimonBattleTransition/04_Clea;¿Sucumbirás ahora ante rivales así?
ST_CS_SC_01_1A_SimonBattleTransition/02_Clea;Tú, que has luchado en cielo y tierra...<br />y subyugado a gigantes...
ST_CS_SC_01_2_SimonOutro/01_Simon;Gracias.
ST_CS_SC_02_1_MirrorCleaIntro/05_Lune;Y ahora pinta... nevrones.
ST_CS_SC_02_1_MirrorCleaIntro/06_Verso;¿Puedes curarla? ¿Volver a cambiarla?
ST_CS_SC_02_1_MirrorCleaIntro/01_Verso;¿Clea?
ST_CS_SC_02_1_MirrorCleaIntro/04_Maelle;Seguro que Clea odiaba el retrato<br />que pintó <span class='subtitles_italic'>Maman</span> de ella y pintó encima.
ST_CS_SC_02_1_MirrorCleaIntro/07_Maelle;No puedo repintarla.<br />Clea es la única con suficiente talento
ST_CS_SC_02_1_MirrorCleaIntro/08A_Verso;Esto no me gusta...
ST_CS_SC_02_1_MirrorCleaIntro/09_Lune;Esto va a ser duro.
ST_CS_SC_02_1_MirrorCleaIntro/03_Verso;¿Qué le ha pasado?
ST_CS_SC_02_1_MirrorCleaIntro/02_Verso;¿Estás viva?
ST_CS_SC_02_1_MirrorCleaIntro/08_Maelle;para pintar por encima<br />de la creación de alguien.
ST_CS_SC_02_2_MirrorCleaOutro/01_Sciel;¿Cómo puede ser tan fuerte?
ST_CS_SC_02_2_MirrorCleaOutro/05_Verso;Lo siento.
ST_CS_SC_02_2_MirrorCleaOutro/03A_Verso;No, no, no. Espera...
ST_CS_SC_02_2_MirrorCleaOutro/02_Maelle;Es una creación de Clea.
ST_CS_SC_02_2_MirrorCleaOutro/04_Maelle;Intenta buscar una salida.
ST_CS_SC_03_1_MagicVerso/21_Verso;Ah, sí, estoy bastante orgulloso.<br />Hay que practicar mucho.
ST_CS_SC_03_1_MagicVerso/13_Lune;¡Ah! ¡Joder!
ST_CS_SC_03_1_MagicVerso/23_Verso;¡Ja, ja, ja! ¡No, qué va!
ST_CS_SC_03_1_MagicVerso/08A_Verso;Vale, vale, lo haré.
ST_CS_SC_03_1_MagicVerso/35_Monoco;Un dolor tan tremendo<br />solo para verlas sonreír.
ST_CS_SC_03_1_MagicVerso/01B_Monoco;Y, entonces, nos atacó un peregrino gigante.
ST_CS_SC_03_1_MagicVerso/32_Verso;En los viejos tiempos,<br />es lo que solía hacer...
ST_CS_SC_03_1_MagicVerso/33_Lune;¿Puedo...? ¿Estás...? ¿Eh?
ST_CS_SC_03_1_MagicVerso/28_Sciel;¿Puedes ir a explorar con Monoco<br />con la mitad de abajo
ST_CS_SC_03_1_MagicVerso/24_Maelle;¿Te has partido en dos?<br />¿Te ha partido en dos Monoco?
ST_CS_SC_03_1_MagicVerso/25_Lune;¿Te curas desde abajo o arriba?<br />¿O tienes que juntar las dos partes?
ST_CS_SC_03_1_MagicVerso/22_Sciel;¿Te... duele?
ST_CS_SC_03_1_MagicVerso/26_Lune;Oye, ¿puedes controlar el proceso?
ST_CS_SC_03_1_MagicVerso/09_Verso;Hola.
ST_CS_SC_03_1_MagicVerso/11_Verso;Hola.
ST_CS_SC_03_1_MagicVerso/16_Verso;Hola. Soy un par de piernas parlantes.
ST_CS_SC_03_1_MagicVerso/06_Monoco;¿Qué tal un poco de «magia de Verso»<br />para alegrar un poco el ánimo?
ST_CS_SC_03_1_MagicVerso/01A_Monoco;Lo hice en dos ataques.<br />Un estropicio, no quedó nada.
ST_CS_SC_03_1_MagicVerso/02_Monoco;Era duro, pero lo derroté sin problemas.
ST_CS_SC_03_1_MagicVerso/37_Lune;¡No, no, no, por favor! ¡Verso, por favor!
ST_CS_SC_03_1_MagicVerso/10_Maelle;Ahora no, por favor. Estoy trabajando.
ST_CS_SC_03_1_MagicVerso/12_Lune;Ah, Verso, ahí estás. ¿Cómo...?
ST_CS_SC_03_1_MagicVerso/14_Sciel;Caray. Guau...
ST_CS_SC_03_1_MagicVerso/03_Verso;Los peregrinos son flojísimos;<br />yo lo habría hecho con los ojos vendados.
ST_CS_SC_03_1_MagicVerso/27_Sciel;Entonces, si te partes por la mitad,<br />¿puedes estar en dos sitios a la vez?
ST_CS_SC_03_1_MagicVerso/04_Monoco;Esta expedición es muy triste.
ST_CS_SC_03_1_MagicVerso/36_Monoco;Verso, ¿no te estarás<br />encariñando demasiado?
ST_CS_SC_03_1_MagicVerso/17_Lune;¿¿¿Verso???
ST_CS_SC_03_1_MagicVerso/20_Lune;Espera... ¿Cómo consigues<br />que hablen tus piernas?
ST_CS_SC_03_1_MagicVerso/30_Verso;Bueno, sí, verás, puedo cazar nevrones<br />con la parte de arriba
ST_CS_SC_03_1_MagicVerso/18_Verso;Ambos somos Verso.
ST_CS_SC_03_1_MagicVerso/15_Maelle;¿Qué es...?
ST_CS_SC_03_1_MagicVerso/34_Verso;Sí, mi pelo...
ST_CS_SC_03_1_MagicVerso/05_Verso;Han perdido a muchos amigos y acaban<br />de enterrar a otro. Necesitan tiempo.
ST_CS_SC_03_1_MagicVerso/08_Monoco;Sí, de la que duele a rabiar.
ST_CS_SC_03_1_MagicVerso/19_Maelle;Qué payaso eres.
ST_CS_SC_03_1_MagicVerso/07_Verso;¿De la que duele a rabiar?
ST_CS_SC_03_1_MagicVerso/01_Monoco;Verás, había un stalact y lo machaqué.<br />Lo destruí por completo.
ST_CS_SC_03_1_MagicVerso/31_Verso;y dejar aquí la de abajo,<br />cocinando el almuerzo.
ST_CS_SC_03_1_MagicVerso/29_Sciel;mientras el torso se queda aquí,<br />hablando con nosotras?
ST_CS_SC_04_1_LuneAndSciel/08_Sciel;En realidad, soy yo<br />quien les susurra a ellas.
ST_CS_SC_04_1_LuneAndSciel/19_Sciel;Después del <span class='subtitles_italic'>Gommage</span>.
ST_CS_SC_04_1_LuneAndSciel/46_Lune;Ah, sí.
ST_CS_SC_04_1_LuneAndSciel/45_Sciel;Y Marte. ¡Ah, mira, es Venus!
ST_CS_SC_04_1_LuneAndSciel/28_Sciel;Pero después me evitaste. ¿Por qué?
ST_CS_SC_04_1_LuneAndSciel/02_Lune;En planes de contingencia. Si fracasamos,,<br />ST_CS_SC_04_1_LuneAndSciel/51_Sciel,No sé...,<br />ST_CS_SC_04_1_LuneAndSciel/03_Lune,la expedición 32 necesitará<br />toda la información que tenemos.
ST_CS_SC_04_1_LuneAndSciel/33_Sciel;La amistad no es una distracción.
ST_CS_SC_04_1_LuneAndSciel/12_Sciel;Siempre decía:<br />«Compártelo con las estrellas».
ST_CS_SC_04_1_LuneAndSciel/05_Lune;He pedido ayuda a los gestrales.
ST_CS_SC_04_1_LuneAndSciel/22_Sciel;Tenía que escapar del muelle.<br />De esos malditos pétalos por todas partes.
ST_CS_SC_04_1_LuneAndSciel/34_Lune;Ahora lo sé.
ST_CS_SC_04_1_LuneAndSciel/14_Lune;Me gusta esa forma de verlo.
ST_CS_SC_04_1_LuneAndSciel/16_Lune;Lo recuerdo.
ST_CS_SC_04_1_LuneAndSciel/15_Sciel;Hablé con las estrellas un montón<br />cuando él nos dejó.
ST_CS_SC_04_1_LuneAndSciel/21_Lune;Creía que era la única<br />que conocía aquella sala.
ST_CS_SC_04_1_LuneAndSciel/20_Lune;Me sorprendió encontrarte allí.
ST_CS_SC_04_1_LuneAndSciel/24_Lune;No era lógico, pero parte de mí<br />realmente creía
ST_CS_SC_04_1_LuneAndSciel/41_Sciel;¡Es Casiopea!
ST_CS_SC_04_1_LuneAndSciel/10_Sciel;Es algo que solíamos hacer papá y yo.
ST_CS_SC_04_1_LuneAndSciel/29_Lune;No fue... personal.<br />Me aislé de mucha gente.
ST_CS_SC_04_1_LuneAndSciel/44_Lune;Tiene forma de «W».
ST_CS_SC_04_1_LuneAndSciel/38_Sciel;La amistad me da sed.
ST_CS_SC_04_1_LuneAndSciel/37_Lune;Mmm. Me vendría bien un poco de vino.
ST_CS_SC_04_1_LuneAndSciel/09_Lune;Ah, ¿sí?
ST_CS_SC_04_1_LuneAndSciel/30_Sciel;Vale. Nada personal.
ST_CS_SC_04_1_LuneAndSciel/47_Sciel;Uno de mis astros favoritos.
ST_CS_SC_04_1_LuneAndSciel/42_Lune;Oh...
ST_CS_SC_04_1_LuneAndSciel/48_Lune;¿En serio?
ST_CS_SC_04_1_LuneAndSciel/04_Sciel;Vale, pero ¿cómo se la harás llegar?
ST_CS_SC_04_1_LuneAndSciel/18_Sciel;Sí.
ST_CS_SC_04_1_LuneAndSciel/06_Sciel;Muy lista.
ST_CS_SC_04_1_LuneAndSciel/23_Sciel;Así que trepé.
ST_CS_SC_04_1_LuneAndSciel/31_Lune;Aquel día, supe que mis padres<br />habían fracasado.
ST_CS_SC_04_1_LuneAndSciel/17_Lune;La noche que nos conocimos.<br />En la Torre Torcida.
ST_CS_SC_04_1_LuneAndSciel/26_Lune;Entonces, la <span class='subtitles_italic'>Peintresse</span> despertó<br />y supe que no volverían a casa.
ST_CS_SC_04_1_LuneAndSciel/32_Lune;Tenía que terminar lo que empezaron.<br />No podía permitirme distracciones.
ST_CS_SC_04_1_LuneAndSciel/35_Sciel;Bueno, estamos en mitad de la nada<br />y nos queda un año de vida.
ST_CS_SC_04_1_LuneAndSciel/07_Lune;¿Qué te susurran las estrellas?
ST_CS_SC_04_1_LuneAndSciel/36_Sciel;¿Qué mejor momento<br />para reforzar una amistad?
ST_CS_SC_04_1_LuneAndSciel/01_Sciel;¿En qué estás trabajando?
ST_CS_SC_04_1_LuneAndSciel/11_Sciel;Cuando tenía miedo o estaba inquieta.<br />Incluso cuando me sentía feliz.
ST_CS_SC_04_1_LuneAndSciel/50_Lune;¿Por qué?
ST_CS_SC_04_1_LuneAndSciel/40_Lune;¡Sí!
ST_CS_SC_04_1_LuneAndSciel/43_Sciel;¡Sí!
ST_CS_SC_04_1_LuneAndSciel/49_Sciel;Sí...
ST_CS_SC_04_1_LuneAndSciel/27_Sciel;Que nos consoláramos mutuamente aquel día<br />significó mucho para mí.
ST_CS_SC_04_1_LuneAndSciel/39_Sciel;¿La ves?
ST_CS_SC_04_1_LuneAndSciel/25_Lune;que la expedición de mis padres lo logró.<br />Que la habían detenido.
ST_CS_SC_04_1_LuneAndSciel/13_Sciel;«Cuando algo es difícil de explicar,<br />seguro que las estrellas lo entienden».
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_02;33...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_06;Un sueño, una ilusión.
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_11;Era un lugar alegre.
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_01;Otra expedición...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_10;Antes, todos pasaban por aquí.
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_16;Todo... se difumina...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_09;Expediciones, creaciones, gestrales...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_07;No lo recuerdo bien...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_12;Echo de menos... reír con todo el mundo...
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_15;¿Por qué... lo olvido?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_05;¿Yo?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_04;¿Han pasado otros por aquí?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_14;Re... Cle... ¿Cómo se llamaban?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_17;El chico se ha callado.
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_08;¿Por qué hice todo esto?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_13;¿De quién estás hablando?
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_03;¿Quién eres?
ST_D_Camp/ST_D_Camp_Gramophone_01;(Necesitaré un disco de música para usar esto).
ST_D_Camp/ST_D_Camp_Campfire_PostLumiere_01;(Debería hablar con todo el mundo...).
ST_D_Camp/ST_D_Camp_Gramophone_02;(No sé qué poner...).
ST_D_Camp/ST_D_Camp_Gramophone_Track_24;La fiesta de cumpleaños de Alicia
ST_D_Camp/ST_D_Camp_Gramophone_Track_23;La casa de cristal de Aline
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_02;¿Tú no tenías a tu cargo a los niños gestrales perdidos?
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_07;Ser la peor figura paterna que pueda.
ST_D_Camp/ST_D_Camp_Campfire_Option_04;Hablar con los demás.
ST_D_Camp/ST_D_Camp_Gramophone_Track_27;Hijos de Lumière
ST_D_Camp/ST_D_Camp_Gramophone_Track_22;¡Clea! ¡No le tires del pelo a tu hermana!
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_06;¿Cocinar?
ST_D_Camp/ST_D_Camp_Campfire_PostLumiere_02;Organizar la mayor expedición de la historia.
ST_D_Camp/ST_D_Camp_Gramophone_Track_32;Luz infinita
ST_D_Camp/ST_D_Camp_GradientAttack2_Verso_01;Las tonterías de Esquie inspiran a Verso.
ST_D_Camp/ST_D_Camp_GradientAttack3_Verso_01;Las palabras de Esquie avivan la imaginación de Verso e inspiran una nueva habilidad.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_19;Por cada gestral que encontréis, os recompensaré con preciados tesoros.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_04;Por los que vendrán después.
ST_D_Camp/ST_D_Camp_Gramophone_Track_26;Desolación
ST_D_Camp/ST_D_Camp_Campfire_Option_01;Ir a dormir.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_22;Está bien, te ayudaremos.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_01;Gustave encuentra un lugar donde estar un rato a solas.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_05;Gustave vuelve.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_03;Espera que, algún día, sus aprendices lean todo lo que ha escrito.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_02;Dedica unos momentos a escribir en su diario.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_EsquieNest;Escribe sobre Esquie y lo increíble que es viajar a lomos de una criatura tan legendaria.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_GestralVillage;Escribe sobre los gestrales. Sabe lo mucho que se alegrarán sus aprendices cuando les confirme su existencia.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_SpringMeadows;Escribe sobre lo peligrosos que son los nevrones, pero lo hermoso que es el Continente al mismo tiempo.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Goblu;Escribe sobre lo útil que le ha resultado contra los nevrones de agua el brazo que crearon para él.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_AncientSanctuary;Escribe sobre los desquiciados inventos que se les ocurren a los gestrales y añade que podrían aprender unas cuantas cosas de ellos.
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_08;Tened, tomad esto.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_07;Mmm. Espera. ¡Sois una expedición!
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_01;Mmm... Ah... Mmm...
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_02;Mmm... ¿Cómo podría recompensaros?...
ST_D_Camp/ST_D_Camp_Gramophone_Track_21;Luna de miel en Lumière
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_15;¿Y si cocino tu cara?
ST_D_Camp/ST_D_Camp_LostGestrals_Found_01;¿Eh? ¿Quién, yo? No me he perdido. En absoluto.
ST_D_Camp/ST_D_Camp_LostGestrals_BoulderBreakUnlock_01;¡Ya sé!
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_04;Debo daros las gracias. Han regresado todos.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_11;Necesito vuestra ayuda. Habéis oído hablar de los gestrales perdidos, ¿no? ¿Los que desaparecieron después del Cataclismo? ¿Los que buscan los..., eh..., buscadores?
ST_D_Camp/ST_D_Camp_LostGestrals_End_02;Me encanta ser irresponsable.
ST_D_Camp/ST_D_Camp_LostGestrals_BoulderBreakUnlock_02;Yo, Sastro, cocinero extraordinario, he ideado un truco para quebrar a esas criaturas de texturas tan extrañas. ¡Deja que te enseñe!
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_18;Si los veis, ¡decidles que vuelvan! Os harán caso; les gustan los humanos.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_20;¿Tesoros en forma de gratitud?
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_03;¿No es evidente? Sí, así es.
ST_D_Camp/ST_D_Camp_Gramophone_Track_31;L'amour d'une mère
ST_D_Camp/ST_D_Camp_Gramophone_Track_12;El Gran Café de Lumière
ST_D_Camp/ST_D_Camp_Gramophone_Track_04;Carta a Maelle
ST_D_Camp/ST_D_Camp_Gramophone_Track_16;Luces del pasado
ST_D_Camp/ST_D_Camp_Gramophone_Track_14;Lino y algodón
ST_D_Camp/ST_D_Camp_Gramophone_Track_17;Voz perdida
ST_D_Camp/ST_D_Camp_GradientAttack3_Lune_01;Lune comprende mejor el mundo y a sí misma.
ST_D_Camp/ST_D_Camp_GradientAttack2_Lune_02;Lune desarrolla un nuevo ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack3_Lune_02;Lune desarrolla su último ataque de gradiente.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_01;Maelle encuentra un lugar donde escribir.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_03;Maelle ha aprendido una nueva habilidad: Homenaje a Gustave.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_05;Maelle vuelve.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_01;Maelle se sumerge en el diario de Gustave y lee detenidamente hasta el último detalle.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_05;Maelle aprende una nueva habilidad.
ST_D_Camp/ST_D_Camp_GradientAttack3_Maelle_02;Maelle prepara su último ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack2_Maelle_02;Maelle prepara un nuevo ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack2_Monoco_02;Monoco recuerda otro ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack3_Monoco_02;Monoco recuerda su último ataque de gradiente.
ST_D_Camp/ST_D_Camp_Gramophone_Track_13;Nocturna a Lumière
ST_D_Camp/ST_D_Camp_Gramophone_Track_19;Nocturna a una máscara de tristeza
ST_D_Camp/ST_D_Camp_Campfire_Option_02;Volver al campamento.
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_05;Ya puedo volver a dedicarme a mi verdadera pasión.
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_03;¡Ah! ¡Esto os resultará útil! ¡Tomad!
ST_D_Camp/ST_D_Camp_LostGestrals_Found_04;¡Vale! De todos modos, aquí ya empezaba a aburrirme.
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_06;Vale, vale... Lo siento.
ST_D_Camp/ST_D_Camp_Gramophone_Track_33;Nuestros borradores chocan
ST_D_Camp/ST_D_Camp_Gramophone_Track_20;Nuestra familia en el lienzo
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_09;Perfecto. Os gusta matar, explorar el mundo y después morir, ¿no?
ST_D_Camp/ST_D_Camp_Campfire_Option_06;Leer el diario de Gustave.
ST_D_Camp/ST_D_Camp_LostGestrals_Found_Intro_05;¿¿En serio?? ¡Sí!
ST_D_Camp/ST_D_Camp_Campfire_Option_03;Recordar el objetivo actual.
ST_D_Camp/ST_D_Camp_Gramophone_Track_18;Robe de jour
ST_D_Camp/ST_D_Camp_Gramophone_Track_10;Ensueños en París
ST_D_Camp/ST_D_Camp_LostGestrals_Found_02;Sastro te espera.
ST_D_Camp/ST_D_Camp_GradientAttack2_Sciel_02;A Sciel se le ocurre un nuevo ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack2_Sciel_01;Sciel se siente inspirada.
ST_D_Camp/ST_D_Camp_GradientAttack3_Sciel_02;Sciel intuye su último ataque de gradiente.
ST_D_Camp/ST_D_Camp_GradientAttack3_Sciel_01;Las estrellas de la noche inspiran a Sciel.
ST_D_Camp/ST_D_Camp_LostGestrals_Found_Intro_06;¡Nos vemos en el campamento! ¡Ya volveré con Sastro luego!
ST_D_Camp/ST_D_Camp_ApprenticesJournal_ForgottenBattlefield;Se arma de valor y escribe sobre el sacrificio de Gustave. Cómo marcó el camino.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_03;Espera que los aprendices de Gustave lean este diario algún día.
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_04;Está segura de que, cuando traiga a los aprendices de vuelta, querrán leer esta historia.
