key,source,target
ST_CS_3_20_1_RedAndWhiteTree/01_Verso,Alicia?,
ST_CS_3_20_1_RedAndWhiteTree/21_Maelle,"Better for who? Verso would have
never wanted his Canvas gone.",
ST_CS_3_20_1_RedAndWhiteTree/19_Maelle,But I’m glad you exist.,
ST_CS_3_20_1_RedAndWhiteTree/04_Verso,"But I’m not really Verso, and
you’re not really Maelle, are you?",
ST_CS_3_20_1_RedAndWhiteTree/17_Maelle,Giving you his memories.,
ST_CS_3_20_1_RedAndWhiteTree/22_Maelle,"He loved Esquie and his
Gestrals and Grandis.",
ST_CS_3_20_1_RedAndWhiteTree/29_Maelle,He’s much warmer than the Renoir you know.,
ST_CS_3_20_1_RedAndWhiteTree/30_Verso,I bet.,
ST_CS_3_20_1_RedAndWhiteTree/03_Verso,I think I do too.,
ST_CS_3_20_1_RedAndWhiteTree/13_Maelle,"If I hadn’t trusted the Writers,
Verso would still be alive, and you–",
ST_CS_3_20_1_RedAndWhiteTree/12_Maelle,If I’d listened to Maman–,
ST_CS_3_20_1_RedAndWhiteTree/23_Verso,"It was killing my… our mother,",
ST_CS_3_20_1_RedAndWhiteTree/25_Maelle,"It’s not make-believe.
It’s not… You’re not…",
ST_CS_3_20_1_RedAndWhiteTree/11_Maelle,I’m sorry too.,
ST_CS_3_20_1_RedAndWhiteTree/10_Verso,I’m sorry.,
ST_CS_3_20_1_RedAndWhiteTree/07_Maelle,I’m still Maelle though.,
ST_CS_3_20_1_RedAndWhiteTree/16_Maelle,"Maman did a terrible thing,
painting you into Verso’s Canvas.",
ST_CS_3_20_1_RedAndWhiteTree/28_Maelle,"Maman painted a rather
unflattering portrait of him.",
ST_CS_3_20_1_RedAndWhiteTree/26_Maelle,Papa’s here. He’ll help me fix Lumière.,
ST_CS_3_20_1_RedAndWhiteTree/18_Maelle,Pretending the fire only took me.,
ST_CS_3_20_1_RedAndWhiteTree/25A_Maelle,To me…,
ST_CS_3_20_1_RedAndWhiteTree/27_Verso,Will he.,
ST_CS_3_20_1_RedAndWhiteTree/15_Maelle,Wouldn’t be caught in the middle.,
ST_CS_3_20_1_RedAndWhiteTree/14_Verso,Wouldn’t exist.,
ST_CS_3_20_1_RedAndWhiteTree/09_Verso,Yeah I… I wanted to– but I…,
ST_CS_3_20_1_RedAndWhiteTree/06_Maelle,"You look and sound just
like him. But you’re you.",
ST_CS_3_20_1_RedAndWhiteTree/08_Maelle,You should’ve helped me remember.,
ST_CS_3_20_1_RedAndWhiteTree/20_Verso,"Your father was right to erase
everyone. It’s better this way.",
ST_CS_3_20_1_RedAndWhiteTree/05_Maelle,"You’re not Verso, no.",
ST_CS_3_20_1_RedAndWhiteTree/24_Verso,"staying here so long in a make-believe
world with her make-believe family.",
ST_CS_3_20_2_MeetingRealRenoir/27_RealRenoir,"After all that with your
mother, you want to stay?",
ST_CS_3_20_2_MeetingRealRenoir/02_RealRenoir,Alicia.,
ST_CS_3_20_2_MeetingRealRenoir/32_RealRenoir,Alicia.,
ST_CS_3_20_2_MeetingRealRenoir/29_RealRenoir,Alicia. You’ll die.,
ST_CS_3_20_2_MeetingRealRenoir/40_Monoco,All aboard!,
ST_CS_3_20_2_MeetingRealRenoir/13_RealRenoir,"But once we erase the Canvas,
we won’t have to worry anymore.",
ST_CS_3_20_2_MeetingRealRenoir/14_Maelle,"But she’s home now, why–",
ST_CS_3_20_2_MeetingRealRenoir/30_Maelle,But–,
ST_CS_3_20_2_MeetingRealRenoir/22_Maelle,But– No…,
ST_CS_3_20_2_MeetingRealRenoir/18_RealRenoir,"For the sake of the living,
we must part with the dead.",
ST_CS_3_20_2_MeetingRealRenoir/42_Maelle,I can see them…,
ST_CS_3_20_2_MeetingRealRenoir/34_RealRenoir,"I know full well you will.
And I am not doing this again.",
ST_CS_3_20_2_MeetingRealRenoir/09_RealRenoir,"I know it seems absurd to
offer oblivion as recompense,",
ST_CS_3_20_2_MeetingRealRenoir/06_RealRenoir,I regret that it caused you so much pain.,
ST_CS_3_20_2_MeetingRealRenoir/03_RealRenoir,I thought I told you to stay home.,
ST_CS_3_20_2_MeetingRealRenoir/38_RealRenoir,It’s time to go home.,
ST_CS_3_20_2_MeetingRealRenoir/33_Maelle,"I’m not Maman. I’m not going
to lose myself if I stay!",
ST_CS_3_20_2_MeetingRealRenoir/12_RealRenoir,"I’m proud of you. Getting your mother
out of the Canvas was not easy.",
ST_CS_3_20_2_MeetingRealRenoir/31A_RealRenoir,"Look at me, I said no. I am not
letting my daughter risk her life.",
ST_CS_3_20_2_MeetingRealRenoir/39_Esquie,Mes amis!,
ST_CS_3_20_2_MeetingRealRenoir/35_Maelle,No!,
ST_CS_3_20_2_MeetingRealRenoir/19_Maelle,"No, Papa, see, I hid the canvas–",
ST_CS_3_20_2_MeetingRealRenoir/17_Maelle,No.,
ST_CS_3_20_2_MeetingRealRenoir/31_RealRenoir,No.,
ST_CS_3_20_2_MeetingRealRenoir/01_Maelle,Papa!,
ST_CS_3_20_2_MeetingRealRenoir/37_Maelle,"Papa, what are you–",
ST_CS_3_20_2_MeetingRealRenoir/23_Maelle,"Papa. Papa please. This
is Verso’s only Canvas.",
ST_CS_3_20_2_MeetingRealRenoir/08_RealRenoir,"Please accept the Dessendre
family’s apologies.",
ST_CS_3_20_2_MeetingRealRenoir/20_RealRenoir,"She will always find it.
This is our only opportunity,",
ST_CS_3_20_2_MeetingRealRenoir/05_RealRenoir,Some of Aline’s finest work.,
ST_CS_3_20_2_MeetingRealRenoir/04_Maelle,Technically my body’s at home.,
ST_CS_3_20_2_MeetingRealRenoir/25_Maelle,"This is my home now!
You can’t just decide–",
ST_CS_3_20_2_MeetingRealRenoir/41_Maelle,"Verso, come on. Come on!",
ST_CS_3_20_2_MeetingRealRenoir/07_RealRenoir,"What Aline did was unfair,
to you most of all.",
ST_CS_3_20_2_MeetingRealRenoir/11_Maelle,What–,
ST_CS_3_20_2_MeetingRealRenoir/24_Maelle,"You can’t destroy the last
piece of him that we have.",
ST_CS_3_20_2_MeetingRealRenoir/28_Maelle,"You know how little remains
of my life. Outside.",
ST_CS_3_20_2_MeetingRealRenoir/15_RealRenoir,"You know your mother. Verso painted this
Canvas, it contains a piece of his soul,",
ST_CS_3_20_2_MeetingRealRenoir/26_RealRenoir,Your home?,
ST_CS_3_20_2_MeetingRealRenoir/02A_RealRenoir,You’re safe.,
ST_CS_3_20_2_MeetingRealRenoir/29A_RealRenoir,"You’ve already been here
longer than you should.",
ST_CS_3_20_2_MeetingRealRenoir/10_RealRenoir,"but perhaps that’s the
outcome we both desire.",
ST_CS_3_20_2_MeetingRealRenoir/16_RealRenoir,she’ll never willingly part with it.,
ST_CS_3_20_2_MeetingRealRenoir/21_RealRenoir,"while she’s too sick from her prolonged
descent into the canvas to return.",
ST_CS_3_20_3_ThePlanToCounterattack/16A_Lune,And you are a Paintress too.,
ST_CS_3_20_3_ThePlanToCounterattack/18_Lune,And you. You knew this whole time.,
ST_CS_3_20_3_ThePlanToCounterattack/02_Monoco,"Don’t be discouraged. It’s only been a day
since you remembered your Paintress side.",
ST_CS_3_20_3_ThePlanToCounterattack/24A_Sciel,Everyone we’ve lost.,
ST_CS_3_20_3_ThePlanToCounterattack/28_Lune,"Gustave noticed their Chroma
remains in their bodies.",
ST_CS_3_20_3_ThePlanToCounterattack/19_Verso,"Hey, hey–",
ST_CS_3_20_3_ThePlanToCounterattack/30_Maelle,"Hmm. It’s old chroma, not pure.",
ST_CS_3_20_3_ThePlanToCounterattack/13_Lune,How did we–,
ST_CS_3_20_3_ThePlanToCounterattack/31_Maelle,"It won’t be like bringing the two of you
back, but… we could use it in other ways.",
ST_CS_3_20_3_ThePlanToCounterattack/25_Maelle,"I– Yeah. But I need chroma. And Papa
controls all the chroma in the Canvas.",
ST_CS_3_20_3_ThePlanToCounterattack/15_Lune,Maelle… Your hair?,
ST_CS_3_20_3_ThePlanToCounterattack/26_Lune,No.,
ST_CS_3_20_3_ThePlanToCounterattack/26A_Lune,Not all of it.,
ST_CS_3_20_3_ThePlanToCounterattack/05_Verso,"Painting isn’t about
verisimilitude. It’s about essence.",
ST_CS_3_20_3_ThePlanToCounterattack/01_Maelle,Papa did it so easily.,
ST_CS_3_20_3_ThePlanToCounterattack/04_Verso,Remember them.,
ST_CS_3_20_3_ThePlanToCounterattack/04A_Verso,Remember who they are.,
ST_CS_3_20_3_ThePlanToCounterattack/09_Sciel,See… so you can understand…,
ST_CS_3_20_3_ThePlanToCounterattack/07_Monoco,"She Who Plays with Wonder. He
Who Guards Truth With Lies.",
ST_CS_3_20_3_ThePlanToCounterattack/17_Esquie,"So cool, right??",
ST_CS_3_20_3_ThePlanToCounterattack/16_Lune,So you are her daughter.,
ST_CS_3_20_3_ThePlanToCounterattack/27_Lune,"The expeditioners, the
ones killed by Nevrons.",
ST_CS_3_20_3_ThePlanToCounterattack/05A_Verso,The truth of who they are.,
ST_CS_3_20_3_ThePlanToCounterattack/29_Lune,"They never dissipated, like the Gommage.",
ST_CS_3_20_3_ThePlanToCounterattack/08_Verso,"They’re the essence of your
mother. And… your brother.",
ST_CS_3_20_3_ThePlanToCounterattack/32_Monoco,"Time for the greatest
expedition in history.",
ST_CS_3_20_3_ThePlanToCounterattack/03_Esquie,We believe in you!,
ST_CS_3_20_3_ThePlanToCounterattack/14_Sciel,We gommaged…,
ST_CS_3_20_3_ThePlanToCounterattack/15A_Maelle,We have much to talk about.,
ST_CS_3_20_3_ThePlanToCounterattack/22_Lune,We trusted you and you–,
ST_CS_3_20_3_ThePlanToCounterattack/01A_Maelle,What am I doing wrong?,
ST_CS_3_20_3_ThePlanToCounterattack/11_Lune,What-,
ST_CS_3_20_3_ThePlanToCounterattack/24_Sciel,"You can bring them back too, yeah?",
ST_CS_3_20_3_ThePlanToCounterattack/20_Lune,You fucking coward. You betrayed us.,
ST_CS_3_20_3_ThePlanToCounterattack/06_Verso,"Your father made the Axons, right?",
ST_CS_3_20_3_ThePlanToCounterattack/12_Sciel,"[coughs, struggles to breath]",
ST_CS_3_20_3_ThePlanToCounterattack/10_Lune,…use everything…,
ST_CS_3_21_1_TomorrowComes/01A_Maelle,It’s dangerous for you near Papa.,
ST_CS_3_21_1_TomorrowComes/03_Maelle,Tomorrow comes.,
ST_CS_3_21_1_TomorrowComes/01_Maelle,Wait for us here.,
ST_CS_3_21_1_TomorrowComes/02_Maelle,"We’ll have to move fast, I can’t
maintain them for very long.",
ST_CS_3_21_2_FacingRenoir/08A_RealRenoir,"After all the sorrows we’ve endured,",
ST_CS_3_21_2_FacingRenoir/19_Maelle,"After the fire– You wanted
me to find– new joy in life.",
ST_CS_3_21_2_FacingRenoir/02_RealRenoir,Alicia.,
ST_CS_3_21_2_FacingRenoir/19A_Maelle,And I tried.,
ST_CS_3_21_2_FacingRenoir/13_Sciel,"And we make choices we
can never take back.",
ST_CS_3_21_2_FacingRenoir/25_RealRenoir,"As your father, I must look out for you.",
ST_CS_3_21_2_FacingRenoir/20_Maelle,But I couldn’t. I couldn’t.,
ST_CS_3_21_2_FacingRenoir/23_RealRenoir,But this is not the way.,
ST_CS_3_21_2_FacingRenoir/17_Lune,"But ultimately, the voices in
their head have to be their own.",
ST_CS_3_21_2_FacingRenoir/08_RealRenoir,"Child, do you think I want to?",
ST_CS_3_21_2_FacingRenoir/22_RealRenoir,"Child, it will get better. I promise you.",
ST_CS_3_21_2_FacingRenoir/30_RealRenoir,Enough.,
ST_CS_3_21_2_FacingRenoir/26_RealRenoir,"Especially when you can’t
look out for yourself.",
ST_CS_3_21_2_FacingRenoir/12_Sciel,Grief often blinds us.,
ST_CS_3_21_2_FacingRenoir/04_RealRenoir,I do understand.,
ST_CS_3_21_2_FacingRenoir/15_Sciel,I grieve for many.,
ST_CS_3_21_2_FacingRenoir/03A_Maelle,"I just want you to understand
what this Canvas means to me–",
ST_CS_3_21_2_FacingRenoir/04A_RealRenoir,"I know how powerful
and intoxicating it is,",
ST_CS_3_21_2_FacingRenoir/31_RealRenoir,I said enough.,
ST_CS_3_21_2_FacingRenoir/28_RealRenoir,"I treat you as if the shadow
from the worst day of our lives",
ST_CS_3_21_2_FacingRenoir/06_RealRenoir,I was enthralled and it nearly killed me.,
ST_CS_3_21_2_FacingRenoir/11_RealRenoir,Life keeps forcing cruel choices.,
ST_CS_3_21_2_FacingRenoir/01_Maelle,Papa.,
ST_CS_3_21_2_FacingRenoir/03_Maelle,Please.,
ST_CS_3_21_2_FacingRenoir/07_Maelle,"That doesn’t mean you have
to erase Verso’s Canvas!",
ST_CS_3_21_2_FacingRenoir/16_Lune,"The choices of parents leave
indelible marks upon their children.",
ST_CS_3_21_2_FacingRenoir/10_Maelle,Then don't. Don't.,
ST_CS_3_21_2_FacingRenoir/21_Maelle,"Verso died because of ME.
How do I get from that to joy",
ST_CS_3_21_2_FacingRenoir/11A_RealRenoir,We do what we must.,
ST_CS_3_21_2_FacingRenoir/24_RealRenoir,"You can hate me, but that’s
a choice I must make.",
ST_CS_3_21_2_FacingRenoir/18_Lune,"You cannot set the boundaries
of their life for them.",
ST_CS_3_21_2_FacingRenoir/14_RealRenoir,You grieve for two.,
ST_CS_3_21_2_FacingRenoir/27_Maelle,You treat me as if I’m still five…,
ST_CS_3_21_2_FacingRenoir/23A_RealRenoir,"Your friends speak truth,
and it changes nothing.",
ST_CS_3_21_2_FacingRenoir/09_RealRenoir,"do you really think that I want to
destroy this last piece of his soul?",
ST_CS_3_21_2_FacingRenoir/05_RealRenoir,"how deeply attached we can become to the
worlds we pour our hearts and souls into.",
ST_CS_3_21_2_FacingRenoir/29_RealRenoir,"is going to suffocate you
and take you from us too.",
ST_CS_3_21_3_RenoirFightPhase1To2/04_Maelle,But that’s exactly what I’m trying to do!,
ST_CS_3_21_3_RenoirFightPhase1To2/02_RealRenoir,"He would have wanted
you to hold onto family.",
ST_CS_3_21_3_RenoirFightPhase1To2/05_Maelle,Hold on to family.,
ST_CS_3_21_3_RenoirFightPhase1To2/03_RealRenoir,"Honour his death by living, not
by chasing his death with yours.",
ST_CS_3_21_3_RenoirFightPhase1To2/01_RealRenoir,"Verso would have chosen you over
his Canvas, every single time.",
ST_CS_3_21_3_RenoirFightPhase1To2/06_RealRenoir,[exasperated sigh],
ST_CS_3_21_4_RenoirFightPhase2To3/07_RealRenoir,"Aline, you’re going to kill yourself! It’s
too soon for you to return to any Canvas!",
ST_CS_3_21_4_RenoirFightPhase2To3/02_Lune,Fuck. He keeps regenerating.,
ST_CS_3_21_4_RenoirFightPhase2To3/01_Monoco,"I do love a challenge, but
this is beginning to irk me.",
ST_CS_3_21_4_RenoirFightPhase2To3/06_Maelle,Maman??,
ST_CS_3_21_4_RenoirFightPhase2To3/03_Sciel,Maybe we focus on the Axons first?,
ST_CS_3_21_4_RenoirFightPhase2To3/05_Verso,No! She can’t–,
ST_CS_3_21_4_RenoirFightPhase2To3/04_Maelle,[gasp],
ST_CS_3_21_5_RenoirsEnd/15A_RealRenoir,"67 years I spent trapped
within the Monolith.",
ST_CS_3_21_5_RenoirsEnd/15_RealRenoir,67 years.,
ST_CS_3_21_5_RenoirsEnd/21_RealRenoir,Aline in the Canvas.,
ST_CS_3_21_5_RenoirsEnd/05_RealRenoir,"And she never let me forget that
every day we spend here has a price.",
ST_CS_3_21_5_RenoirsEnd/16_RealRenoir,But I persisted.,
ST_CS_3_21_5_RenoirsEnd/21A_RealRenoir,Clea fighting her solitary war.,
ST_CS_3_21_5_RenoirsEnd/13_Maelle,"Destroying the Canvas
won’t help us move on,",
ST_CS_3_21_5_RenoirsEnd/17_RealRenoir,"Do you know why I CANNOT
leave her or you behind?",
ST_CS_3_21_5_RenoirsEnd/24_Maelle,"Don’t you see?? That’s
how I feel about them!",
ST_CS_3_21_5_RenoirsEnd/35_RealRenoir,Hold onto each other.,
ST_CS_3_21_5_RenoirsEnd/23A_RealRenoir,I cannot lose you too.,
ST_CS_3_21_5_RenoirsEnd/19_RealRenoir,"I cannot spend another
day with living corpses.",
ST_CS_3_21_5_RenoirsEnd/25_Maelle,I can’t lose them either.,
ST_CS_3_21_5_RenoirsEnd/29A_Maelle,I don’t want to lose you either.,
ST_CS_3_21_5_RenoirsEnd/34_RealRenoir,I hope you find peace.,
ST_CS_3_21_5_RenoirsEnd/10_Maelle,I know precisely what’s at stake!,
ST_CS_3_21_5_RenoirsEnd/16A_RealRenoir,I persisted. Do you know why?,
ST_CS_3_21_5_RenoirsEnd/08_RealRenoir,I trust what she taught me.,
ST_CS_3_21_5_RenoirsEnd/23_RealRenoir,"I want it to be fixed. I need
it to be fixed! I- [cough]",
ST_CS_3_21_5_RenoirsEnd/31_RealRenoir,"I want to trust you, but…",
ST_CS_3_21_5_RenoirsEnd/01_RealRenoir,"Ironic. Your mother was the one who
saved me, when I lost myself in a Canvas.",
ST_CS_3_21_5_RenoirsEnd/33_RealRenoir,I’ll keep the light on for you.,
ST_CS_3_21_5_RenoirsEnd/30_Maelle,I’m not leaving you forever.,
ST_CS_3_21_5_RenoirsEnd/37_Verso,I’m sorry.,
ST_CS_3_21_5_RenoirsEnd/25A_Maelle,I’ve lost too much.,
ST_CS_3_21_5_RenoirsEnd/30A_Maelle,Just a little longer.,
ST_CS_3_21_5_RenoirsEnd/26_Maelle,"Papa, see. I’ve lost so much.",
ST_CS_3_21_5_RenoirsEnd/29_Maelle,Papa.,
ST_CS_3_21_5_RenoirsEnd/02_RealRenoir,"She– She taught me how
to safely use our gift,",
ST_CS_3_21_5_RenoirsEnd/20_RealRenoir,"Since the fire, our family has crumbled.",
ST_CS_3_21_5_RenoirsEnd/07_Maelle,"So trust her. If she’s doing this, then–",
ST_CS_3_21_5_RenoirsEnd/08A_RealRenoir,This is not a game!,
ST_CS_3_21_5_RenoirsEnd/18_RealRenoir,This is what I see every day.,
ST_CS_3_21_5_RenoirsEnd/22_RealRenoir,Verso’s death broke us.,
ST_CS_3_21_5_RenoirsEnd/36_Lune,Verso…,
ST_CS_3_21_5_RenoirsEnd/04_RealRenoir,"We– We Painted hundreds of Canvas worlds,
pushing the very boundaries of creation.",
ST_CS_3_21_5_RenoirsEnd/28_RealRenoir,We’ve both lost so much.,
ST_CS_3_21_5_RenoirsEnd/06_RealRenoir,Yet– [cough] Yet here we are now.,
ST_CS_3_21_5_RenoirsEnd/32_Maelle,You can.,
ST_CS_3_21_5_RenoirsEnd/12_Maelle,"You couldn’t save Verso, so you
want to save us. Except you’re not.",
ST_CS_3_21_5_RenoirsEnd/09_RealRenoir,"You think you know what’s
at stake but you don’t!",
ST_CS_3_21_5_RenoirsEnd/11_Maelle,"You want control, you want to
feel like you’re doing something.",
ST_CS_3_21_5_RenoirsEnd/21B_RealRenoir,"You, a living ghost.",
ST_CS_3_21_5_RenoirsEnd/27_Maelle,[sobbing breaths],
ST_CS_3_21_5_RenoirsEnd/03_RealRenoir,"how to soar without flying
too close to the sun.",
ST_CS_3_21_5_RenoirsEnd/14_Maelle,"it’ll just deny us the one
place that helped us feel again.",
ST_CS_3_21_6_Finale/20_Maelle,But everything I want is here.,
ST_CS_3_21_6_Finale/13A_Verso,But he wanted to believe.,
ST_CS_3_21_6_Finale/13_Verso,He saw it too.,
ST_CS_3_21_6_Finale/21_Maelle,"Here I have a chance to
live, Verso. To live.",
ST_CS_3_21_6_Finale/01_Verso,Hi.,
ST_CS_3_21_6_Finale/24_Verso,It’s time to stop Painting.,
ST_CS_3_21_6_Finale/27_Verso,I’m sorry.,
ST_CS_3_21_6_Finale/04_Verso,I’m tired too…,
ST_CS_3_21_6_Finale/07_Verso,Maman’s gift.,
ST_CS_3_21_6_Finale/12_Maelle,"No, I–",
ST_CS_3_21_6_Finale/21A_Maelle,"Out there, I merely exist.",
ST_CS_3_21_6_Finale/26_Maelle,"Papa also said, “Hold onto each other.”",
ST_CS_3_21_6_Finale/23_Maelle,Stop quoting Papa!,
ST_CS_3_21_6_Finale/05_Maelle,That’s– Oh.,
ST_CS_3_21_6_Finale/15_Maelle,"The moment I leave, Papa
will erase this canvas.",
ST_CS_3_21_6_Finale/16_Verso,This is not worth your life.,
ST_CS_3_21_6_Finale/25_Maelle,Verso…,
ST_CS_3_21_6_Finale/17_Maelle,"What life? My life of
loneliness in a shell of a body?",
ST_CS_3_21_6_Finale/10_Maelle,What?,
ST_CS_3_21_6_Finale/08_Maelle,"Why did you run in? It’s
dangerous for you here.",
ST_CS_3_21_6_Finale/18_Maelle,With no voice and no future?,
ST_CS_3_21_6_Finale/11_Verso,You lied. To your father.,
ST_CS_3_21_6_Finale/06_Maelle,You shouldn’t be able to be here.,
ST_CS_3_21_6_Finale/19_Verso,"You’re Maelle, no matter where you
are. You don’t need this canvas.",
ST_CS_3_21_6_Finale/14_Verso,"You’re going to die here. Why don’t you
just leave? You can always come back.",
ST_CS_3_21_6_Finale/02_Verso,"You’re tired of painting, aren’t you?",
ST_CS_3_21_6_Finale/22_Verso,“Life keeps forcing cruel choices.”,
ST_CS_3_21_6_Finale/09_Verso,"“See things as they are, not
how you want them to be.”",
ST_CS_3_21_6_Finale/03_FacelessBoy,…,
ST_CS_3_21_7_EndingIfVersoWins/01_Maelle,Don’t do this. Don’t leave me again.,
ST_CS_3_21_7_EndingIfVersoWins/06_Verso,I will miss you guys.,
ST_CS_3_21_7_EndingIfVersoWins/02_Verso,"It’s gonna be ok… It’s gonna be ok, huh?",
ST_CS_3_21_7_EndingIfVersoWins/07_Verso,It’s ok. It’s over.,
ST_CS_3_21_7_EndingIfVersoWins/07A_Verso,Verso.,
ST_CS_3_21_7_EndingIfVersoWins/05A_Verso,You're ok.,
ST_CS_3_21_7_EndingIfVersoWins/05B_Verso,You're ok.,
ST_CS_3_21_7_EndingIfVersoWins/05C_Verso,You're ok.,
ST_CS_3_21_7_EndingIfVersoWins/04_Verso,"You’ll never have to suffer
a life you don’t want.",
ST_CS_3_21_7_EndingIfVersoWins/03_Verso,You’ve got this incredible power to paint.,
ST_CS_3_21_8_EndingIfMaelleWins/01_Verso,"Alicia, I beg you, stop him from painting.",
ST_CS_3_21_8_EndingIfMaelleWins/02_Maelle,"Don’t say that, please, don’t say that.",
ST_CS_3_21_8_EndingIfMaelleWins/11A_Verso,Help me… help me…,
ST_CS_3_21_8_EndingIfMaelleWins/03_Verso,"Hey, please, listen to
me. Only you can do this.",
ST_CS_3_21_8_EndingIfMaelleWins/11_Verso,I don’t want this life…,
ST_CS_3_21_8_EndingIfMaelleWins/08_Verso,"I don’t want this life…
I don’t want this life…",
ST_CS_3_21_8_EndingIfMaelleWins/09_Maelle,"I just- I just wanted to
live this lifetime together.",
ST_CS_3_21_8_EndingIfMaelleWins/12_Maelle,If you could grow old…,
ST_CS_3_21_8_EndingIfMaelleWins/06_Verso,Please. I don’t want this life.,
ST_CS_3_21_8_EndingIfMaelleWins/07_Maelle,Stop saying that.,
ST_CS_3_21_8_EndingIfMaelleWins/10_Maelle,"This lifetime that was stolen
from us. Please, brother… Please.",
ST_CS_3_21_8_EndingIfMaelleWins/05_Maelle,Verso…,
ST_CS_3_21_8_EndingIfMaelleWins/13_Maelle,Would you… find a reason to smile?,
ST_CS_3_21_8_EndingIfMaelleWins/04_Verso,"You can do this please.
Unpaint me. Unpaint me!",
ST_CS_3_A_1_TheTwinTowers/12_Verso,Alici–,
ST_CS_3_A_1_TheTwinTowers/14_Maelle,And Papa knows I have vertigo.,
ST_CS_3_A_1_TheTwinTowers/01_Lune,Another Axon. How did it get so large?,
ST_CS_3_A_1_TheTwinTowers/07_Maelle,"Everything has to have layers and
layers of meaning and purpose.",
ST_CS_3_A_1_TheTwinTowers/08_Maelle,Everything’s a lesson.,
ST_CS_3_A_1_TheTwinTowers/06_Maelle,He never paints just to paint.,
ST_CS_3_A_1_TheTwinTowers/09_Verso,Hmm.,
ST_CS_3_A_1_TheTwinTowers/11_Maelle,Hope.,
ST_CS_3_A_1_TheTwinTowers/13_Verso,My sister’s at the top.,
ST_CS_3_A_1_TheTwinTowers/04_Maelle,Papa and his parables.,
ST_CS_3_A_1_TheTwinTowers/05_Verso,Parables?,
ST_CS_3_A_1_TheTwinTowers/02_Verso,"She wasn’t always this tall. But she’s
obsessed with reaching the stars, so…",
ST_CS_3_A_1_TheTwinTowers/10_Lune,What’s the lesson with this one?,
ST_CS_3_A_2_TheWorkshop/09_Maelle,"And Verso… Verso could always make Papa
laugh. They had so many inside jokes.",
ST_CS_3_A_2_TheWorkshop/11_Verso,"And then there’s you.
The ACTUAL favourite.",
ST_CS_3_A_2_TheWorkshop/02_Maelle,"His intentions are good,
I know… but his methods…",
ST_CS_3_A_2_TheWorkshop/04_Maelle,"I’m the youngest, which
makes everything worse.",
ST_CS_3_A_2_TheWorkshop/15_Verso,Look around. He just wants you to fly.,
ST_CS_3_A_2_TheWorkshop/05_Lune,"Oh, I understand that",
ST_CS_3_A_2_TheWorkshop/06_Sciel,Only child.,
ST_CS_3_A_2_TheWorkshop/08_Maelle,"Papa’s favourite, he’s so proud of her.",
ST_CS_3_A_2_TheWorkshop/12_Verso,"The one he calls his “hidden star,”",
ST_CS_3_A_2_TheWorkshop/10_Maelle,Then there’s me…,
ST_CS_3_A_2_TheWorkshop/01_Maelle,"Vertigo, remember?",
ST_CS_3_A_2_TheWorkshop/07_Maelle,"Yeah, Clea’s the oldest. She’s just so…
perfect. So… accomplished and talented",
ST_CS_3_A_2_TheWorkshop/14_Maelle,"Yet here I am, messing
things up even more.",
ST_CS_3_A_2_TheWorkshop/03_Lune,Your father?,
ST_CS_3_A_2_TheWorkshop/13_Verso,"but who’s too shy and
self-conscious to see it.",
ST_CS_3_A_3_MeetingTheReacher/02_Verso,Alicia. Your letter…,
ST_CS_3_A_3_MeetingTheReacher/01_Maelle,Hello.,
ST_CS_3_A_3_MeetingTheReacher/01A_Maelle,Hello?,
ST_CS_3_A_3_MeetingTheReacher/04_Maelle,Oh. You’re the real Axon.,
ST_CS_3_A_3_MeetingTheReacher/03_Maelle,"She blames us, doesn’t she?
You didn’t deserve that…",
ST_CS_3_A_3_MeetingTheReacher/06_Maelle,So you know who she represents.,
ST_CS_3_A_3_MeetingTheReacher/08_Maelle,With her?,
ST_CS_3_A_3_MeetingTheReacher/05_Maelle,You know Papa painted her?,
ST_CS_3_A_3_MeetingTheReacher/07_Maelle,You… like? Being here?,
ST_CS_3_A_4_TheEndOfTheRealReacher/05_Verso,Alicia–,
ST_CS_3_A_4_TheEndOfTheRealReacher/02_Maelle,"For me, then.",
ST_CS_3_A_4_TheEndOfTheRealReacher/03_Maelle,Go. Claim your piece of sky.,
ST_CS_3_A_4_TheEndOfTheRealReacher/01_Maelle,"I guess… this… represents
his hope. For us.",
ST_CS_3_A_4_TheEndOfTheRealReacher/08_Verso,Maelle–!,
ST_CS_3_A_4_TheEndOfTheRealReacher/06_MirrorAlicia,Send me to my family.,
ST_CS_3_A_4_TheEndOfTheRealReacher/07_Verso,Wait–,
ST_CS_3_A_4_TheEndOfTheRealReacher/04_Maelle,"We both deserve to fly. Let
me give you a new beginning.",
ST_CS_SC_01_1_SimonIntro/02_Monoco,Ahhh. So he’s the one who felled the Axon.,
ST_CS_SC_01_1_SimonIntro/06_Verso,He disappeared and I thought–,
ST_CS_SC_01_1_SimonIntro/05_Verso,He’s an old friend of mine.,
ST_CS_SC_01_1_SimonIntro/08_Verso,"I’ll lay you to rest, my friend.",
ST_CS_SC_01_1_SimonIntro/07_Verso,Looks like he met Clea.,
ST_CS_SC_01_1_SimonIntro/03_Verso,Simon.,
ST_CS_SC_01_1_SimonIntro/01_Lune,"These swords. They look like
the ones in Old Lumière.",
ST_CS_SC_01_1_SimonIntro/05A_Verso,We joined Expedition Zero together.,
ST_CS_SC_01_1_SimonIntro/04_Lune,You know him?,
