key,source,target
ST_CS_3_21_7_EndingIfVersoWins/05C_Verso,Va tutto bene.,
ST_CS_3_21_7_EndingIfVersoWins/04_Verso,"Non dovrai mai soffrire vivendo
una vita che non desideri.",
ST_CS_3_21_7_EndingIfVersoWins/03_Verso,"Hai un potere incredibile,
quello della pittura.",
ST_CS_3_21_8_EndingIfMaelleWins/01_Verso,"Alicia, ti supplico,
impediscigli di dipingere.",
ST_CS_3_21_8_EndingIfMaelleWins/02_Maelle,"Non dirlo, per favore, non dire così.",
ST_CS_3_21_8_EndingIfMaelleWins/11A_Verso,Aiutami... Aiutami...,
ST_CS_3_21_8_EndingIfMaelleWins/03_Verso,"Ehi, per favore, ascoltami.
Solo tu puoi farlo.",
ST_CS_3_21_8_EndingIfMaelleWins/11_Verso,Non voglio vivere così...,
ST_CS_3_21_8_EndingIfMaelleWins/08_Verso,"Non voglio vivere così...
Non voglio vivere così...",
ST_CS_3_21_8_EndingIfMaelleWins/09_Maelle,"Volevo... Volevo solo che
vivessimo questa vita insieme.",
ST_CS_3_21_8_EndingIfMaelleWins/12_Maelle,Se potessi invecchiare...,
ST_CS_3_21_8_EndingIfMaelleWins/06_Verso,Per favore. Non voglio vivere così.,
ST_CS_3_21_8_EndingIfMaelleWins/07_Maelle,Smettila di dirlo.,
ST_CS_3_21_8_EndingIfMaelleWins/10_Maelle,"Questa vita che ci è stata rubata.
Per favore, fratello mio... Ti prego.",
ST_CS_3_21_8_EndingIfMaelleWins/05_Maelle,Verso...,
ST_CS_3_21_8_EndingIfMaelleWins/13_Maelle,Troveresti... un motivo per sorridere?,
ST_CS_3_21_8_EndingIfMaelleWins/04_Verso,"Puoi farlo, ti prego.
Cancellami. Cancellami!",
ST_CS_3_A_1_TheTwinTowers/12_Verso,Alici...,
ST_CS_3_A_1_TheTwinTowers/14_Maelle,E Papa lo sa che soffro di vertigini.,
ST_CS_3_A_1_TheTwinTowers/01_Lune,"Un altro Axon.
Come ha fatto a diventare così grande?",
ST_CS_3_A_1_TheTwinTowers/07_Maelle,"Ogni sua pennellata deve avere strati
su strati di significati e allegorie.",
ST_CS_3_A_1_TheTwinTowers/08_Maelle,È tutto una lezione.,
ST_CS_3_A_1_TheTwinTowers/06_Maelle,Non dipinge mai per il gusto di farlo.,
ST_CS_3_A_1_TheTwinTowers/09_Verso,Mmh.,
ST_CS_3_A_1_TheTwinTowers/11_Maelle,La speranza.,
ST_CS_3_A_1_TheTwinTowers/13_Verso,C'è mia sorella sulla cima.,
ST_CS_3_A_1_TheTwinTowers/04_Maelle,Papa e le sue parabole.,
ST_CS_3_A_1_TheTwinTowers/05_Verso,Parabole?,
ST_CS_3_A_1_TheTwinTowers/02_Verso,"Una volta non era così alta. Ma ha
l'ossessione di raggiungere le stelle...",
ST_CS_3_A_1_TheTwinTowers/10_Lune,E che cosa ci insegna lei?,
ST_CS_3_A_2_TheWorkshop/09_Maelle,"E Verso... riusciva sempre farlo ridere.
Avevano delle battute tutte loro.",
ST_CS_3_A_2_TheWorkshop/11_Verso,"E poi ci sei tu.
La VERA preferita.",
ST_CS_3_A_2_TheWorkshop/02_Maelle,"Ha buone intenzioni,
lo so... Ma i metodi che usa...",
ST_CS_3_A_2_TheWorkshop/04_Maelle,"Io sono la più piccola,
quindi è ancora peggio.",
ST_CS_3_A_2_TheWorkshop/15_Verso,"Guardati intorno.
Vuole solo farti spiccare il volo.",
ST_CS_3_A_2_TheWorkshop/05_Lune,"Oh, ti capisco bene.",
ST_CS_3_A_2_TheWorkshop/06_Sciel,Figlia unica.,
ST_CS_3_A_2_TheWorkshop/08_Maelle,"È la preferita di Papa,
è così fiero di lei.",
ST_CS_3_A_2_TheWorkshop/12_Verso,"Quella che lui chiama
la sua ""stella nascosta"",",
ST_CS_3_A_2_TheWorkshop/10_Maelle,E poi ci sono io...,
ST_CS_3_A_2_TheWorkshop/01_Maelle,"Soffro di vertigini, ricordi?",
ST_CS_3_A_2_TheWorkshop/07_Maelle,"Sì, Clea è la più grande. Ed è...
perfetta. Realizzata e piena di talenti.",
ST_CS_3_A_2_TheWorkshop/14_Maelle,"Eppure eccomi qui,
a complicare ancora di più le cose.",
ST_CS_3_A_2_TheWorkshop/03_Lune,Tuo padre?,
ST_CS_3_A_2_TheWorkshop/13_Verso,"ma che è troppo timida
e insicura per vederlo.",
ST_CS_3_A_3_MeetingTheReacher/02_Verso,Alicia. La tua lettera...,
ST_CS_3_A_3_MeetingTheReacher/01_Maelle,Ciao.,
ST_CS_3_A_3_MeetingTheReacher/01A_Maelle,Ciao?,
ST_CS_3_A_3_MeetingTheReacher/04_Maelle,Oh. Sei tu la vera Axon.,
ST_CS_3_A_3_MeetingTheReacher/03_Maelle,"Incolpa noi, non è vero?
Non te lo meritavi...",
ST_CS_3_A_3_MeetingTheReacher/06_Maelle,Quindi sai chi rappresenta.,
ST_CS_3_A_3_MeetingTheReacher/08_Maelle,Con lei?,
ST_CS_3_A_3_MeetingTheReacher/05_Maelle,Sai che Papa l'ha dipinta?,
ST_CS_3_A_3_MeetingTheReacher/07_Maelle,Ti... piace... stare qui?,
ST_CS_3_A_4_TheEndOfTheRealReacher/05_Verso,Alicia...,
ST_CS_3_A_4_TheEndOfTheRealReacher/02_Maelle,"Per me, allora.",
ST_CS_3_A_4_TheEndOfTheRealReacher/03_Maelle,Va'. Prenditi il tuo pezzo di cielo.,
ST_CS_3_A_4_TheEndOfTheRealReacher/01_Maelle,"Credo che... rappresenti...
la sua speranza. Per noi.",
ST_CS_3_A_4_TheEndOfTheRealReacher/08_Verso,Maelle!,
ST_CS_3_A_4_TheEndOfTheRealReacher/06_MirrorAlicia,Mandami dalla mia famiglia.,
ST_CS_3_A_4_TheEndOfTheRealReacher/07_Verso,Aspetta...,
ST_CS_3_A_4_TheEndOfTheRealReacher/04_Maelle,"Meritiamo entrambe di volare.
Lascia che ti regali un nuovo inizio.",
ST_CS_SC_01_1_SimonIntro/02_Monoco,"Aaah. Quindi è stato lui
ad annientare l'Axon.",
ST_CS_SC_01_1_SimonIntro/06_Verso,Era scomparso e pensavo fosse...,
ST_CS_SC_01_1_SimonIntro/05_Verso,È un mio vecchio amico.,
ST_CS_SC_01_1_SimonIntro/08_Verso,"Farò sì che tu possa
riposare in pace, amico mio.",
ST_CS_SC_01_1_SimonIntro/07_Verso,Pare abbia incontrato Clea.,
ST_CS_SC_01_1_SimonIntro/01_Lune,"Queste spade... Sembrano quelle
della vecchia Lumière.",
ST_CS_SC_01_1_SimonIntro/05A_Verso,Eravamo insieme nella Spedizione Zero.,
ST_CS_SC_01_1_SimonIntro/04_Lune,Lo conosci?,
ST_CS_SC_01_1A_SimonBattleTransition/01_Clea,"Amore mio. Questi nemici
non sono alla tua altezza.",
ST_CS_SC_01_1A_SimonBattleTransition/06_Clea,Sollevati. I tuoi nemici attendono.,
ST_CS_SC_01_1A_SimonBattleTransition/03_Clea,per trovarmi. Per liberarmi dal suo giogo.,
ST_CS_SC_01_1A_SimonBattleTransition/05_Clea,"Mentre il tuo giuramento
rimane inadempiuto?",
ST_CS_SC_01_1A_SimonBattleTransition/04_Clea,Ora permetteresti loro di sopraffarti?,
ST_CS_SC_01_1A_SimonBattleTransition/02_Clea,"Tu, che hai combattuto contro i cieli
e la terra... e sottomesso giganti...",
ST_CS_SC_01_2_SimonOutro/01_Simon,Grazie.,
ST_CS_SC_02_1_MirrorCleaIntro/05_Lune,E adesso dipinge... i Nevron.,
ST_CS_SC_02_1_MirrorCleaIntro/06_Verso,Puoi guarirla? Farla tornare com'era?,
ST_CS_SC_02_1_MirrorCleaIntro/04_Maelle,"Clea odiava il ritratto che Maman aveva
fatto di lei. Quindi ci ha dipinto sopra.",
ST_CS_SC_02_1_MirrorCleaIntro/07_Maelle,"Non sono in grado di ridipingerla,
Clea è l'unica abbastanza abile",
ST_CS_SC_02_1_MirrorCleaIntro/08A_Verso,Non mi piace...,
ST_CS_SC_02_1_MirrorCleaIntro/09_Lune,Sarà molto dura.,
ST_CS_SC_02_1_MirrorCleaIntro/03_Verso,Cosa le è successo?,
ST_CS_SC_02_1_MirrorCleaIntro/02_Verso,Sei viva?,
ST_CS_SC_02_1_MirrorCleaIntro/08_Maelle,"da pitturare sopra
l'opera di qualcun altro.",
ST_CS_SC_02_2_MirrorCleaOutro/01_Sciel,Come fa a essere così forte?,
ST_CS_SC_02_2_MirrorCleaOutro/05_Verso,Mi dispiace.,
ST_CS_SC_02_2_MirrorCleaOutro/03A_Verso,"No, no, no, no, aspetta...",
ST_CS_SC_02_2_MirrorCleaOutro/02_Maelle,È una creazione di Clea.,
ST_CS_SC_02_2_MirrorCleaOutro/04_Maelle,Sta cercando di fuggire.,
ST_CS_SC_03_1_MagicVerso/21_Verso,"Ah, sì, ne vado molto fiero.
Mi sono esercitato tantissimo.",
ST_CS_SC_03_1_MagicVerso/13_Lune,Ah! Cazzo!,
ST_CS_SC_03_1_MagicVerso/23_Verso,"Aaah ah ah ah! No, certo che no!",
ST_CS_SC_03_1_MagicVerso/08A_Verso,"Va bene, va bene, lo faccio.",
ST_CS_SC_03_1_MagicVerso/35_Monoco,"Soffre così tanto solo
per farle sorridere.",
ST_CS_SC_03_1_MagicVerso/01B_Monoco,"E poi c'era un Pèlerin gigante
che mi ha attaccato.",
ST_CS_SC_03_1_MagicVerso/32_Verso,"Al tempo, facevo sempre così..",
ST_CS_SC_03_1_MagicVerso/33_Lune,Posso... Sei...? Ehm...,
ST_CS_SC_03_1_MagicVerso/28_Sciel,"Puoi mandare le gambe
in ricognizione con Monoco",
ST_CS_SC_03_1_MagicVerso/24_Maelle,"Ti sei tagliato in due?
O forse è stato Monoco?",
ST_CS_SC_03_1_MagicVerso/25_Lune,"Guarisci dal torso o dalle gambe?
O devi rimettere insieme le due metà?",
ST_CS_SC_03_1_MagicVerso/22_Sciel,E fa... male?,
ST_CS_SC_03_1_MagicVerso/26_Lune,"Riesci a controllare
il processo di guarigione?",
ST_CS_SC_03_1_MagicVerso/09_Verso,Ciao.,
ST_CS_SC_03_1_MagicVerso/11_Verso,Ciao.,
ST_CS_SC_03_1_MagicVerso/16_Verso,Ciao. Sono delle gambe parlanti.,
ST_CS_SC_03_1_MagicVerso/06_Monoco,"Cosa ne dici di un po' di ""magia
alla Verso"" per alleggerire l'atmosfera?",
ST_CS_SC_03_1_MagicVerso/01A_Monoco,"Gli ho inflitto grossi danni con solo due
attacchi. Non ne restava niente.",
ST_CS_SC_03_1_MagicVerso/02_Monoco,"Era forte, eh, ma l'ho
sconfitto senza problemi.",
ST_CS_SC_03_1_MagicVerso/37_Lune,"No, no, no, no, aspetta, Verso, ti prego!",
ST_CS_SC_03_1_MagicVerso/10_Maelle,"Non è un buon momento, sto lavorando.",
ST_CS_SC_03_1_MagicVerso/12_Lune,"Oh, Verso, eccoti qui. Come...",
ST_CS_SC_03_1_MagicVerso/14_Sciel,Ma come... Wow...,
ST_CS_SC_03_1_MagicVerso/03_Verso,"I Pèlerin sono delle mezze calzette,
ci sarei riuscito a occhi chiusi.",
ST_CS_SC_03_1_MagicVerso/27_Sciel,"Ma quindi, se sei tagliato a metà,
puoi essere in due posti in contemporanea?",
ST_CS_SC_03_1_MagicVerso/04_Monoco,Questa spedizione è mogia.,
ST_CS_SC_03_1_MagicVerso/36_Monoco,"Verso, non ti starai affezionando troppo?",
ST_CS_SC_03_1_MagicVerso/20_Lune,"Aspetta. Ma come fanno
a parlare le tue gambe?",
ST_CS_SC_03_1_MagicVerso/30_Verso,"Beh, sì, insomma, posso
dare la caccia ai Nevron con il torso,",
ST_CS_SC_03_1_MagicVerso/18_Verso,Siamo entrambi Verso.,
ST_CS_SC_03_1_MagicVerso/15_Maelle,Ma che cosa...,
ST_CS_SC_03_1_MagicVerso/34_Verso,"Sì, i miei capelli...",
ST_CS_SC_03_1_MagicVerso/05_Verso,"Sì. Hanno perso molti amici, uno da poco.
È un dolore che non passa in fretta.",
ST_CS_SC_03_1_MagicVerso/08_Monoco,"Esatto, proprio quella
che fa un male cane.",
ST_CS_SC_03_1_MagicVerso/19_Maelle,Sei davvero un buffone.,
ST_CS_SC_03_1_MagicVerso/07_Verso,Intendi quella che fa un male cane?,
ST_CS_SC_03_1_MagicVerso/01_Monoco,"Sai, c'era uno Stalatto e io l'ho
schiacciato. Completamente annientato.",
ST_CS_SC_03_1_MagicVerso/31_Verso,"mentre la parte sotto resta
qui a cucinare.",
ST_CS_SC_03_1_MagicVerso/29_Sciel,"mentre la parte sopra
sta qui a parlare con noi?",
ST_CS_SC_04_1_LuneAndSciel/08_Sciel,"In realtà, sono io che sussurro a loro.",
ST_CS_SC_04_1_LuneAndSciel/19_Sciel,Dopo il Gommage.,
ST_CS_SC_04_1_LuneAndSciel/46_Lune,"Ah, sì.",
ST_CS_SC_04_1_LuneAndSciel/45_Sciel,"E Marte. Oh, guarda, quello è Venere!",
ST_CS_SC_04_1_LuneAndSciel/28_Sciel,Ma poi hai iniziato a evitarmi. Perché?,
ST_CS_SC_04_1_LuneAndSciel/02_Lune,"A dei piani di emergenza.
Se non ce la facciamo,",
ST_CS_SC_04_1_LuneAndSciel/51_Sciel,Non lo so...,
ST_CS_SC_04_1_LuneAndSciel/03_Lune,"la Spedizione 32 dovrà ricevere
tutte le informazioni che abbiamo.",
ST_CS_SC_04_1_LuneAndSciel/33_Sciel,Gli amici non sono distrazioni.,
ST_CS_SC_04_1_LuneAndSciel/12_Sciel,"Diceva: ""Fallo sapere alle stelle...""",
ST_CS_SC_04_1_LuneAndSciel/05_Lune,Ho chiesto aiuto ai Gestral.,
ST_CS_SC_04_1_LuneAndSciel/22_Sciel,"Dovevo andarmene dal porto.
E da quei maledetti petali.",
ST_CS_SC_04_1_LuneAndSciel/34_Lune,Ora lo so.,
ST_CS_SC_04_1_LuneAndSciel/14_Lune,Mi piace.,
ST_CS_SC_04_1_LuneAndSciel/16_Lune,Me lo ricordo.,
ST_CS_SC_04_1_LuneAndSciel/15_Sciel,"Ho parlato molto con le stelle,
quando se n'è andato.",
ST_CS_SC_04_1_LuneAndSciel/21_Lune,"Pensavo di essere l'unica
a sapere dell'esistenza di quella stanza.",
ST_CS_SC_04_1_LuneAndSciel/20_Lune,Ero sorpresa di trovarti lì.,
ST_CS_SC_04_1_LuneAndSciel/24_Lune,"Non era razionale, ma una
parte di me era davvero convinta",
ST_CS_SC_04_1_LuneAndSciel/41_Sciel,È Cassiopea!,
ST_CS_SC_04_1_LuneAndSciel/10_Sciel,"Lo facevamo sempre, io e mio papà.",
ST_CS_SC_04_1_LuneAndSciel/29_Lune,"N-Non è stata colpa tua. Ho... Ho tagliato
i ponti con molte persone.",
ST_CS_SC_04_1_LuneAndSciel/44_Lune,"Sembra una ""W"".",
ST_CS_SC_04_1_LuneAndSciel/38_Sciel,Farsi degli amici fa venire sete.,
ST_CS_SC_04_1_LuneAndSciel/37_Lune,"Mh, un po' di vino non sarebbe male, però.",
ST_CS_SC_04_1_LuneAndSciel/09_Lune,"Ah, sì?",
ST_CS_SC_04_1_LuneAndSciel/30_Sciel,"Ok. Non me la prendo, allora.",
ST_CS_SC_04_1_LuneAndSciel/47_Sciel,Uno dei miei preferiti.,
ST_CS_SC_04_1_LuneAndSciel/42_Lune,Oooh...,
ST_CS_SC_04_1_LuneAndSciel/48_Lune,Davvero?,
ST_CS_SC_04_1_LuneAndSciel/04_Sciel,"Giusto, ma come hai intenzione
di fargliele avere?",
ST_CS_SC_04_1_LuneAndSciel/18_Sciel,Giusto.,
ST_CS_SC_04_1_LuneAndSciel/06_Sciel,Mossa intelligente.,
ST_CS_SC_04_1_LuneAndSciel/23_Sciel,Quindi mi sono arrampicata.,
ST_CS_SC_04_1_LuneAndSciel/31_Lune,"Quel giorno... ho capito
che i miei genitori avevano fallito.",
ST_CS_SC_04_1_LuneAndSciel/17_Lune,"La sera che ci siamo conosciute.
Alla Torre ritorta.",
ST_CS_SC_04_1_LuneAndSciel/26_Lune,"Poi la Pittrice si è risvegliata.
E ho capito che non sarebbero tornati.",
ST_CS_SC_04_1_LuneAndSciel/32_Lune,"Contavano su di me per concludere ciò che
avevano iniziato. Non potevo distrarmi.",
ST_CS_SC_04_1_LuneAndSciel/35_Sciel,"Beh... Siamo nel bel mezzo del nulla
con un anno di vita rimasto.",
ST_CS_SC_04_1_LuneAndSciel/07_Lune,Cosa ti sussurrano le stelle?,
ST_CS_SC_04_1_LuneAndSciel/36_Sciel,"Mi sembra il momento perfetto
per fare amicizia, no?",
ST_CS_SC_04_1_LuneAndSciel/01_Sciel,A cosa stai lavorando?,
ST_CS_SC_04_1_LuneAndSciel/11_Sciel,"Quando ero spaventata o nervosa,
ma anche quando ero felice.",
ST_CS_SC_04_1_LuneAndSciel/50_Lune,Perché?,
ST_CS_SC_04_1_LuneAndSciel/40_Lune,Sì!,
ST_CS_SC_04_1_LuneAndSciel/43_Sciel,Sì!,
ST_CS_SC_04_1_LuneAndSciel/49_Sciel,Sì...,
ST_CS_SC_04_1_LuneAndSciel/27_Sciel,"Sai, è stato molto importante per me
darci conforto a vicenda.",
ST_CS_SC_04_1_LuneAndSciel/39_Sciel,La vedi?,
ST_CS_SC_04_1_LuneAndSciel/25_Lune,"che i miei e la loro spedizione ce
l'avessero fatta. Che l'avessero fermata.",
ST_CS_SC_04_1_LuneAndSciel/13_Sciel,"""Quando è difficile parlare di qualcosa...
fatti ascoltare dalle stelle.""",
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_02,33...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_06,"Un sogno, un'illusione.",
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_11,Un luogo di gioia...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_01,Un'altra spedizione...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_10,Una volta tutti passavano da qui.,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_16,Tutto... viene spazzato via...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_09,"Esploratori, creazioni, Gestral...",
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_07,Non mi ricordo bene...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_12,Mi manca... ridere con tutti...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_15,Io... Perché mi dimentico...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_05,Io?,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_04,Sono venute altre persone prima di noi?,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_14,Re... Cle... Come si chiamavano?,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_17,Il ragazzo tace.,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_08,Per cosa ho fatto tutto questo...,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_13,Di chi stai parlando?,
ST_D_AncientSanctuary/ST_D_AncientSanctuary_FacelessBoy_03,Chi sei?,
ST_D_Camp/ST_D_Camp_Gramophone_01,(Mi serve un disco musicale per farne uso.),
ST_D_Camp/ST_D_Camp_Campfire_PostLumiere_01,(Dovrei parlare con tutti...),
ST_D_Camp/ST_D_Camp_Gramophone_02,(Vediamo cosa posso riprodurre...),
ST_D_Camp/ST_D_Camp_Gramophone_Track_24,Festa di compleanno di Alicia,
ST_D_Camp/ST_D_Camp_Gramophone_Track_23,Serra di Aline,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_02,Non dovevi essere tu a controllare i bambini Gestral perduti?,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_07,Essere la peggiore figura genitoriale possibile.,
ST_D_Camp/ST_D_Camp_Campfire_Option_04,Controlla come stanno gli altri.,
ST_D_Camp/ST_D_Camp_Gramophone_Track_27,Figli di Lumière,
ST_D_Camp/ST_D_Camp_Gramophone_Track_22,Clea! Non tirare i capelli a tua sorella!,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_06,Cucinare?,
ST_D_Camp/ST_D_Camp_Campfire_PostLumiere_02,Crea la più grande spedizione della storia.,
ST_D_Camp/ST_D_Camp_Gramophone_Track_32,Luce infinita,
ST_D_Camp/ST_D_Camp_GradientAttack2_Verso_01,Le assurdità di Esquie ispirano Verso.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Verso_01,"Le parole di Esquie mettono in moto l'immaginazione di Verso, il quale inizia a pensare a una nuova abilità.",
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_19,"Per ogni Gestral che trovate, vi ricompenserò con il più prezioso dei tesori.",
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_04,Per chi verrà dopo.,
ST_D_Camp/ST_D_Camp_Gramophone_Track_26,Desolazione,
ST_D_Camp/ST_D_Camp_Campfire_Option_01,Vai a dormire.,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_22,"Bene, allora ti aiuteremo.",
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_01,Gustave trova un posto dove può restare solo.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_05,Gustave torna indietro.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_03,Spera che un giorno i suoi allievi leggeranno tutto quello che ha scritto.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Gustave_02,Passa un po' di tempo a scrivere nel suo diario.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_EsquieNest,Scrive di Esquie e di quanto è incredibile viaggiare su una creatura leggendaria.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_GestralVillage,"Descrive i Gestral, sa quanto saranno felici i suoi allievi di scoprire la loro esistenza.",
ST_D_Camp/ST_D_Camp_ApprenticesJournal_SpringMeadows,Scrive di quanto sono pericolosi i Nevron e di quanto è bello il continente.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Goblu,Scrive di come il braccio creato per lui sia stato incredibilmente utile contro i Nevron di tipo acqua.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_AncientSanctuary,"Descrive le invenzioni più strane dei Gestral, da cui tutti possono imparare qualcosa.",
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_08,"Ecco, questo potete averlo voi.",
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_07,Mmh. Un attimo. Voi siete esploratori!,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_01,Mmmh... Oh... Mmh...,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_02,Mmh... quale ricompensa potrei darvi...,
ST_D_Camp/ST_D_Camp_Gramophone_Track_21,Luna di miele a Lumière,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_15,"Ti cucino la faccia, così impari.",
ST_D_Camp/ST_D_Camp_LostGestrals_Found_01,"Eh? Cosa, io? So benissimo dove sono.",
ST_D_Camp/ST_D_Camp_LostGestrals_BoulderBreakUnlock_01,Ci sono!,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_04,Devo ringraziarvi. Sono tornati tutti.,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_11,"Mi serve il vostro aiuto. Hai sentito dei Gestral perduti, giusto? I Gestral che sono spariti dopo la Frattura? Quelli che i cercatori stanno, ehm... cercando?",
ST_D_Camp/ST_D_Camp_LostGestrals_End_02,Adoro essere irresponsabile.,
ST_D_Camp/ST_D_Camp_LostGestrals_BoulderBreakUnlock_02,"Io, Sastro, cuoco extraordinaire, ho sviluppato un espediente per rompere queste cose dall'aspetto strano. Lascia che te lo insegni!",
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_18,"Se li vedete, dite loro di tornare qui! Vi ascolteranno, gli piacciono gli umani.",
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_20,Questo tesoro sarebbe la gratitudine?,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_03,"Non è ovvio? Sì, sono io.",
ST_D_Camp/ST_D_Camp_Gramophone_Track_31,L'amour d'une mère,
ST_D_Camp/ST_D_Camp_Gramophone_Track_16,Luci del passato,
ST_D_Camp/ST_D_Camp_Gramophone_Track_14,Lino e cotone,
ST_D_Camp/ST_D_Camp_Gramophone_Track_17,Voce perduta,
ST_D_Camp/ST_D_Camp_GradientAttack3_Lune_01,Lune comprende meglio il mondo e se stessa.,
ST_D_Camp/ST_D_Camp_GradientAttack2_Lune_02,Lune sviluppa un nuovo attacco sfumato.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Lune_02,Lune sviluppa il suo attacco sfumato finale.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_01,Maelle trova un posto dove può mettersi a scrivere.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_03,Maelle ha imparato una nuova abilità: omaggio a Gustave.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_05,Maelle torna indietro.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_01,"Maelle si immerge nella lettura del diario di Gustave, soffermandosi su ogni dettaglio.",
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_FirstTime_05,Maelle impara una nuova abilità.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Maelle_02,Maelle idea il suo attacco sfumato finale.,
ST_D_Camp/ST_D_Camp_GradientAttack2_Maelle_02,Maelle mette a punto un nuovo attacco sfumato.,
ST_D_Camp/ST_D_Camp_GradientAttack2_Monoco_02,Monoco si ricorda di un altro attacco sfumato.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Monoco_02,Monoco si ricorda del suo attacco sfumato finale.,
ST_D_Camp/ST_D_Camp_Campfire_Option_02,Non ancora.,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_05,Ora posso tornare alla mia unica vera passione.,
ST_D_Camp/ST_D_Camp_LostGestrals_Objective_03,"Oh, ecco qualcosa di utile! Tenete!",
ST_D_Camp/ST_D_Camp_LostGestrals_Found_04,Ok! E poi qui mi stavo annoiando.,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_06,"Ok, ok... Scusa.",
ST_D_Camp/ST_D_Camp_Gramophone_Track_33,Le nostre bozze collidono,
ST_D_Camp/ST_D_Camp_Gramophone_Track_20,La nostra famiglia dipinta,
ST_D_Camp/ST_D_Camp_LostGestrals_Intro_09,"Perfetto, vi piace uccidere cose, esplorare il mondo e poi morire, giusto?",
ST_D_Camp/ST_D_Camp_Campfire_Option_06,Leggi il diario di Gustave.,
ST_D_Camp/ST_D_Camp_LostGestrals_Found_Intro_05,Davvero?? Sì!,
ST_D_Camp/ST_D_Camp_Campfire_Option_03,Ricorda l'obiettivo attuale.,
ST_D_Camp/ST_D_Camp_Gramophone_Track_18,Robe de jour,
ST_D_Camp/ST_D_Camp_LostGestrals_Found_02,Sastro ti sta aspettando.,
ST_D_Camp/ST_D_Camp_GradientAttack2_Sciel_02,Sciel inventa un nuovo attacco sfumato.,
ST_D_Camp/ST_D_Camp_GradientAttack2_Sciel_01,Sciel si sente ispirata.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Sciel_02,Sciel percepisce il suo attacco sfumato finale.,
ST_D_Camp/ST_D_Camp_GradientAttack3_Sciel_01,Le stelle della sera ispirano Sciel.,
ST_D_Camp/ST_D_Camp_LostGestrals_Found_Intro_06,Ci vediamo all'accampamento! E nel frattempo chiamerò Sastro!,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_ForgottenBattlefield,Raccoglie il suo coraggio e racconta del sacrificio di Gustave. Di come ha preparato la strada.,
ST_D_Camp/ST_D_Camp_ApprenticesJournal_Maelle_03,Spera che un giorno gli allievi di Gustave leggeranno il suo diario.,
