key,source,target
ST_CS_1_8_4A_GustaveFinalAct/08_Sciel,숨겨둔 와인 같은 거 없지?,
ST_CS_1_8_4A_GustaveFinalAct/13B_Maelle,저 여자에게 닿을지도 몰라요.,
ST_CS_1_8_4B_GustaveFinalActPart2/12_RealRenoir,"다 끝난 후에,
함께 돌아가자.",
ST_CS_1_8_4B_GustaveFinalActPart2/20_MirrorRenoir,"한평생, 가족이 갈가리 찢긴 채 살았지.
아니, 이젠 가족을 되찾고 싶다.",
ST_CS_1_8_4B_GustaveFinalActPart2/22_Verso,저 아이는 가족이고요.,
ST_CS_1_8_4B_GustaveFinalActPart2/09_RealRenoir,"그래도 이렇게 왔으니,
잠깐 가만히 있어라-",
ST_CS_1_8_4B_GustaveFinalActPart2/01A_Gustave,"뒤를 따라올 이들을 위해서야, 알지?",
ST_CS_1_8_4B_GustaveFinalActPart2/01C_Maelle,구스타브!,
ST_CS_1_8_4B_GustaveFinalActPart2/27_Verso,어서 가.,
ST_CS_1_8_4B_GustaveFinalActPart2/25_Verso,"어이, 괜찮아?",
ST_CS_1_8_4B_GustaveFinalActPart2/16_MirrorRenoir,오랜만이구나.,
ST_CS_1_8_4B_GustaveFinalActPart2/21_Verso,당신 가족이 아니에요.,
ST_CS_1_8_4B_GustaveFinalActPart2/26_Verso,"괜찮아. 여기는 내가 맡을게.
친구들에게 돌아가.",
ST_CS_1_8_4B_GustaveFinalActPart2/15_MirrorRenoir,"이런 일에 휘말리게 해서 미안하다.
하지만 네겐 분명히 경고했었다.",
ST_CS_1_8_4B_GustaveFinalActPart2/08_RealRenoir,"얘야, 넌 집에 남아 있었어야 해.
걱정할 거 없다고 했잖니.",
ST_CS_1_8_4B_GustaveFinalActPart2/01B_Maelle,"안 돼, 안 돼... 약속했잖아요...",
ST_CS_1_8_4B_GustaveFinalActPart2/13_Aline,안 돼!,
ST_CS_1_8_4B_GustaveFinalActPart2/02_Maelle,안 돼 안 돼 안 돼-,
ST_CS_1_8_4B_GustaveFinalActPart2/24_Verso,"쟤가 원해서 온 거예요. 가족 사이의
규칙을 제가 만든 건 아니잖아요.",
ST_CS_1_8_4B_GustaveFinalActPart2/30_Verso,다시는 그리지 못하게 할 거예요.,
ST_CS_1_8_4B_GustaveFinalActPart2/28_MirrorRenoir,그렇구나.,
ST_CS_1_8_4B_GustaveFinalActPart2/17_MirrorRenoir,"간섭하지 마라.
넌 떠나기로 선택했으니까.",
ST_CS_1_8_4B_GustaveFinalActPart2/14_MirrorRenoir,"지금은 이해할 수 없겠지만, 우리 둘 다
우리 가족이 잘 되기를 바라는 거란다.",
ST_CS_1_8_4B_GustaveFinalActPart2/10_Aline,무슨 소리야?,
ST_CS_1_8_4B_GustaveFinalActPart2/18_MirrorRenoir,"이제 와 돌아와서
간섭해서는 안 되는 거다.",
ST_CS_1_8_4B_GustaveFinalActPart2/06_Aline,"너무 약해서 이러면 안 된다는 거 알잖아.
왜 이렇게 위험하게 구는 건데?",
ST_CS_1_8_4B_GustaveFinalActPart2/05_Aline,얘를 데려온 거야?!,
ST_CS_1_8_4B_GustaveFinalActPart2/11_Aline,"지금 당장 집으로 돌아가.
너와는 관계 없는 일이야.",
ST_CS_1_8_4B_GustaveFinalActPart2/07_RealRenoir,"당신은 일이 눈앞에
닥쳐 있을 때만 신경을 쓰지.",
ST_CS_1_8_4B_GustaveFinalActPart2/03_MirrorRenoir,"아직 이해하지 못하겠지만,
이건 잔인한 게 아니라 자비로운 일이다.",
ST_CS_1_8_4B_GustaveFinalActPart2/23_MirrorRenoir,저 아이를 이용하겠다고?,
ST_CS_1_8_4B_GustaveFinalActPart2/19_Verso,"한평생 이상을 사셨잖아요.
이제 보내줄 때도 됐어요.",
ST_CS_1_8_4B_GustaveFinalActPart2/29_MirrorRenoir,"네가 우리를 이 길로 이끌었는데,
이제 그 결과를 마주할 준비가 됐느냐?",
ST_CS_1_8_4B_GustaveFinalActPart2/04_Maelle,[목이 터질 듯한 비명],
ST_CS_2_10_1_MeetingMonoco/12_Verso,"조심하는 게 좋아. 모노코의
전투 방식은 조금... 특이하거든.",
ST_CS_2_10_1_MeetingMonoco/05A_Monoco,베르소가 또 한 번의 모험에 너도 끌어들인 건가?,
ST_CS_2_10_1_MeetingMonoco/05_Monoco,에스키에!,
ST_CS_2_10_1_MeetingMonoco/01_Verso,모노코가 여기 없다는 건-,
ST_CS_2_10_1_MeetingMonoco/09_Monoco,"숙녀 여러분, 내가-
결투를 신청해도 될까?",
ST_CS_2_10_1_MeetingMonoco/04_Esquie,모모!,
ST_CS_2_10_1_MeetingMonoco/06_Monoco,으음. 새 친구?,
ST_CS_2_10_1_MeetingMonoco/11_Verso,"""느긋한"" 전투를 통해 모노코를 진정시키기
전까진 무슨 말을 해도 소용 없을 거야.",
ST_CS_2_10_1_MeetingMonoco/02_Verso,"늘 그렇듯 느리군, 영감.",
ST_CS_2_10_1_MeetingMonoco/08_Verso,"함께 보낼 시간이 많아서,
내가 가르쳤다.",
ST_CS_2_10_1_MeetingMonoco/10_Maelle,그래요. 확실히 제스트랄이네요.,
ST_CS_2_10_1_MeetingMonoco/07_Lune,우리 말을 하네?,
ST_CS_2_10_1_MeetingMonoco/03_Monoco,"네 반사신경은 여느 때처럼 예리하구나.
인정해 주마.",
ST_CS_2_10_2_StalactAttack/10A_Monoco,스탈락트.,
ST_CS_2_10_2_StalactAttack/12_Monoco,"그 무시무시한 능력으로
스탈락트를 물리쳐라!",
ST_CS_2_10_2_StalactAttack/05_Noco,에스키에와 함께 왔는데도 정말 느리네!,
ST_CS_2_10_2_StalactAttack/11_Monoco,"베르소의 친구들. ""귀빈"" 여러분.
첫 번째 전투는 너희 몫이다.",
ST_CS_2_10_2_StalactAttack/03_Monoco,"잡담하지 마라! 지금 이방인들을
때려눕히느라 바쁘니까.",
ST_CS_2_10_2_StalactAttack/04_Maelle,노코? 여기서 뭘 하는 거야?,
ST_CS_2_10_2_StalactAttack/08_Noco,그래! 스탈락트가 다가오고 있어!,
ST_CS_2_10_2_StalactAttack/06_Noco,오! 팔이 이상한 남자는 어디 있어?,
ST_CS_2_10_2_StalactAttack/02_Noco,"오, 안녕!",
ST_CS_2_10_2_StalactAttack/14_Sciel,어.,
ST_CS_2_10_2_StalactAttack/10_Monoco,오. 흠.,
ST_CS_2_10_2_StalactAttack/13_Sciel,그래.,
ST_CS_2_10_2_StalactAttack/09_Noco,"그랑디스들이 숨고 있어.
어서 가자!",
ST_CS_2_10_2_StalactAttack/07_Verso,"어, 노코, 네브론이라고 했어?",
ST_CS_2_10_2_StalactAttack/01_Noco,우우우우우! 네브론이다!,
ST_CS_2_10_2_StalactAttack/15_Verso,"그래, 맞아.",
ST_CS_2_10_2_StalactAttack/16_Verso,겁쟁이 같으니.,
ST_CS_2_10_2_StalactAttack/14A_Sciel,진심이구나.,
ST_CS_2_10_3_MonocoJoinsTheGroup/33_Monoco,"보호자가 보기에도 참 좋은 생각이구나.
어서 가자, 옛 뤼미에르로.",
ST_CS_2_10_3_MonocoJoinsTheGroup/22_Monoco,그럼 나도 가야지.,
ST_CS_2_10_3_MonocoJoinsTheGroup/06_Verso,"어떻게 하는 건지는 물어보지 마.
나도 모르니까.",
ST_CS_2_10_3_MonocoJoinsTheGroup/21_Verso,바로 그거야.,
ST_CS_2_10_3_MonocoJoinsTheGroup/23_Verso,좋아.,
ST_CS_2_10_3_MonocoJoinsTheGroup/24_Monoco,좋아.,
ST_CS_2_10_3_MonocoJoinsTheGroup/25_Verso,좋아.,
ST_CS_2_10_3_MonocoJoinsTheGroup/26_Monoco,좋아.,
ST_CS_2_10_3_MonocoJoinsTheGroup/05_Verso,네브론 발을 수집해서 변신하는 거다.,
ST_CS_2_10_3_MonocoJoinsTheGroup/11_Verso,"어이, 그러지 마. 이봐!",
ST_CS_2_10_3_MonocoJoinsTheGroup/11A_Verso,이것 봐. 전에는 실패했다는 거 알지만-,
ST_CS_2_10_3_MonocoJoinsTheGroup/04_Monoco,필요한 게 있는데...,
ST_CS_2_10_3_MonocoJoinsTheGroup/16A_Monoco,다시는 너와 같이 가지 않겠어.,
ST_CS_2_10_3_MonocoJoinsTheGroup/36_Noco,"옛 뤼미에르로 가고 싶으면,
이 출구로 나가서 북쪽으로 가.",
ST_CS_2_10_3_MonocoJoinsTheGroup/02_Verso,질투하는 건가?,
ST_CS_2_10_3_MonocoJoinsTheGroup/12_Verso,"이 멍청아, 저 아이가 누군지 모르겠어?",
ST_CS_2_10_3_MonocoJoinsTheGroup/28_Maelle,노코도 가기로 했어요.,
ST_CS_2_10_3_MonocoJoinsTheGroup/30_Noco,옛 뤼미에르에 가 본 상인은 많지 않아!,
ST_CS_2_10_3_MonocoJoinsTheGroup/07_Monoco,"이제 멋진 전투로 모두의 마음을
따뜻하게 덥혔으니...",
ST_CS_2_10_3_MonocoJoinsTheGroup/13_Monoco,당연히 알지-,
ST_CS_2_10_3_MonocoJoinsTheGroup/34_Noco,"아, 스탈락트가 사라져서
그랑디스가 나왔네!",
ST_CS_2_10_3_MonocoJoinsTheGroup/18_Monoco,"그래, 그건 그렇겠지.",
ST_CS_2_10_3_MonocoJoinsTheGroup/10_Monoco,그렇군. 안녕.,
ST_CS_2_10_3_MonocoJoinsTheGroup/16_Monoco,소용없다.,
ST_CS_2_10_3_MonocoJoinsTheGroup/32_Noco,"전 세계에서 유일무이한
최고의 상인이 될 거야!",
ST_CS_2_10_3_MonocoJoinsTheGroup/14_Verso,"그러면 이게 무슨 뜻인지도 알 거 아냐.
이번이 우리에게 유일한 기회일지도 몰라.",
ST_CS_2_10_3_MonocoJoinsTheGroup/17_Verso,싸울 일이 아주 많을 텐데.,
ST_CS_2_10_3_MonocoJoinsTheGroup/20_Monoco,싸울 일이 아주 많겠어.,
ST_CS_2_10_3_MonocoJoinsTheGroup/31_Noco,"반짝이고 귀한 보물이 잔뜩 있겠지!
그러면 난-",
ST_CS_2_10_3_MonocoJoinsTheGroup/15_Monoco,네게는 유일한 기회겠지.,
ST_CS_2_10_3_MonocoJoinsTheGroup/08_Monoco,"어인 일로 이 누추한 곳까지
찾아와 준 거지?",
ST_CS_2_10_3_MonocoJoinsTheGroup/09_Verso,우린 옛 뤼미에르로 가고 있다.,
ST_CS_2_10_3_MonocoJoinsTheGroup/03_Sciel,뭘 하는 거야?,
ST_CS_2_10_3_MonocoJoinsTheGroup/19_Verso,분명히 그럴 거야.,
ST_CS_2_10_3_MonocoJoinsTheGroup/27_Verso,"그래, 좋아.",
ST_CS_2_10_3_MonocoJoinsTheGroup/29_Verso,너도??,
ST_CS_2_10_3_MonocoJoinsTheGroup/35_Noco,"가서 얘기해 봐.
제스트랄보다는 착해.",
ST_CS_2_10_3_MonocoJoinsTheGroup/01_Monoco,"아주 훌륭한 친구들을 찾았구나, 베르소.",
ST_CS_2_10_3_MonocoJoinsTheGroup/04A_Monoco,...발이... 아하!,
ST_CS_2_11_1_ArrivingInOldLumiere/02A_Verso,"좋아, 실력 좀 보여줘, 모노코.",
ST_CS_2_11_1_ArrivingInOldLumiere/01_Lune,흐음. 지나갈 길이 없는데.,
ST_CS_2_11_1_ArrivingInOldLumiere/03_Monoco,그냥 네 실력이 부족하다고 인정해라.,
ST_CS_2_11_1_ArrivingInOldLumiere/05_Lune,"모노코, 무슨 짓을 한 거야-",
ST_CS_2_11_1_ArrivingInOldLumiere/04_Verso,쀠땅! 모노코!,
ST_CS_2_11_1_ArrivingInOldLumiere/09_Lune,"그래. 좋아, 모노코, 그만 울어.
움직여야 해.",
ST_CS_2_11_1_ArrivingInOldLumiere/06_Monoco,"미안하다. 내가 다 망쳤군.
실력을 보여주고 싶었는데.",
ST_CS_2_11_1_ArrivingInOldLumiere/02_Verso,심장은 도시 중앙에 있다.,
ST_CS_2_11_1_ArrivingInOldLumiere/08_Sciel,"베르소가 심장이 옛 뤼미에르
중앙에 있다고 했지?",
ST_CS_2_11_1_ArrivingInOldLumiere/07_Sciel,"그냥 재집결하면 돼.
다른 사람들은 괜찮을 거야.",
ST_CS_2_11_1_ArrivingInOldLumiere/10_Monoco,그래. 미안하다.,
ST_CS_2_11_2_DiscoveringTheTruth/16_Sciel,"58. 베르소가 함께 다녔다고
한 원정대 아닌가?",
ST_CS_2_11_2_DiscoveringTheTruth/34A_Verso,먼저 가시죠.,
ST_CS_2_11_2_DiscoveringTheTruth/19_Lune,액손. 재미있는데.,
ST_CS_2_11_2_DiscoveringTheTruth/30_Noco,가는 길에 보물도 찾고!,
ST_CS_2_11_2_DiscoveringTheTruth/14_Lune,이게 뭔지 알겠어?,
ST_CS_2_11_2_DiscoveringTheTruth/25_Verso,일어설 수 있겠어?,
ST_CS_2_11_2_DiscoveringTheTruth/06_Sciel,그 사람을 믿어?,
ST_CS_2_11_2_DiscoveringTheTruth/01_Sciel,에스키에의 돌 같지 않아?,
ST_CS_2_11_2_DiscoveringTheTruth/31_Maelle,고향에 온 것 같아요.,
ST_CS_2_11_2_DiscoveringTheTruth/28_Verso,"좋아. 다른 사람들은 아마
도시 중앙으로 가고 있을 거야.",
ST_CS_2_11_2_DiscoveringTheTruth/09_Sciel,꽤 도움이 됐어.,
ST_CS_2_11_2_DiscoveringTheTruth/12_Lune,"다른 원정대와 함께
여행을 했었다고 얘기하던데.",
ST_CS_2_11_2_DiscoveringTheTruth/05_Lune,"지금 우리에겐 그가 최선의 선택지 같아.
정보가 너무 부족하니까.",
ST_CS_2_11_2_DiscoveringTheTruth/11_Monoco,"흠. 기억이 나지 않는다.
베르소는 늘 알고 있었던 느낌인데.",
ST_CS_2_11_2_DiscoveringTheTruth/13B_Monoco,흐으음... 흐음... 다들 어떻게 됐을까...,
ST_CS_2_11_2_DiscoveringTheTruth/13A_Lune,얼마나 많이? 다들 어떻게 됐고?,
ST_CS_2_11_2_DiscoveringTheTruth/17_Lune,그런 것 같아.,
ST_CS_2_11_2_DiscoveringTheTruth/07_Lune,"그가 페인트리스에게 가려
한다는 사실은 믿어.",
ST_CS_2_11_2_DiscoveringTheTruth/04_Sciel,"베르소의 계획을 그렇게 적극적으로
수락하다니, 깜짝 놀랐어.",
ST_CS_2_11_2_DiscoveringTheTruth/21_Lune,이게 사실이야?,
ST_CS_2_11_2_DiscoveringTheTruth/15_Monoco,"유감이지만 모르겠다.
나도 여기 온 건 처음이거든.",
ST_CS_2_11_2_DiscoveringTheTruth/03_Sciel,에스키에에게 선물로 주자.,
ST_CS_2_11_2_DiscoveringTheTruth/22_Sciel,마엘이 지금 같이 있는데.,
ST_CS_2_11_2_DiscoveringTheTruth/13C_Sciel,베르소를 찾으면 직접 물어보는 게 좋겠어.,
ST_CS_2_11_2_DiscoveringTheTruth/33_Maelle,"모노코도 대재앙 원정대에
잘 어울리죠?",
ST_CS_2_11_2_DiscoveringTheTruth/26_Verso,모노코는 가끔 힘을 조절하지 못하거든.,
ST_CS_2_11_2_DiscoveringTheTruth/10_Lune,"모노코, 베르소는 어떻게 만났어?",
ST_CS_2_11_2_DiscoveringTheTruth/27_Maelle,"허리가 좀 아프지만, 괜찮아요.",
ST_CS_2_11_2_DiscoveringTheTruth/02_Lune,"아, 그래.",
ST_CS_2_11_2_DiscoveringTheTruth/13_Monoco,많은 원정대와 함께했지.,
ST_CS_2_11_2_DiscoveringTheTruth/08_Lune,그래서 지금은 우리 목표가 일치한 거지.,
ST_CS_2_11_2_DiscoveringTheTruth/09A_Sciel,"그래도 뭔가 숨기고 있다는
느낌이 들어.",
ST_CS_2_11_2_DiscoveringTheTruth/18_Lune,놀랍도록 멀리까지 왔네.,
ST_CS_2_11_2_DiscoveringTheTruth/20_Lune,베르소는-,
ST_CS_2_11_2_DiscoveringTheTruth/24_Monoco,베르소는 절대 마엘을 해치지 않는다.,
ST_CS_2_11_2_DiscoveringTheTruth/23_Lune,어서 가자.,
ST_CS_2_11_2_DiscoveringTheTruth/29_Verso,거기서 합류하자.,
ST_CS_2_11_2_DiscoveringTheTruth/32_Verso,"그래, 고향에 온 것 같네.",
ST_CS_2_11_2_DiscoveringTheTruth/34_Verso,"그래, 그렇지.",
ST_CS_2_11_2_DiscoveringTheTruth/13D_Lune,"그래, 알았어. 그들을 찾는 게 먼저지.",
ST_CS_2_11_2_DiscoveringTheTruth/32A_Verso,괜찮아?,
ST_CS_2_11_3_VersoDisappears/04_Maelle,쀠땅. 무슨- 어디 간 거지?,
ST_CS_2_11_3_VersoDisappears/03_Maelle,베르소?!,
ST_CS_2_11_3_VersoDisappears/02_Maelle,베르소?,
ST_CS_2_11_3_VersoDisappears/01_Maelle,우린 썩 괜찮은 팀이네요.,
ST_CS_2_11_4_MirrorRenoirRound2/10_MirrorRenoir,"내가 악당인 것처럼,
우릴 배신하는 게 쉬울 거야.",
ST_CS_2_11_4_MirrorRenoirRound2/18_Verso,가족 얘기는 잘 안 하거든.,
ST_CS_2_11_4_MirrorRenoirRound2/04_MirrorRenoir,몇 번이나 우리 가족에게 상처를 줘야 하겠니.,
ST_CS_2_11_4_MirrorRenoirRound2/01_Verso,당신이라면 그녀를 위해 문을 열어 줄 줄 알았어요.,
ST_CS_2_11_4_MirrorRenoirRound2/19A_Verso,"지금은 너희가
살아남아 줬으면 좋겠거든.",
ST_CS_2_11_4_MirrorRenoirRound2/12_Maelle,이 자식을 죽여 버릴 거예요.,
ST_CS_2_11_4_MirrorRenoirRound2/02_Verso,메르드!,
ST_CS_2_11_4_MirrorRenoirRound2/05_Verso,"아뇨. 저한테 가족에 대한 설교를
늘어놓을 생각은 하지 마세요.",
ST_CS_2_11_4_MirrorRenoirRound2/09_MirrorRenoir,"물론 그렇게 생각하는 게
네게는 더 쉽겠지.",
ST_CS_2_11_4_MirrorRenoirRound2/03_MirrorRenoir,"정말이냐, 베르소? 이게 네 계획이었니?",
ST_CS_2_11_4_MirrorRenoirRound2/19_Verso,"그래, 이 얘기는 나중에 해도 될까?",
ST_CS_2_11_4_MirrorRenoirRound2/14_Lune,"늦어서 미안해.
뭘 좀 읽느라 바빴어.",
ST_CS_2_11_4_MirrorRenoirRound2/11_Maelle,"베르소, 비켜요.",
ST_CS_2_11_4_MirrorRenoirRound2/15_Lune,"우리 팀원들을
모두 살해한 이 남자가",
ST_CS_2_11_4_MirrorRenoirRound2/06_MirrorRenoir,"이 모든 게 우리 모두를 위한
일이라는 걸 왜 모른 척하는 거냐.",
ST_CS_2_11_4_MirrorRenoirRound2/07_MirrorRenoir,넌 계속 죽음을 향해 달려들기만 하는구나.,
ST_CS_2_11_4_MirrorRenoirRound2/13_MirrorRenoir,진실을 얘기하지 않았구나.,
ST_CS_2_11_4_MirrorRenoirRound2/17_Maelle,당신 아버지라고요.,
ST_CS_2_11_4_MirrorRenoirRound2/08_Verso,지금 자신만을 위해 이러는 거잖아요.,
ST_CS_2_11_4_MirrorRenoirRound2/07A_MirrorRenoir,지금 넌 잘못된 굴레를 끊으려 하는 거다.,
ST_CS_2_11_4_MirrorRenoirRound2/13A_MirrorRenoir,"안 그러니, 아들아?",
ST_CS_2_11_4_MirrorRenoirRound2/16_Lune,"당신 아버지라는 걸
언제 얘기할 생각이었지?",
ST_CS_2_11_5_NocosDeath/09_Verso,"알리시아, 비켜!",
ST_CS_2_11_5_NocosDeath/01_Verso,다들 괜찮아?,
ST_CS_2_11_5_NocosDeath/14_Verso,젠장! [성난 포효],
ST_CS_2_11_5_NocosDeath/02_Verso,모노코?,
ST_CS_2_11_5_NocosDeath/13_Verso,"안 돼, 안 돼, 안 돼. 알리시아!",
ST_CS_2_11_5_NocosDeath/03_Monoco,노코가... 부서졌다.,
ST_CS_2_11_5_NocosDeath/05_Sciel,안 돼-,
ST_CS_2_11_5_NocosDeath/12_Verso,쀠땅! 어디로 갔지?,
ST_CS_2_11_5_NocosDeath/10_Maelle,이게 뭐지-,
ST_CS_2_11_5_NocosDeath/08_MirrorRenoir,왜 너 자신을 받아들이지 않는 거냐?,
ST_CS_2_11_5_NocosDeath/11_Maelle,혹시... 이름을 말해 줄래?,
ST_CS_2_11_5_NocosDeath/06_Maelle,[숨 죽인 흐느낌],
ST_CS_2_11_5_NocosDeath/04_Lune,[놀라는 소리],
ST_CS_2_11_5_NocosDeath/07_Maelle,[비명],
ST_CS_2_11_6_SoStartsTheAxonHunt/20_Verso,게다가 모든 게... 헛수고였다니.,
ST_CS_2_11_6_SoStartsTheAxonHunt/44_Lune,"원정대원으로서, 우린 이왕 죽는 거
싸우다 죽는 걸 택하겠어.",
ST_CS_2_11_6_SoStartsTheAxonHunt/31_Curator,액손. 액손.,
ST_CS_2_11_6_SoStartsTheAxonHunt/06_Verso,"개인적이고 고통스러운 일이니까.
너희가 상관할 바가 아니기도 하고.",
ST_CS_2_11_6_SoStartsTheAxonHunt/14_Sciel,"하지만 이제 우린 한 팀이야.
서로를 믿지 못하면 멀리 갈 수 없어.",
ST_CS_2_11_6_SoStartsTheAxonHunt/16B_Lune,노코를 되살릴 수 있어?,
ST_CS_2_11_6_SoStartsTheAxonHunt/29B_Lune,"방벽을 뚫을
무기를 만들 수 있어?",
ST_CS_2_11_6_SoStartsTheAxonHunt/02_Lune,설명해 주겠어?,
ST_CS_2_11_6_SoStartsTheAxonHunt/43_Lune,"가깝지만 0은 아니지.
어차피 죽는 건 마찬가지야.",
ST_CS_2_11_6_SoStartsTheAxonHunt/30_Lune,액손에게서 뭔가 필요해?,
ST_CS_2_11_6_SoStartsTheAxonHunt/32_Lune,그들의... 심장이 필요해?,
ST_CS_2_11_6_SoStartsTheAxonHunt/29_Lune,실례.,
ST_CS_2_11_6_SoStartsTheAxonHunt/22_Lune,"58 원정대는 당신이 다른 방법을
알고 있다고 생각한 것 같은데.",
ST_CS_2_11_6_SoStartsTheAxonHunt/15_Maelle,가족은... 복잡한 거잖아요.,
ST_CS_2_11_6_SoStartsTheAxonHunt/13_Sciel,그는 우릴 잘못된 길로 이끌지 않았어.,
ST_CS_2_11_6_SoStartsTheAxonHunt/39_Verso,"난 죽지 않는데도
그것들을 쓰러뜨릴 수 없었어.",
ST_CS_2_11_6_SoStartsTheAxonHunt/07_Verso,수십 년 전에 연을 끊었다.,
ST_CS_2_11_6_SoStartsTheAxonHunt/41_Verso,"나도 그게 어떻게 죽은 건진 모르겠다.
하지만 부탁이니까 내 얘기 좀 들어.",
ST_CS_2_11_6_SoStartsTheAxonHunt/04_Verso,이제는 아버지라고 생각하지 않아.,
ST_CS_2_11_6_SoStartsTheAxonHunt/46_Lune,그렇지.,
ST_CS_2_11_6_SoStartsTheAxonHunt/11_Sciel,"다들 서로가 어떤 상황인지는
이해한 것 같지?",
ST_CS_2_11_6_SoStartsTheAxonHunt/26_Verso,"솔직히 숨기려던 건 아니다.
어차피 그쪽은 막다른 길이야.",
ST_CS_2_11_6_SoStartsTheAxonHunt/29A_Lune,사실이야?,
ST_CS_2_11_6_SoStartsTheAxonHunt/16A_Lune,사실이야?,
ST_CS_2_11_6_SoStartsTheAxonHunt/18_Monoco,그건- 다른 노코일 거다.,
ST_CS_2_11_6_SoStartsTheAxonHunt/10_Lune,"그런 결정이라면
내가 직접 하고 싶은데.",
ST_CS_2_11_6_SoStartsTheAxonHunt/19_Verso,"정말- 정말 미안해, 친구.",
ST_CS_2_11_6_SoStartsTheAxonHunt/09_Verso,너희가 알아야 하는 건 전부 얘기했다-,
ST_CS_2_11_6_SoStartsTheAxonHunt/33_Verso,"이 무기를 만들려면 순수한 크로마가
어마어마하게 많이 필요하다.",
ST_CS_2_11_6_SoStartsTheAxonHunt/08_Lune,필요한 걸 얘기하지 않는 것도 거짓말이야.,
ST_CS_2_11_6_SoStartsTheAxonHunt/01_Esquie,"오오오 도리! 고마워, 모나미!",
ST_CS_2_11_6_SoStartsTheAxonHunt/17_Monoco,부분적으로는.,
ST_CS_2_11_6_SoStartsTheAxonHunt/25_Verso,그래서 너희가-,
ST_CS_2_11_6_SoStartsTheAxonHunt/05_Sciel,그래도. 왜 그냥 얘기하지 않았어?,
ST_CS_2_11_6_SoStartsTheAxonHunt/20A_Verso,"페인트리스의 심장이 저택 안에 있었는데,
이제 그 저택이 사라져 버렸다.",
ST_CS_2_11_6_SoStartsTheAxonHunt/18A_Monoco,너희가 알던 노코는 사라졌어.,
ST_CS_2_11_6_SoStartsTheAxonHunt/35_Verso,"그런 걸 얻을 수 있는 건 액손뿐이지만,
말했다시피 막다른 길이다. 불가능한 일이야.",
ST_CS_2_11_6_SoStartsTheAxonHunt/16_Lune,"이야기 속에서는
제스트랄이 환생한다고 하던데.",
ST_CS_2_11_6_SoStartsTheAxonHunt/28_Lune,우릴 도와줄 수 있는 사람이 있어.,
ST_CS_2_11_6_SoStartsTheAxonHunt/37_Verso,"거석 주위의 섬에
살고 있는 거대 생물이지.",
ST_CS_2_11_6_SoStartsTheAxonHunt/38_Verso,"네브론보다 훨씬 더 강하고
훨씬, 훨씬 더 위험하다.",
ST_CS_2_11_6_SoStartsTheAxonHunt/27_Maelle,"잠깐, 무슨 얘기를 하는 거예요?",
ST_CS_2_11_6_SoStartsTheAxonHunt/17A_Monoco,노코를 다시 살아나게 할 수는 있다.,
ST_CS_2_11_6_SoStartsTheAxonHunt/24_Lune,58과 그들의 일지를 찾았어.,
ST_CS_2_11_6_SoStartsTheAxonHunt/21_Verso,거석에 접근할 방법이 없어.,
ST_CS_2_11_6_SoStartsTheAxonHunt/23_Verso,뭐라고?,
ST_CS_2_11_6_SoStartsTheAxonHunt/34_Verso,"네브론에게서 얻는 양으로는
절대 채울 수 없어.",
ST_CS_2_11_6_SoStartsTheAxonHunt/36_Maelle,왜요? 액손이 뭔데요?,
ST_CS_2_11_6_SoStartsTheAxonHunt/45_Monoco,용기가 생기는군.,
ST_CS_2_11_6_SoStartsTheAxonHunt/40_Lune,"하지만 옛 뤼미에르에서 액손의
사체를 봤잖아. 가능한 일이라고.",
ST_CS_2_11_6_SoStartsTheAxonHunt/03_Lune,당신 아버지?,
ST_CS_2_11_6_SoStartsTheAxonHunt/17B_Monoco,하지만 노코가 전부 돌아오진 않아.,
ST_CS_2_11_6_SoStartsTheAxonHunt/42_Verso,"너희가 죽지 않고 그것들을
쓰러뜨릴 확률은 0에 가깝다.",
ST_CS_2_11_7_AxonStrategy/01_Verso,"좋아, 만약- '만약' 우리가 액손과 싸운다면
똑똑하게 행동해야 해.",
ST_CS_2_11_7_AxonStrategy/05_Verso,"크로마를 충분히 확보하려면
적어도 심장 두 개가 필요하다.",
ST_CS_2_11_7_AxonStrategy/13_Verso,내가 한 얘길 듣기는 한 건가?,
ST_CS_2_11_7_AxonStrategy/08_Verso,"기존 원정대들이 이미 약화시켜
놓은 상대니까. 어때?",
ST_CS_2_11_7_AxonStrategy/03_Verso,"난 액손과 몇 차례
힘겨운 전투를 경험했다.",
ST_CS_2_11_7_AxonStrategy/11_Monoco,으음. 그 정신은 높이 사겠어.,
ST_CS_2_11_7_AxonStrategy/06_Verso,"그중 하나는 올라갈 수 없게 높은
산 위에 있으니 어차피 상대할 수 없다.",
ST_CS_2_11_7_AxonStrategy/10_Sciel,"아니면 도전하는 의미에서
동쪽을 공략하는 것도 좋겠지!",
ST_CS_2_11_7_AxonStrategy/12_Sciel,고마워.,
ST_CS_2_11_7_AxonStrategy/04_Verso,"거석 주위의 섬에
액손이 셋 있어.",
ST_CS_2_11_7_AxonStrategy/07_Verso,"거석 서쪽에 있는
것부터 시작해야 해.",
ST_CS_2_11_7_AxonStrategy/02_Sciel,무슨 얘기야?,
ST_CS_2_11_7_AxonStrategy/09_Lune,"그래, 좋은 생각이야. 가능성이 제일 높겠네.",
ST_CS_2_12_1_IntroSirene/07_Monoco,"조심해라.
경이를 연주하는 여자라고 하지만...",
ST_CS_2_12_1_IntroSirene/08_Monoco,"사실은 머릿속을 갖고 노는
여자라고 하는 게 맞아.",
