key,source,target
ST_D_GestralVillage/ST_Dialog_GestralVillage_Noco_Revived_04,"Wspomnień, których nigdy nie odzyska.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance1_06,Mhm.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_06,Monsieur szczotkotwarzy?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_17,Moshi będzie taki uradowany.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_02,Urodziny miałem wczoraj…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust2_01,"Ja tam liczę, że pewnego dnia wszyscy będą rozwiązywać swoje problemy potyczkami. Walki są dépassé.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_07,"Mój mały woli potyczki od walk… Jeśli dowie się, że to po prostu walki, tylko z dodatkowymi zasadami, to się załamie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_01,"Mój stary patate mówi, że jestem za mały, by walczyć z nevronami.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar5_01,"Mój sklep jest w bocznej alejce. Chcecie zobaczyć dobry towar, poszukiwacze przygód?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance1_04,Nieważne.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_17,Ale następnym razem nie będzie tak łatwo.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_17,"Nie ma za co, {NpcName}. To była przyjemność.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_18,Na co mi nagroda? Lubię się gniewać. Dzięki temu pozostaję zrzędliwa.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_06,"Nie, dzięki.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_08,"Ale bez obaw, zapiszę was jako drużynę. Tylko zdecydujcie przed każdą walką, kto będzie miał przyjemność dostania po głowie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_05,"Nie! Powinny atakować też gestrale, żebyśmy mogli walczyć!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_01,Nie! Mój patate!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_05,"Nie, postoję tu i pogapię się na twoje towary.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_08,"Nie, szybko dostali bęcki i się zawinęli.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet2_02,"Nie, ty zacznij, śmierdzielu!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_21,Nie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_04,Nie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_27,"Nie. Ale… możesz odwiedzać wioskę, jeśli zechcesz.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Noco_Revived_03,Noco stracił znaczną część swoich wspomnień.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_06,Nie! Ja nic nie zrobiłem!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory2_06,"Nie, to go tylko pogilgocze…",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House2_08,Nie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_06,"Nie każdy to wie, nie psuj im zabawy!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_11,"Nie żebyśmy jedli nevrony, rzecz jasna. Tak tylko się mówi.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates1_04,Zapamiętamy.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street4_03,"Ale nie ma to jak stare, dobre mordobicie na śmierć na arenie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_05,"To jak, pomożesz mi czy nie?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_24,A teraz idź i schowaj się ze wstydu.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_09,"Idźcie więc! Niech wasi ludzie będą dumni, gdy już wrócicie do Lumière!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_21,"Turniej się skończył, więc powiem tylko, że jesteście dużo fajniejsi, niż sądziłem.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_06,D-dobrze…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar6_05,"Au, to boli!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_03,Oj wiem. Próbuję mówić po waszemu.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar6_03,Umiemy. Naszymi ofiarami są ludzie z pełnymi kieszeniami.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory1_04,"Oj tak, ból to życie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_11,"Ale nie wiem, czy szybko tu wrócimy.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_06,Dobry pomysł! Powiedzmy im to!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_06,"Nigdy nie teleportowałeś się do tej upiornej, doskonale zachowanej posiadłości?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_09,"Och, przepraszam. Wszystko sprzedałem. Zapraszam za tydzień.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_18,Hę?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_05,Tak? A na co niby wam chroma?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_03,Och! Masz takiego grzyba!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_07,"Och, doceniam ten entuzjazm! Niestety na arenie walczymy jeden na jednego.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Noco_Revived_02,Och… cześć.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_10,"Dobra, czas na trening. Jak mawia Golgra, czas spędzony na gadaniu można było poświęcić na trening. Życzcie mi powodzenia!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Daughter_02,Okej.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_04,Dobra. Co teraz?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory3_05,No dobrze…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_20,"Dobra, zmiana planów! Czas podkręcić zabawę.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_06,"Dobra, super.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar6_06,"Dobrze, przepraszamy!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater1_03,Dobrze.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_19,Dobrze… wybacz…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_22,"Och, dobrze, dobrze.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_13,O! Szanuję twoje ambicje.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_28,Albo zaprosić mnie na swoją kolejną wyprawę.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_18,Auć. Musiało boleć.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar5_03,Nasz sklep jest w tę stronę.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_01,Tam jest… [krztusi się],
ST_D_GestralVillage/ST_Dialog_GestralVillage_House5_05,"Auć, auć, dobra, dobra…",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet3_01,Philippe!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory4_05,Móżdżki? Czego was uczą w szkole?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_03,"Pff, no jasne. Tych drzwi jest na kontynencie pełno.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_17,To była łatwizna.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory4_01,"Szykuj się na mój jednocalowy cios. Tak ci przywalę, że polecisz prosto do pradawnego sanktuarium, w sam raz na odrodzenie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory4_02,Naprawdę?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_03,Naprawdę? Walka? Życie ci niemiłe?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_02,Naprawdę? To zaprezentuj swoją filozofię.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_01,Zapisy na turniej jeszcze się nie zaczęły. Zapraszam później!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_09,Racja!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_12,Zepsuła mnie do szpiku.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_03,Zasady są proste.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_09,Szanse są identyczne.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_05,Cicho!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet3_03,Zamknij się!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory2_03,Cisza!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory4_06,Szkole?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance3_04,Czyli tam faktycznie były martwe gestrale.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House7_03,Więc nie ustąpię i będę udawał zagniewanego.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_09,"Co do poprzedniej ekspedycji, wciąż nie pamiętasz ich numeru?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_16,"Nie mówcie mi więc, kim jestem.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House6_02,"Wszyscy chcą, żebym odszedł, tak?!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_03,Póki co zapisała się trójka naszych legendarnych mistrzów! I… tajemnicza nowa wojowniczka.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_06,"Więc, rzecz jasna, też chcieliśmy z nimi walczyć. Ale wiele gestrali zostało zmiażdżonych.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_11,"Więc pewnego dnia postanowiłem, że nie chcę, by inni tak cierpieli.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_11,To jak tam wasze polowanko?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_01,"To co, gotowi na potyczkę?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_03,"Ktoś zniszczył naszego najsilniejszego sakapatate, więc stworzymy nowego, jeszcze potężniejszego!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_02,Niech mu ktoś pomoże!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_12,Brzmi jak zgoda.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory4_03,Brzmi fajnie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_10,Brzmi to szalenie niebezpiecznie. Może kiedyś…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory2_01,Poczuj mój gniew!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_06,Najlepszych…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_05,By równać do najlepszych…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_02,Ćwiczymy…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_01,Sprawdź swoją siłę.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_End_01,"Dziękuję, monsieur szczotkotwarzy!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_16,"Dziękuję za wynalazek, monsieur szczotkotwarzy. Będziemy o niego dbać.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_12,"Dziękuję, ludzie, już mi lepiej.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_HangingGestral_Father_03,"Dziękuję. Ten mały patate dopiero co się odrodził, wciąż jest nieco głupawy.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_06,To zależy. Czy twoje sakapatate będą nas wciąż atakować?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar8_01,"Ten stary pędzel z nikim nie chce handlować. Ciekawe, o co mu chodzi.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_06,Nie było najgorzej.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_06,To mało powiedziane.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_04,"Świetnie, ale mogliby dopilnować, żeby te sakapatate atakowały tylko nevrony?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub1_02,"To imponujące, jesteś bardzo pracowity.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_04,"To ciekawe… Dziękuję, koleżko.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_04,I tyle?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Joust1_03,"Szkoda. Kiedy chcemy odpocząć od walk, potykamy się. Nie ma nic lepszego.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_04,Tak właśnie myślałem.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_22,"To… świetnie! Wiem, gdzie je zdobyć!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_13,Ten… leniwy… słaby… chuligan!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_19,To… niedobrze.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_07,Do tego czasu dosięgnie was już Gommage Malarki.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_01,Malarka… wszystkich nas dopadnie…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_04,Ten durny dziadyga buduje kasyno. Hazard i w ogóle. Zakaz walk.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_01,"Mój sąsiad mówi, że jest filozofem, ale to ja jestem prawdziwym filozofem.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_07,"Pomysł tarczy nie był nawet nasz, ukradliśmy go poprzednim poszukiwaczom. Dla mnie może to być niewykonalne zadanie…",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_02,"Turniej się rozpoczął! Jeśli chcecie się zapisać, {ArenaRegistrar} wam pomoże.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_04,"Turniej brzmiał niesamowicie! Stąd niewiele widać, ale kurczę… same dźwięki dają niezły obraz.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_01,Turniej zaraz się zacznie. Zaczekajcie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_06,Więc my jeszcze bardziej zniszczymy waszą nową zabawkę.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_08,No to nie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_05,Mają olbrzymią moc i potężną aurę. Potrafią wykończyć w pojedynkę całą ekspedycję.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub1_03,"Oni nigdy nie zrozumieją – pewnego dnia będzie tu pełno kasyn, a wszyscy będą słuchać jazzu.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_01,"Tworzą nowe sakapatate! Strasznie mnie ciekawi, co tym razem wymyślą!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_01,To święte miejsce.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House1_01,Jest dobrze…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater1_01,To nasz teatr.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_03,To nie miejsce dla osób o słabych nerwach.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_11,To będzie moja największa próba.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_04,Będzie wesoło. Ale i łatwo.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Objective_08,To… zwykłe… sranie w banię!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_05,"Czas na trening! Wam też radzę trenować. [szepcze:] Poważnie, powinniście trenować.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_02,"Szkoda, że Moshi hibernuje, on uwielbiał poszukiwaczy. Wiedział o nich więcej niż ktokolwiek inny.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_16,Niewyobrażalne!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_02,Uch… nie chcecie tam iść.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_24,"Eee, dzięki.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_06,"Tak, rozumiem cię.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_20,"Yyy… no tak. Myślałem, że nieporozumienia mamy już za sobą. No wiesz, po poprzednim razie i w ogóle…",
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates1_03,"Chyba że będziecie robić problemy. Wtedy was piorę. Co sprawi frajdę mnie, ale wam niekoniecznie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_03,C-co? Co ja takiego zrobiłem?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_07,Robimy to dla Golgry…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_03,Koncentrujemy się…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena4_02,"Jesteśmy fanami Wielkorękiego Bertranda, patate!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena1_01,Ćwiczymy…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_01,Witam!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena4_04,"Co ty gadasz?! Ręce Bertranda są tak duże, że mógłby chwycić Malarkę i cisnąć nią ze stratosfery!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_30,"Chwila, nie odpowiadajcie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_06,"Chwila, przed odrodzeniem nie trzeba umrzeć?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_12,"Chwila, już?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar3_04,Chcesz się bić?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater1_02,"Ale nie wystawiamy tu sztuk, głównie walczymy na scenie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_01,W końcu go dopadliśmy.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_06,Składamy z niej ofiary nad Świętą Rzeką. To część odrodzenia.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_12,Potrzebna nam każda pomoc.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_06,"Otworzyliśmy dla was drzwi obok naszej wioski. Kiedy nimi wyjdziecie, idźcie przed siebie. Szybko dostrzeżecie gniazdo Esquie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_02,Widzieliśmy już te drzwi.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_03,Walczyliśmy już z wieloma niebezpiecznymi nevronami.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary2_01,Mamy tu wielu rannych. Niedawno zaatakowały nevrony.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House2_01,Witam w moim uroczym domu.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates1_01,"Witajcie w wiosce gestrali! Poszukiwacze, tak? Zabawna z was zgraja.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary3_01,Witajcie w najnudniejszej okolicy w całej wiosce – w lecznicy.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearArena2_03,Ja jestem większy. I twardszy. Rozerwę cię na strzępy.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_18,"Powiedzmy, że łatwo nie było.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_02,"No, no, witajcie ponownie.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_Fight_05,No. To było do przewidzenia.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_07,Cóż…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_05,Co?! Byliście w środku?!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_04,"To co? {PriceCost} j. chromy, a będzie wasz.
[Dostępna chroma: {CurrentChromaCount}]",
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_14,Co za rozczarowanie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_02,A co z tym ramieniem? Miałeś pomóc mi stworzyć najlepszego sakapatate! Kłamałeś?!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory3_02,Co budujesz?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_02,Co robisz?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory2_02,Nad czym pracujesz?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_15,"A ty co, jakiś fanatyk statystyki?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_16,Co myślicie o tarczy poprzedniego modelu sakapatate? Jak sobie z nim poradziliście?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar7_02,Co to ma znaczyć? Przecież jesteśmy na bazarze!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_02,Co się stało?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street2_03,Czym jest gestralny bohater?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_02,Jaką tu macie walutę?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ManorDoor_04,O co chodzi z tą wielką posiadłością?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House6_01,"Co, też się chcecie ze mną kłócić?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance1_02,"Rób, co cię kręci.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance2_01,"Kiedy byłem mały, przysiągłem sobie, że wejdę na arenę tuż po skończeniu trzydziestki.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House3_03,"Kiedy słońce wstaje, kwiaty kwitną.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Golgra_03,Gdzie dokładnie jest Esquie?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_NoGustave_01,A gdzie ten człowiek z metalową ręką?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaRegistrar_13,Kto idzie walczyć?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street2_01,Dlaczego mam dom z widokiem na ten durny teatr?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_10,Dlaczego nie zachowujesz się jak tamci?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_04,"Dlaczego, co tu się dzieje?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street3_03,"Dlaczego, co tam jest?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar4_05,Dzięki nim stanę się bogaty i bazar będzie mój… Zobaczą jeszcze.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Theater4_02,Łoooo!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory2_01,"Pracuj, pracuj…",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street1_04,Mam odczytać ci z dłoni ponownie?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_01,"Wow, wioska wygląda świetnie!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_08,"Wow, ale z ciebie nudziarz.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street1_03,Taaaaak!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_NearFactory1_07,Tak!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_GustaveInvention_Intro_15,Tak! Będzie druzgocący! Wybuchowy! Z działami!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_03,"No, to nic takiego.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance3_03,Tak! Bo wtedy stanę się drzewem!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory1_02,No! Ponoć nowe mają działa laserowe!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_House4_06,"Tak, też w śmiesznych mundurach.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_VillageGates3_08,"Bo wiecie, w poprzednim życiu byłem niezłym mięśniakiem! Ale teraz żyję od {playTime} godzin, no i muszę znów dopakować, żeby wykazać się na arenie!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street5_05,"No, parszywy złodzieju! Oddawaj ją.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance3_06,No… To chyba wielki zaszczyt…,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_03,Tak.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet4_03,Tak. W bardzo dyskretny i pełen szacunku sposób.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Hunter_15,Zasłużyliście sobie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_PrivateClub2_05,No to nie mamy o czym rozmawiać. Adieu.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar2_02,"Jesteś za młody, by walczyć z nevronami.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_House5_06,"Pokonaliście mnie, okej? A teraz idźcie, chcę zostać sam.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Factory5_08,Dasz radę. Uwierz w siebie.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ArenaGateKeeper_03,Znajdziecie go tam.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar1_04,Ale możesz handlować chromą.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Infirmary1_06,Jesz nevrony?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_JournalCollector_16,Znaleźliście wszystkie dzienniki?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_04,"Masz jedno trafienie. Zadasz 9999 punktów obrażeń, wygrywasz.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_OnoPuncho_09,"Masz moc, czempionie!",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Noco_Act1_01,"Jesteście strasznie wolni. Przeżyłem tyle przygód, a i tak jestem od was szybszy.",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Street4_01,Idziecie obejrzeć potyczki?,
ST_D_GestralVillage/ST_Dialog_GestralVillage_Bazar9_02,"Może zainteresuje was, ludzi, bardzo wyjątkowa broń, co?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_ShadyStreet1_05,"Wiecie, że my, gestrale, uwielbiamy dobrą bitkę?",
ST_D_GestralVillage/ST_Dialog_GestralVillage_Entrance4_05,Wiesz co? Będziemy atakować ludzi jeszcze bardziej!,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ChiefHouse1_01,Możecie wejść.,
ST_D_GestralVillage/ST_Dialog_GestralVillage_ChiefHouse2_01,Nie możecie wejść.,
