key,source,target
ST_BL_Entries/07_TurnStartNormal_Monoco,战斗的滋味最美妙。,
ST_BL_Entries/28_Skill_Thetoughnessofearth_Lune,土地不可摧。,
ST_BL_Entries/22_Skill_Theirdefensesaredown_Maelle,敌人防御崩溃。,
ST_BL_Entries/07_BattleWon_Lune,还有很多奥秘有待探索。,
ST_BL_Entries/01_EnemyPowerfulAttackImminent_Sciel,在蓄力！,
ST_BL_Entries/10_TurnStartLowLife_Monoco,现在刺激了。,
ST_BL_Entries/01_EnemyPowerfulAttackImminent_Maelle,看着不太妙。,
ST_BL_Entries/58_Skill_Thisendsnow_Lune,可以结束了。,
ST_BL_Entries/04_Counter_Verso,去……死……吧！,
ST_BL_Entries/01_UseItem_Maelle,这个应该有用。,
ST_BL_Entries/01_Overcharge1_Gustave,不痛不痒。,
ST_BL_Entries/01_UseItems_Gustave,以后用得上。,
ST_BL_Entries/04_TurnStartFullAP_Maelle,我不会手软。,
ST_BL_Entries/07_Skill_Thiswillhurt_Verso,我不会手软。,
ST_BL_Entries/10_Skill_Thiswillhurt_Maelle,我可不会手软。,
ST_BL_Entries/10_Counter_Monoco,不……太……行啊。,
ST_BL_Entries/103_InsufficientItems_Monoco,还以为还有呢。,
ST_BL_Entries/106_KillsEnemy_Monoco,刺激。,
ST_BL_Entries/13_Skill_Thundercrack_Lune,轰雷滚滚！,
ST_BL_Entries/43_Skill_Thunderstrikeswift_Lune,雷光电闪。,
ST_BL_Entries/103_TurnStartFullAP_Monoco,打他个昏天黑地。,
ST_BL_Entries/109_ReceiveRevive_Monoco,我要报仇了。,
ST_BL_Entries/01_TurnStartNormal_Monoco,流血时间到咯。,
ST_BL_Entries/10_TurnStartFullAP_Verso,尽快结束战斗。,
ST_BL_Entries/10_EnemyTargetSelf_Lune,准备飘舞。,
ST_BL_Entries/01_TurnStartFullAP_Maelle,全力出击。,
ST_BL_Entries/64_Skill_Timetoreap_Sciel,索命时间。,
ST_BL_Entries/01_TurnStartFullAP_Sciel,全力出击！,
ST_BL_Entries/04_Skill_Timetostrike_Verso,出手了。,
ST_BL_Entries/04_TurnStartLowLife_Sciel,只能冒险了。,
ST_BL_Entries/10_Counter_Lune,反击……就在此刻！,
ST_BL_Entries/01_ReceiveBuff_Monoco,我们一战上巅峰！,
ST_BL_Entries/04_DeathOtherChar_Lune,明日将至。,
ST_BL_Entries/01_KillsEnemy_Gustave,明日将至。,
ST_BL_Entries/01_Counter_Gustave,明日……将……至！,
ST_BL_Entries/01_Dodges_Maelle,太慢了。,
ST_BL_Entries/04_Dodges_Verso,太慢了。,
ST_BL_Entries/01_EnemyBlocks_Gustave,混蛋给我来这套。,
ST_BL_Entries/07_Dodges_Sciel,好险。,
ST_BL_Entries/100_ReviveAlly_Monoco,再来一次。,
ST_BL_Entries/01_OtherCharHit_Monoco,下次记得闪开。,
ST_BL_Entries/07_EnemyTargetSelf_Sciel,来啊。,
ST_BL_Entries/01_FailsAQTE_Verso,唉，年纪大了。,
ST_BL_Entries/04_FailsAQTE_Monoco,呃，慢得像维尔索一样。,
ST_BL_Entries/07_ReviveAlly_Monoco,起——,
ST_BL_Entries/01_HealAlly_Verso,用这个。,
ST_BL_Entries/01_UseItem_Lune,用这个。,
ST_BL_Entries/07_HealAlly_Maelle,用这个。,
ST_BL_Entries/01_ReceiveBuff_Verso,正好。,
ST_BL_Entries/10_HealSelf_Sciel,用得上。,
ST_BL_Entries/07_KillsEnemy_Lune,对手已消灭。,
ST_BL_Entries/13_DeathOtherChar_Monoco,维尔索！,
ST_BL_Entries/10_EnemyTargetOtherChar_Maelle,维尔索，躲开。,
ST_BL_Entries/13_DeathOtherChar_Maelle,维尔索……！,
ST_BL_Entries/04_BattleWon_Sciel,要不要来段胜利之舞？,
ST_BL_Entries/10_BattleWon_Monoco,赢啦！意料之中。,
ST_BL_Entries/109_TurnStartNormal_Monoco,打架咯！,
ST_BL_Entries/64_Skill_Voidtakeeverything_Maelle,虚空……吞噬一切。,
ST_BL_Entries/01_UseItem_Monoco,看好啦！,
ST_BL_Entries/10_KillsEnemy_Maelle,搞定。,
ST_BL_Entries/02_EnemyTargetLune_Gustave,吕涅，当心！,
ST_BL_Entries/01_EnemyTargetOtherChar_Verso,玛埃尔，小心。,
ST_BL_Entries/13_EnemyTargetOtherChar_Lune,莫诺柯，小心。,
ST_BL_Entries/13_EnemyTargetOtherChar_Verso,小心。,
ST_BL_Entries/02_UseItems_Gustave,正好需要。,
ST_BL_Entries/01_BattleWon_Maelle,赢了。,
ST_BL_Entries/01_BattleWon_Gustave,我们铺下坦途。,
ST_BL_Entries/04_BattleWon_Lune,我们铺下坦途。,
ST_BL_Entries/01_BattleWon_Lune,这一场应该写进日志。,
ST_BL_Entries/01_DeathOtherChar_Lune,我们会继续前行。,
ST_BL_Entries/01_Attack_Maelle,我们……不会……止步于此！,
ST_BL_Entries/01_GradientCounter_Maelle,我们……不会……止步于此！,
ST_BL_Entries/07_TurnStartFullAP_Monoco,是时候打他个昏天黑地了。,
ST_BL_Entries/07_Counter_Verso,我们……不会……停下！,
ST_BL_Entries/01_HealAlly_Lune,还要继续战斗。,
ST_BL_Entries/04_GradientCounter_Lune,我们……铺下……坦途！,
ST_BL_Entries/04_ReviveAlly_Sciel,欢迎归队。,
ST_BL_Entries/01_BattleWon_Verso,还行，以前打得比这激烈。,
ST_BL_Entries/10_InsufficientAP_Monoco,啊呀，讨厌了。,
ST_BL_Entries/01_ReceiveRevive_Monoco,嗐，有点尴尬。,
ST_BL_Entries/01_ReceiveHeal_Maelle,好吧，多谢。,
ST_BL_Entries/07_ReceiveHeal_Verso,好吧，多谢。,
ST_BL_Entries/103_FindingTreasure_Lune,嗯，这个能派上用场。,
ST_BL_Entries/01_TurnStartNormal_Sciel,好啊。,
ST_BL_Entries/01_BattleWon_Monoco,打得真精彩。,
ST_BL_Entries/103_FindingTreasure_Sciel,这是什么？,
ST_BL_Entries/103_TurnStartNormal_Monoco,这个脚好漂亮。,
ST_BL_Entries/04_FreeAimActive_Verso,先打哪一个呢……,
ST_BL_Entries/04_Dodges_Monoco,欸嘿。,
ST_BL_Entries/04_Counter_Sciel,有人倒下……也要……继续前行！,
ST_BL_Entries/07_InsufficientItems_Monoco,谁给我用完的？！,
ST_BL_Entries/10_ReceiveBuff_Monoco,多谢多谢。,
ST_BL_Entries/07_EnemyTargetSelf_Monoco,好啊，我们来跳一段。,
ST_BL_Entries/04_Counter_Maelle,麻烦你……去……死吧！,
ST_BL_Entries/46_Skill_Witnesstheflames_Maelle,看烈焰升腾。,
ST_BL_Entries/61_Skill_Witnessyourend_Verso,见证你的终焉。,
ST_BL_Entries/01_Dodges_Lune,无效攻击。,
ST_BL_Entries/31_Skill_Worthit_Verso,值了。,
ST_BL_Entries/10_ReceiveHeal_Verso,嗯，多谢。,
ST_BL_Entries/01_FreeAimWeakSpot_Maelle,中啦！,
ST_BL_Entries/04_KillsEnemy_Monoco,好欸，又有腿了！,
ST_BL_Entries/07_OtherCharHit_Maelle,没事吧？,
ST_BL_Entries/10_OtherCharHit_Verso,没事吧？,
ST_BL_Entries/10_ReviveAlly_Verso,继续努力。,
ST_BL_Entries/04_OtherCharHit_Verso,应该可以躲开。,
ST_BL_Entries/07_DeathOtherChar_Verso,不能死在这里。,
ST_BL_Entries/58_Skill_Youcantescape_Maelle,你逃不掉了。,
ST_BL_Entries/04_ReviveAlly_Maelle,暂时不许走。,
ST_BL_Entries/04_DeathOtherChar_Maelle,不准就这么走了！,
ST_BL_Entries/10_Counter_Sciel,还……给……你！,
ST_BL_Entries/01_ReviveAlly_Lune,你还不能死。,
ST_BL_Entries/01_Dodges_Verso,休想。,
ST_BL_Entries/10_ReceiveHeal_Monoco,感激不尽。,
ST_BL_Entries/07_HealAlly_Lune,坚持住。,
ST_BL_Entries/13_Attack_MirrorRenoir,那就别怪我无情了。,
ST_BL_Entries/07_Dodges_Monoco,没打中。,
ST_BL_Entries/01_OtherCharHit_Gustave,没事吧？,
ST_BL_Entries/04_OtherCharHit_Sciel,还好吗？,
ST_BL_Entries/10_ReceiveRevive_Sciel,你是我的恩人。,
ST_BL_Entries/07_EnemyPowerfulAttackImminent_Verso,应该能躲开。,
ST_BL_Entries/01_ReceiveHeal_Verso,麻烦你了,
ST_BL_Entries/04_EnemyTargetOtherCharSpecific_Monoco,竟然选了维尔索？！这是在羞辱我。,
ST_BL_Entries/21_Attack_MirrorRenoir,面对现实吧。,
ST_BL_Entries/10_DeathOtherChar_Sciel,终于解脱了。,
ST_BL_Entries/04_TurnStartNormal_Verso,可以认输了。,
ST_BL_Entries/10_EnemyBlocks_Monoco,你真的把我惹毛了。,
ST_BL_Entries/10_Counter_Maelle,你……可以死了！,
ST_BL_Entries/07_GradientCounter_Sciel,你的秘仪是……死神！,
ST_BL_Entries/04_ReceiveHeal_Monoco,非常感谢支援。,
ST_BL_Entries/01_Heal_MirrorRenoir,你的攻击没有意义。,
ST_BL_Entries/43_Skill_Yourendisnigh_Verso,你的死期已近。,
ST_BL_Entries/58_Skill_Yourexistenceendsnow_Verso,你将不复存在。,
ST_BL_Entries/10_Skill_Yourfateissealed_Sciel,你的命数已定。,
ST_BL_Entries/07_KillsEnemy_Sciel,你命数已定。,
ST_BL_Entries/01_GradientCounter_Sciel,你命数……已定！,
ST_BL_Entries/10_GradientCounter_Lune,乖乖……拿命来！,
ST_BL_Entries/49_Skill_Yournumberispainted_Sciel,你的大限已到。,
ST_BL_Entries/01_EnemyTargetOtherCharSpecific_Monoco,轮到你跳啦！,
ST_BL_Entries/10_EnemyTargetOtherCharSpecific_Monoco,该你一显身手啦！,
ST_BL_Entries/43_Skill_Yourturntoshine_Sciel,轮到你显身手了。,
ST_Buffs_StatusEffects/BUFF_Berserk_Description,回合结束时+5%伤害，至多叠加12层。,
ST_Buffs_StatusEffects/BUFF_Berserk_Name,狂暴,
ST_Buffs_StatusEffects/BUFF_Blight_Name,萎败,
ST_Buffs_StatusEffects/BUFF_Bound_Name,禁锢,
ST_Buffs_StatusEffects/BUFF_StunEnemy_Name,击破！,
ST_Buffs_StatusEffects/BUFF_Burn_Name,着火,
ST_Buffs_StatusEffects/BUFF_Charm_Name,迷惑,
ST_Buffs_StatusEffects/BUFF_Cursed_Name,诅咒,
ST_Buffs_StatusEffects/BUFF_Burn_Description,回合开始时造成炎火伤害。,
ST_Buffs_StatusEffects/BUFF_Defenseless_Name,破防,
ST_Buffs_StatusEffects/BUFF_Dizzy_Name,昏乱,
ST_Buffs_StatusEffects/BUFF_Shield_Description,每层护盾能够抵消一次伤害。,
ST_Buffs_StatusEffects/BUFF_Exhaust_Name,疲竭,
ST_Buffs_StatusEffects/BUFF_Freeze_Name,冰封,
ST_Buffs_StatusEffects/BUFF_GreaterPowerful_Name,高阶强力,
ST_Buffs_StatusEffects/BUFF_GreaterRush_Name,高阶迅捷,
ST_Buffs_StatusEffects/BUFF_GreaterShell_Name,高阶坚壳,
ST_Buffs_StatusEffects/BUFF_Regen_Description,回合开始时恢复生力。,
ST_Buffs_StatusEffects/BUFF_Rush_Description,速度提升33%。,
ST_Buffs_StatusEffects/BUFF_GreaterRush_Description,速度提升50%。,
ST_Buffs_StatusEffects/BUFF_Powerful_Description,伤害提升25%。,
ST_Buffs_StatusEffects/BUFF_GreaterPowerful_Description,伤害提升40%。,
ST_Buffs_StatusEffects/BUFF_Defenseless_Description,所受伤害提升25%。,
ST_Buffs_StatusEffects/BUFF_Inverted_Name,倒逆,
ST_Buffs_StatusEffects/BUFF_Immune_Name,无懈可击,
ST_Buffs_StatusEffects/BUFF_Mark_Name,标记,
ST_Buffs_StatusEffects/BUFF_Mark_Description,角色所受到的下一段攻击伤害提高。,
ST_Buffs_StatusEffects/BUFF_Powerful_Name,强力,
ST_Buffs_StatusEffects/BUFF_Powerless_Name,虚弱,
ST_Buffs_StatusEffects/BUFF_Freeze_Description,角色受到伤害之前无法行动。,
ST_Buffs_StatusEffects/BUFF_Rage_Name,激昂,
ST_Buffs_StatusEffects/BUFF_Slow_Description,速度降低25%。,
ST_Buffs_StatusEffects/BUFF_Powerless_Description,伤害降低20%。,
ST_Buffs_StatusEffects/BUFF_Shell_Description,所受伤害降低20%。,
ST_Buffs_StatusEffects/BUFF_GreaterShell_Description,所受伤害降低30%。,
ST_Buffs_StatusEffects/BUFF_Blight_Description,每层令生力上限降低10%。,
ST_Buffs_StatusEffects/BUFF_Regen_Name,自然恢复,
ST_Buffs_StatusEffects/BUFF_Rush_Name,迅捷,
ST_Buffs_StatusEffects/BUFF_Shell_Name,坚壳,
ST_Buffs_StatusEffects/BUFF_Shield_Name,护盾,
ST_Buffs_StatusEffects/BUFF_Silence_Name,静默,
ST_Buffs_StatusEffects/BUFF_Slow_Name,迟缓,
ST_Buffs_StatusEffects/BUFF_Stun_Name,眩晕,
ST_Buffs_StatusEffects/BUFF_Charm_Description,角色处于这个状态下，轮到自己的回合一定会攻击。,
ST_Buffs_StatusEffects/BUFF_Inverted_Description,角色处于这个状态时，接受治疗反而会受到伤害。,
ST_Buffs_StatusEffects/BUFF_Bound_Description,角色无法闪避。,
ST_Buffs_StatusEffects/BUFF_Exhaust_Description,角色无法获得行动点。,
ST_Buffs_StatusEffects/BUFF_Stun_Description,角色自身回合无法行动。,
ST_Buffs_StatusEffects/BUFF_Silence_Description,角色无法施展技能。,
ST_Buffs_StatusEffects/BUFF_Cursed_Description,角色在倒计时归零时死亡。,
ST_Buffs_StatusEffects/BUFF_Rage_Description,角色可以连续行动两次。,
ST_Buffs_StatusEffects/BUFF_Dizzy_Description,角色瞄准时抖动幅度变大。,
ST_Characters_Name/Chara_Name_UNKNOWN,？？？,
ST_Characters_Name/Chara_Name_LUMIERE_Adrien,阿德里安,
ST_Characters_Name/Chara_Name_ALAN,阿朗,
ST_Characters_Name/Chara_Name_LUMIERE_Albert,阿尔贝,
ST_Characters_Name/Chara_Name_ALEXANDRE,亚历山大,
ST_Characters_Name/Chara_Name_GESTRAL_VillageMerchant4,亚历克西洛,
ST_Characters_Name/Chara_Name_GESTRAL_Father,亚历声大,
ST_Characters_Name/Chara_Name_MIRRORALICIA,阿莉西亚,
ST_Characters_Name/Chara_Name_REALALICIA,阿莉西亚,
ST_Characters_Name/Chara_Name_ALINE,阿莉涅,
ST_Characters_Name/Chara_Name_LUMIERE_Hairstylist,阿芒丁,
ST_Characters_Name/Chara_Name_GRANDIS_Amazed,惊讶的巍民,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant01,安东尼泼,
ST_Characters_Name/Chara_Name_LUMIERE_Antoine,安托万,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant03,阿普拉,
ST_Characters_Name/Chara_Name_GRANDIS_Arguing,争论的巍民,
ST_Characters_Name/Chara_Name_GESTRAL_HiddenArenaKeeper,巴加拉,
ST_Characters_Name/Chara_Name_LUMIERE_Bastien,巴斯蒂安,
ST_Characters_Name/Chara_Name_LUMIERE_Benoit,伯努瓦,
ST_Characters_Name/Chara_Name_GESTRAL_JournalCollector,贝拉米,
ST_Characters_Name/Chara_Name_GESTRAL_HiddenArenaFighter2,大手贝特朗,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant14,布拉巴里,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant08,布拉可拉,
ST_Characters_Name/Chara_Name_NEVRON_Blanc,素白,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant13,卡诺维,
ST_Characters_Name/Chara_Name_CAROLINE,卡洛琳,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant05,卡拉比,
ST_Characters_Name/Chara_Name_CATHERINE,卡特琳,
ST_Characters_Name/Chara_Name_NEVRON_Chevaliere,骑士,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant19,西崔罗,
ST_Characters_Name/Chara_Name_CLEA,克莱雅,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant04,可拉罗,
ST_Characters_Name/Chara_Name_LUMIERE_ArtefactLady,科莱特,
ST_Characters_Name/Chara_Name_CROWD,众人,
ST_Characters_Name/Chara_Name_LUMIERE_Cyril,西里尔,
ST_Characters_Name/Chara_Name_NEVRON_DanseuseApprentice,舞者学生,
ST_Characters_Name/Chara_Name_NEVRON_DanseuseTeacher,舞者老师,
ST_Characters_Name/Chara_Name_GESTRAL_HiddenArenaFighter3,大脚多米尼克,
ST_Characters_Name/Chara_Name_LUMIERE_Eloise,埃洛依丝,
ST_Characters_Name/Chara_Name_EMMA,艾玛,
ST_Characters_Name/Chara_Name_ESQUIE,埃斯基耶,
ST_Characters_Name/Chara_Name_LUMIERE_Estelle,艾斯黛拉,
ST_Characters_Name/Chara_Name_LUMIERE_Eugene,欧仁,
ST_Characters_Name/Chara_Name_EXPEDITIONER,远征队员,
ST_Characters_Name/Chara_Name_FACELESS_BOY,无面男孩,
ST_Characters_Name/Chara_Name_FADING_MAN,灰飞烟灭的男人,
ST_Characters_Name/Chara_Name_FADING_WOMAN,灰飞烟灭的女人,
ST_Characters_Name/Chara_Name_LUMIERE_Florian,弗洛里昂,
ST_Characters_Name/Chara_Name_FRANCOIS,弗朗索瓦,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant15,格兰卓,
ST_Characters_Name/Chara_Name_GESTRAL,刷头精,
ST_Characters_Name/Chara_Name_GESTRALANNOUNCER,刷头精主持人,
ST_Characters_Name/Chara_Name_GESTRAL_Fan,刷头竞技场观众,
ST_Characters_Name/Chara_Name_GESTRAL_Fan1,刷头竞技场观众1,
ST_Characters_Name/Chara_Name_GESTRAL_Fan2,刷头竞技场观众2,
ST_Characters_Name/Chara_Name_GESTRAL_Doctor,刷头精医师,
ST_Characters_Name/Chara_Name_GESTRAL_Elder,刷头精长者,
ST_Characters_Name/Chara_Name_GESTRAL_Gambler,刷头精赌徒,
ST_Characters_Name/Chara_Name_GESTRAL_Kid,小刷头精,
ST_Characters_Name/Chara_Name_GESTRAL_Kid1,小刷头精1,
ST_Characters_Name/Chara_Name_GESTRAL_Kid2,小刷头精2,
ST_Characters_Name/Chara_Name_GESTRAL_Kid3,小刷头精3,
ST_Characters_Name/Chara_Name_GESTRAL_GroupKids,小刷头精,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant,做生意的刷头精,
ST_Characters_Name/Chara_Name_GESTRAL_Pot,刷头罐,
ST_Characters_Name/Chara_Name_GESTRAL_Warrior,刷头精战士,
ST_Characters_Name/Chara_Name_GESTRAL_Warrior1,刷头精战士1,
ST_Characters_Name/Chara_Name_GESTRAL_Warrior2,刷头精战士2,
ST_Characters_Name/Chara_Name_GESTRAL_Worker,刷头精劳工,
ST_Characters_Name/Chara_Name_GESTRAL_Golgra,戈尔格拉,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant16,格兰纳索里,
ST_Characters_Name/Chara_Name_GRANDIS,巍民,
ST_Characters_Name/Chara_Name_GRANDIS_Cleaner,巍民清洁工,
ST_Characters_Name/Chara_Name_GRANDIS_Cleaner1,巍民清洁工1,
ST_Characters_Name/Chara_Name_GRANDIS_Cleaner2,巍民清洁工2,
ST_Characters_Name/Chara_Name_GRANDIS_Engineer,巍民工程师,
ST_Characters_Name/Chara_Name_GRANDIS_Fashionist,巍民时尚家,
ST_Characters_Name/Chara_Name_GRANDIS_Fighter,巍民斗士,
ST_Characters_Name/Chara_Name_GRANDIS_Fighter1,巍民斗士1,
ST_Characters_Name/Chara_Name_GRANDIS_Fighter2,巍民斗士2,
ST_Characters_Name/Chara_Name_GRANDIS_Guard,巍民守卫,
ST_Characters_Name/Chara_Name_GRANDIS_Historian,巍民历史学者,
ST_Characters_Name/Chara_Name_GRANDIS_Scout,巍民探子,
ST_Characters_Name/Chara_Name_GRANDIS_Scout1,巍民探子1,
ST_Characters_Name/Chara_Name_GRANDIS_Scout2,巍民探子2,
ST_Characters_Name/Chara_Name_GRANDIS_Sculptor,巍民刻匠,
ST_Characters_Name/Chara_Name_GRANDIS_Grateful,感恩的巍民,
ST_Characters_Name/Chara_Name_GRANDIS_Grumpy,气鼓鼓的巍民,
ST_Characters_Name/Chara_Name_GUILLAUME,纪尧姆,
ST_Characters_Name/Chara_Name_GUSTAVE,古斯塔夫,
ST_Characters_Name/Chara_Name_LUMIERE_Henri,亨利,
ST_Characters_Name/Chara_Name_LUMIERE_Jean,让,
ST_Characters_Name/Chara_Name_LUMIERE_Trio,让、欧仁与诺阿,
ST_Characters_Name/Chara_Name_GESTRAL_ExpeditionMerchant,朱朱布里,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant20,朱拉普拉,
ST_Characters_Name/Chara_Name_LUMIERE_Jules,朱尔,
ST_Characters_Name/Chara_Name_JULIE,朱莉,
ST_Characters_Name/Chara_Name_GESTRAL_HiddenArenaFighter4,小脑袋朱利安,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant17,朱梅利巴,
ST_Characters_Name/Chara_Name_JEROME,热罗姆,
ST_Characters_Name/Chara_Name_KARATOM,卡拉托姆,
ST_Characters_Name/Chara_Name_NEVRON_LadyOfSap,树液夫人,
ST_Characters_Name/Chara_Name_LUMIERE_LifeEnjoyer,及时行乐的人,
ST_Characters_Name/Chara_Name_GESTRAL_Limonsol,黎蒙索,
ST_Characters_Name/Chara_Name_GESTRAL_Musician,洛里尼索,
ST_Characters_Name/Chara_Name_GESTRAL_Lost,失踪的刷头精,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant02,卢卡罗帕菲,
ST_Characters_Name/Chara_Name_LUMIERE_Lucas,卢卡斯,
ST_Characters_Name/Chara_Name_LUMIERE_Lucie,露西,
ST_Characters_Name/Chara_Name_LUCIEN,吕西安,
ST_Characters_Name/Chara_Name_LUMIERE,卢明人,
ST_Characters_Name/Chara_Name_LUNE,吕涅,
ST_Characters_Name/Chara_Name_MAELLE,玛埃尔,
ST_Characters_Name/Chara_Name_LUMIEREFATHER,卢明男子,
ST_Characters_Name/Chara_Name_LUMIERE_Marc,马克,
ST_Characters_Name/Chara_Name_MARGOT,玛戈,
ST_Characters_Name/Chara_Name_LUMIERE_Marie,玛丽,
ST_Characters_Name/Chara_Name_MASKKEEPER,守面,
ST_Characters_Name/Chara_Name_YOUNGWOMAN,蒙面女子,
ST_Characters_Name/Chara_Name_LUMIERE_Mathilde,马蒂尔德,
ST_Characters_Name/Chara_Name_GESTRAL_HiddenArenaFighter1,大块头马蒂厄,
ST_Characters_Name/Chara_Name_LUMIERE_Maxime,马克西姆,
ST_Characters_Name/Chara_Name_MICHEL,米歇尔,
ST_Characters_Name/Chara_Name_GRANDIS_Merchant,米什卡波布,
ST_Characters_Name/Chara_Name_MONOCO,莫诺柯,
ST_Characters_Name/Chara_Name_NEVRON,经怪,
ST_Characters_Name/Chara_Name_NICHOLAS,尼古拉,
ST_Characters_Name/Chara_Name_NICOLAS,尼古拉,
ST_Characters_Name/Chara_Name_NILS,尼尔斯,
ST_Characters_Name/Chara_Name_LUMIERE_Noah,诺阿,
ST_Characters_Name/Chara_Name_NOCO,诺柯,
ST_Characters_Name/Chara_Name_GRANDIS_Old,老巍民,
ST_Characters_Name/Chara_Name_GESTRAL_Hunter,奥利维尔索,
ST_Characters_Name/Chara_Name_GESTRAL_OnoPuncho,一拳力士,
ST_Characters_Name/Chara_Name_LUMIERE_Ophelie,奥菲利亚,
ST_Characters_Name/Chara_Name_NEVRON_OscarMask,奥斯卡的面具,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant09,帕帕索,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant12,皮阿罗,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant07,佩夏,
ST_Characters_Name/Chara_Name_PERON,佩隆,
ST_Characters_Name/Chara_Name_GESTRAL_HangingKid,普鲁米,
ST_Characters_Name/Chara_Name_LUMIERE_Raphael,拉斐尔,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant21,拉扎朱,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant10,雷德里,
ST_Characters_Name/Chara_Name_MIRRORRENOIR,雷诺阿,
ST_Characters_Name/Chara_Name_REALRENOIR,雷诺阿,
ST_Characters_Name/Chara_Name_LUMIERE_Richard,理查德,
ST_Characters_Name/Chara_Name_ROBERT,罗伯特,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant18,卢比朱,
ST_Characters_Name/Chara_Name_GESTRAL_Cook,萨斯特罗,
ST_Characters_Name/Chara_Name_SCIEL,熙艾尔,
ST_Characters_Name/Chara_Name_LUMIERE_Seba,塞巴斯蒂安,
ST_Characters_Name/Chara_Name_GESTRAL_Shady,可疑的刷头精,
ST_Characters_Name/Chara_Name_GRANDIS_Shy,羞怯的巍民,
ST_Characters_Name/Chara_Name_SIMON,西蒙,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant11,索达索,
ST_Characters_Name/Chara_Name_SOPHIE,索菲,
ST_Characters_Name/Chara_Name_NEVRON_Spirit,灵体,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant06,斯特拉巴米,
ST_Characters_Name/Chara_Name_YOUNGMAN,神秘人,
ST_Characters_Name/Chara_Name_GESTRAL_Strong,大块头刷头精,
ST_Characters_Name/Chara_Name_SUNNISO,桑尼索,
ST_Characters_Name/Chara_Name_GESTRAL_Tall,高个子刷头精,
ST_Characters_Name/Chara_Name_CURATOR,艺策人,
ST_Characters_Name/Chara_Name_PAINTRESS,绘母,
ST_Characters_Name/Chara_Name_LUMIERE_Tiffanie,蒂凡尼,
ST_Characters_Name/Chara_Name_TINA,蒂娜,
ST_Characters_Name/Chara_Name_LUMIERE_PictosTrader,汤姆,
ST_Characters_Name/Chara_Name_FACELESS_BOY_TrainBoy,火车男孩,
ST_Characters_Name/Chara_Name_LUMIERE_TrashCanMan,垃圾桶人,
ST_Characters_Name/Chara_Name_TRISTAN,特里斯坦,
ST_Characters_Name/Chara_Name_TROPA,特罗巴,
ST_Characters_Name/Chara_Name_GRANDIS_Troublesome,烦人的巍民,
ST_Characters_Name/Chara_Name_LUMIERE_Ulysse,尤利斯,
ST_Characters_Name/Chara_Name_OLDMANREAL,陌生男子,
ST_Characters_Name/Chara_Name_WOMAN,陌生女子,
ST_Characters_Name/Chara_Name_GESTRAL_Merchant22,维罗戈,
ST_Characters_Name/Chara_Name_VERSO,维尔索,
ST_Characters_Name/Chara_Name_LUMIERE_Victor,维克托,
ST_Characters_Name/Chara_Name_GESTRAL_SleepingChad,维克多利弗,
ST_Characters_Name/Chara_Name_GRANDIS_Wary,谨慎的巍民,
ST_Characters_Name/Chara_Name_OLDMANMIRROR,白发男子,
ST_Characters_Name/Chara_Name_LUMIEREMOTHER,卢明女子,
ST_Characters_Name/Chara_Name_GRANDIS_Worried,忧愁的巍民,
ST_Characters_Name/Chara_Name_FACELESS_BOY_YoungBoy,小男孩,
ST_Characters_Name/Chara_Name_GRANDIS_Young,年轻的巍民,
ST_Characters_Name/Chara_Name_ZOE,佐伊,
ST_Characters_Name/COLON_SEPARATOR,{CharaName}：,
ST_CS_1_0_01_PrologueIntro/04_Julie,现在轮到我了。,
ST_CS_1_0_01_PrologueIntro/05_Julie,你他妈就是个懦夫，都不敢正眼看我。,
ST_CS_1_0_01_PrologueIntro/03_Julie,你下的手？都是你杀的？,
ST_CS_1_0_02_PrologueOutro/01_Julie,［大喝一声］,
ST_CS_1_1_01_MyFlower/20A_Gustave,"四年没见了，今天还是她抹煞的日子，
我该说什么？",
ST_CS_1_1_01_MyFlower/08_Maelle,"哈，你这就小看卢明人
对远征的热情了。",
ST_CS_1_1_01_MyFlower/15_Gustave,"我到时候要做的事情
就不是丢石头这么简单了。",
ST_CS_1_1_01_MyFlower/37_Gustave,另一条路，就是……另一种未来——,
ST_CS_1_1_01_MyFlower/27_Gustave,送你的，呃、还插得下吗……,
