key,source,target
ST_CS_1_8_4A_GustaveFinalAct/07_Lune,總算能過海了。,
ST_CS_1_8_4A_GustaveFinalAct/13E_Gustave,"我還是那句老話，關鍵不在石頭，
更關鍵的是……",
ST_CS_1_8_4A_GustaveFinalAct/21_Gustave,你……為什麼要這樣？,
ST_CS_1_8_4A_GustaveFinalAct/09_Esquie,酒？,
ST_CS_1_8_4A_GustaveFinalAct/12A_Maelle,嗯。,
ST_CS_1_8_4A_GustaveFinalAct/08_Sciel,你會不會身上正好有帶酒？,
ST_CS_1_8_4A_GustaveFinalAct/13B_Maelle,說不定能砸到她。,
ST_CS_1_8_4B_GustaveFinalActPart2/12_RealRenoir,"──等事情解決了，
我們一起回家。",
ST_CS_1_8_4B_GustaveFinalActPart2/20_MirrorRenoir,"那麼長一段時間，家裡支離破碎。
不，我想要的是家人重聚。",
ST_CS_1_8_4B_GustaveFinalActPart2/22_Verso,她才是你的家人。,
ST_CS_1_8_4B_GustaveFinalActPart2/09_RealRenoir,不過來都來了，就別再──,
ST_CS_1_8_4B_GustaveFinalActPart2/01A_Gustave,我這也算是為後人捐軀吧？,
ST_CS_1_8_4B_GustaveFinalActPart2/01C_Maelle,古斯塔夫！,
ST_CS_1_8_4B_GustaveFinalActPart2/27_Verso,去吧。,
ST_CS_1_8_4B_GustaveFinalActPart2/25_Verso,嘿，你還好吧？,
ST_CS_1_8_4B_GustaveFinalActPart2/16_MirrorRenoir,這麼久沒見了。,
ST_CS_1_8_4B_GustaveFinalActPart2/21_Verso,那根本不是你的家。,
ST_CS_1_8_4B_GustaveFinalActPart2/26_Verso,"放心，這邊的事我來處理，
去和你朋友會合吧。",
ST_CS_1_8_4B_GustaveFinalActPart2/15_MirrorRenoir,"不好意思，讓你左右為難，
但我之前其實提醒過你了。",
ST_CS_1_8_4B_GustaveFinalActPart2/08_RealRenoir,"孩子，這邊不是你該來的地方，
我都說了不用擔心。",
ST_CS_1_8_4B_GustaveFinalActPart2/01B_Maelle,不不不……你明明答應我……,
ST_CS_1_8_4B_GustaveFinalActPart2/13_Aline,不！,
ST_CS_1_8_4B_GustaveFinalActPart2/02_Maelle,不行不行不行……,
ST_CS_1_8_4B_GustaveFinalActPart2/24_Verso,"是她自己要來的。
你們彼此該怎麼樣，不是我能決定的。",
ST_CS_1_8_4B_GustaveFinalActPart2/30_Verso,她不會再畫下去了。,
ST_CS_1_8_4B_GustaveFinalActPart2/28_MirrorRenoir,好吧。,
ST_CS_1_8_4B_GustaveFinalActPart2/17_MirrorRenoir,當初既然選擇了抽身，如今就不要多管閒事。,
ST_CS_1_8_4B_GustaveFinalActPart2/14_MirrorRenoir,"雖然你現在還無法理解，
但我們的初衷都是為了家人好。",
ST_CS_1_8_4B_GustaveFinalActPart2/10_Aline,你胡說什麼？,
ST_CS_1_8_4B_GustaveFinalActPart2/18_MirrorRenoir,現在跑回來插手，沒有道理。,
ST_CS_1_8_4B_GustaveFinalActPart2/06_Aline,"你明知道她那麼虛弱，承受不了這些，
怎麼可以讓她冒這麼大的風險？",
ST_CS_1_8_4B_GustaveFinalActPart2/05_Aline,是你放她進來的？！,
ST_CS_1_8_4B_GustaveFinalActPart2/11_Aline,"你，現在，立刻回家。
這裡的事情跟你沒關係。",
ST_CS_1_8_4B_GustaveFinalActPart2/07_RealRenoir,你向來都不見棺材不掉淚。,
ST_CS_1_8_4B_GustaveFinalActPart2/03_MirrorRenoir,"你還沒有明白，這不是害他，
而是幫他解脫。",
ST_CS_1_8_4B_GustaveFinalActPart2/23_MirrorRenoir,你想用她對付我？,
ST_CS_1_8_4B_GustaveFinalActPart2/19_Verso,"你活了那麼長一段時間，
也該放手讓她走了。",
ST_CS_1_8_4B_GustaveFinalActPart2/29_MirrorRenoir,"你把我們逼上了這條路，
那你準備好面對後果沒？",
ST_CS_1_8_4B_GustaveFinalActPart2/04_Maelle,[撕心裂肺大喊],
ST_CS_2_10_1_MeetingMonoco/12_Verso,"千萬小心，莫諾柯的戰鬥
風格……與眾不同。",
ST_CS_2_10_1_MeetingMonoco/05A_Monoco,維索又拖著你去冒險了嗎？,
ST_CS_2_10_1_MeetingMonoco/05_Monoco,艾斯奎！,
ST_CS_2_10_1_MeetingMonoco/01_Verso,莫諾柯不在，那表示……,
ST_CS_2_10_1_MeetingMonoco/09_Monoco,"各位，可否──噢──
與我決鬥一場？",
ST_CS_2_10_1_MeetingMonoco/04_Esquie,莫莫！,
ST_CS_2_10_1_MeetingMonoco/06_Monoco,唔……這些是新朋友？,
ST_CS_2_10_1_MeetingMonoco/11_Verso,"現在說什麼都沒有用，莫諾柯得先
打一場「放鬆放鬆」。",
ST_CS_2_10_1_MeetingMonoco/02_Verso,我的老朋友，你動作還是那麼慢。,
ST_CS_2_10_1_MeetingMonoco/08_Verso,"之前教過他人類的語言，
殺時間。",
ST_CS_2_10_1_MeetingMonoco/10_Maelle,嗯，絕對是個刷頭精。,
ST_CS_2_10_1_MeetingMonoco/07_Lune,你能跟人類交流？,
ST_CS_2_10_1_MeetingMonoco/03_Monoco,你反應倒還是一樣快，厲害。,
ST_CS_2_10_2_StalactAttack/10A_Monoco,鐘乳怪。,
ST_CS_2_10_2_StalactAttack/12_Monoco,"亮出你們可怕的本事，
幹掉這個鐘乳怪吧！",
ST_CS_2_10_2_StalactAttack/05_Noco,"都有艾斯奎了，
你們怎麼還這麼慢？！",
ST_CS_2_10_2_StalactAttack/11_Monoco,"各位維索的朋友，各位「嘉賓」，
好好享受這第一場戰鬥吧！",
ST_CS_2_10_2_StalactAttack/03_Monoco,"小鬼別吵！
老爸我忙著打陌生人呢。",
ST_CS_2_10_2_StalactAttack/04_Maelle,諾柯？你怎麼在這裡？,
ST_CS_2_10_2_StalactAttack/08_Noco,對！有個鐘乳怪過來了！,
ST_CS_2_10_2_StalactAttack/06_Noco,喔！那個裝奇怪手臂的人呢？,
ST_CS_2_10_2_StalactAttack/02_Noco,噢，嗨！,
ST_CS_2_10_2_StalactAttack/14_Sciel,噢，,
ST_CS_2_10_2_StalactAttack/10_Monoco,噢，唔……,
ST_CS_2_10_2_StalactAttack/13_Sciel,笑死。,
ST_CS_2_10_2_StalactAttack/09_Noco,巍民都躲起來了，快，快來！,
ST_CS_2_10_2_StalactAttack/07_Verso,呃，諾柯你剛說有經元怪？,
ST_CS_2_10_2_StalactAttack/01_Noco,嗚呼呼呼呼呼！有經元怪！,
ST_CS_2_10_2_StalactAttack/15_Verso,嗯，他沒在開玩笑。,
ST_CS_2_10_2_StalactAttack/16_Verso,你真是膽小鬼。,
ST_CS_2_10_2_StalactAttack/14A_Sciel,原來你是認真的。,
ST_CS_2_10_3_MonocoJoinsTheGroup/33_Monoco,"身為負責任的家長，我必須說這個主意好極了。
走吧，去盧明舊城。",
ST_CS_2_10_3_MonocoJoinsTheGroup/22_Monoco,那我去。,
ST_CS_2_10_3_MonocoJoinsTheGroup/06_Verso,"不要問我是什麼原理，
我也不懂。",
ST_CS_2_10_3_MonocoJoinsTheGroup/21_Verso,沒錯。,
ST_CS_2_10_3_MonocoJoinsTheGroup/23_Verso,好。,
ST_CS_2_10_3_MonocoJoinsTheGroup/24_Monoco,好。,
ST_CS_2_10_3_MonocoJoinsTheGroup/25_Verso,好。,
ST_CS_2_10_3_MonocoJoinsTheGroup/26_Monoco,好。,
ST_CS_2_10_3_MonocoJoinsTheGroup/05_Verso,"他拿到什麼經元怪的腳，
就能變成經元怪的樣子。",
ST_CS_2_10_3_MonocoJoinsTheGroup/11_Verso,喂，不用這樣吧！,
ST_CS_2_10_3_MonocoJoinsTheGroup/11A_Verso,"聽著，我知道之前每次
都是以失敗告終，但──",
ST_CS_2_10_3_MonocoJoinsTheGroup/04_Monoco,我要拔下……,
ST_CS_2_10_3_MonocoJoinsTheGroup/16A_Monoco,我不會再跟你去了。,
ST_CS_2_10_3_MonocoJoinsTheGroup/36_Noco,"想去盧明舊城的話，從這個出口出去，
一直往北走。",
ST_CS_2_10_3_MonocoJoinsTheGroup/02_Verso,羨慕嫉妒？,
ST_CS_2_10_3_MonocoJoinsTheGroup/12_Verso,你這傻子，沒看出來這個女孩是誰嗎？,
ST_CS_2_10_3_MonocoJoinsTheGroup/28_Maelle,諾柯也要去。,
ST_CS_2_10_3_MonocoJoinsTheGroup/30_Noco,很少有做生意的人會去盧明舊城！,
ST_CS_2_10_3_MonocoJoinsTheGroup/07_Monoco,"暖身夠了，
精神也變好了。",
ST_CS_2_10_3_MonocoJoinsTheGroup/13_Monoco,看出來了啊──,
ST_CS_2_10_3_MonocoJoinsTheGroup/34_Noco,"鐘乳怪一消失，
巍民就出來了！",
ST_CS_2_10_3_MonocoJoinsTheGroup/18_Monoco,噢，這點是真的。,
ST_CS_2_10_3_MonocoJoinsTheGroup/10_Monoco,哦，那再見。,
ST_CS_2_10_3_MonocoJoinsTheGroup/16_Monoco,想都別想。,
ST_CS_2_10_3_MonocoJoinsTheGroup/32_Noco,"成為世界第一、無與倫比、
無庸置疑的富商了！",
ST_CS_2_10_3_MonocoJoinsTheGroup/14_Verso,"那你應該明白吧？
一定要把握，這可能是我們唯一的機會。",
ST_CS_2_10_3_MonocoJoinsTheGroup/17_Verso,路上會有很多讓你發揮身手的機會喔。,
ST_CS_2_10_3_MonocoJoinsTheGroup/20_Monoco,會有很多機會能動手。,
ST_CS_2_10_3_MonocoJoinsTheGroup/31_Noco,"那邊一定有一大堆閃亮亮的
稀有寶貝，我到時候就能──",
ST_CS_2_10_3_MonocoJoinsTheGroup/15_Monoco,是「你」唯一的機會。,
ST_CS_2_10_3_MonocoJoinsTheGroup/08_Monoco,所以你們幾位想找我們做什麼？,
ST_CS_2_10_3_MonocoJoinsTheGroup/09_Verso,我們要去找盧明舊城。,
ST_CS_2_10_3_MonocoJoinsTheGroup/03_Sciel,你在做什麼？,
ST_CS_2_10_3_MonocoJoinsTheGroup/19_Verso,是的。,
ST_CS_2_10_3_MonocoJoinsTheGroup/27_Verso,嗯，好。,
ST_CS_2_10_3_MonocoJoinsTheGroup/29_Verso,真的？？,
ST_CS_2_10_3_MonocoJoinsTheGroup/35_Noco,"他們比刷頭精好相處，
你可以去攀談。",
ST_CS_2_10_3_MonocoJoinsTheGroup/01_Monoco,維索，你這幾個朋友實力不錯。,
ST_CS_2_10_3_MonocoJoinsTheGroup/04A_Monoco,……這條腿。啊哈！,
ST_CS_2_11_1_ArrivingInOldLumiere/02A_Verso,好，莫諾柯，給你機會露一手。,
ST_CS_2_11_1_ArrivingInOldLumiere/01_Lune,嗯，得想個辦法過去。,
ST_CS_2_11_1_ArrivingInOldLumiere/03_Monoco,你就承認需要我幫忙吧。,
ST_CS_2_11_1_ArrivingInOldLumiere/05_Lune,莫諾柯你到底是在搞──,
ST_CS_2_11_1_ArrivingInOldLumiere/04_Verso,靠！莫諾柯！,
ST_CS_2_11_1_ArrivingInOldLumiere/09_Lune,"對。好啦，莫諾柯，別哭了。
我們該走了。",
ST_CS_2_11_1_ArrivingInOldLumiere/06_Monoco,"對不起，我搞砸了，
本來只是想露一手。",
ST_CS_2_11_1_ArrivingInOldLumiere/02_Verso,繪母的核心在這個城的中心位置。,
ST_CS_2_11_1_ArrivingInOldLumiere/08_Sciel,"維索是不是說繪母的核心在
盧明舊城的正中央？",
ST_CS_2_11_1_ArrivingInOldLumiere/07_Sciel,"再集合一下就好，
其他人應該沒事。",
ST_CS_2_11_1_ArrivingInOldLumiere/10_Monoco,好，我不哭了。,
ST_CS_2_11_2_DiscoveringTheTruth/16_Sciel,"58隊，維索跟著他們行動過？
",
ST_CS_2_11_2_DiscoveringTheTruth/34A_Verso,女士優先。,
ST_CS_2_11_2_DiscoveringTheTruth/19_Lune,軸突泰坦，有意思。,
ST_CS_2_11_2_DiscoveringTheTruth/30_Noco,還要在路上找寶物！,
ST_CS_2_11_2_DiscoveringTheTruth/14_Lune,知道這是什麼嗎？,
ST_CS_2_11_2_DiscoveringTheTruth/25_Verso,站得起來嗎？,
ST_CS_2_11_2_DiscoveringTheTruth/06_Sciel,你相信這個人嗎？,
ST_CS_2_11_2_DiscoveringTheTruth/01_Sciel,這個像不像艾斯奎要的石頭？,
ST_CS_2_11_2_DiscoveringTheTruth/31_Maelle,有家的感覺。,
ST_CS_2_11_2_DiscoveringTheTruth/28_Verso,"好，其他人可能正在
趕路前往舊城中心。",
ST_CS_2_11_2_DiscoveringTheTruth/09_Sciel,一路以來他幫了我們不少。,
ST_CS_2_11_2_DiscoveringTheTruth/12_Lune,"他說之前還跟著
其他遠征隊行動過。",
ST_CS_2_11_2_DiscoveringTheTruth/05_Lune,"因為感覺現在只能指望他。
我們情報太少了。",
ST_CS_2_11_2_DiscoveringTheTruth/11_Monoco,"嗯，想不起來了。
感覺好像沒有「認識」這個過程。",
ST_CS_2_11_2_DiscoveringTheTruth/13B_Monoco,嗯……唔……後來怎麼樣了……,
ST_CS_2_11_2_DiscoveringTheTruth/13A_Lune,總共有幾支？那些隊員後來怎麼樣了？,
ST_CS_2_11_2_DiscoveringTheTruth/17_Lune,應該是。,
ST_CS_2_11_2_DiscoveringTheTruth/07_Lune,我相信他想接觸到繪母。,
ST_CS_2_11_2_DiscoveringTheTruth/04_Sciel,"我是沒想到，維索的計畫
一提出來，你就答應了。",
ST_CS_2_11_2_DiscoveringTheTruth/21_Lune,真的嗎？,
ST_CS_2_11_2_DiscoveringTheTruth/15_Monoco,"不太清楚，我也是第一次來這邊。
",
ST_CS_2_11_2_DiscoveringTheTruth/03_Sciel,幫他帶份禮物。,
ST_CS_2_11_2_DiscoveringTheTruth/22_Sciel,瑪艾兒還在他那邊。,
ST_CS_2_11_2_DiscoveringTheTruth/13C_Sciel,還是等找到維索之後問他看看吧。,
ST_CS_2_11_2_DiscoveringTheTruth/33_Maelle,"莫諾柯跟「災難遠征隊」
相處得不錯吧？",
ST_CS_2_11_2_DiscoveringTheTruth/26_Verso,莫諾柯有時候會有點得意忘形。,
ST_CS_2_11_2_DiscoveringTheTruth/10_Lune,莫諾柯，你和維索是怎麼認識的？,
ST_CS_2_11_2_DiscoveringTheTruth/27_Maelle,腰有點痛，不過還好。,
ST_CS_2_11_2_DiscoveringTheTruth/02_Lune,噢，是。,
ST_CS_2_11_2_DiscoveringTheTruth/13_Monoco,對，好幾支遠征隊。,
ST_CS_2_11_2_DiscoveringTheTruth/08_Lune,所以我們目前目標一致。,
ST_CS_2_11_2_DiscoveringTheTruth/09A_Sciel,不過，我總感覺他有所隱瞞。,
ST_CS_2_11_2_DiscoveringTheTruth/18_Lune,沒想到他們竟然到了這麼深入的地方。,
ST_CS_2_11_2_DiscoveringTheTruth/20_Lune,維索他──,
ST_CS_2_11_2_DiscoveringTheTruth/24_Monoco,維索不會傷害她。,
ST_CS_2_11_2_DiscoveringTheTruth/23_Lune,我們得快點過去，快。,
ST_CS_2_11_2_DiscoveringTheTruth/29_Verso,我們去那裡會合吧。,
ST_CS_2_11_2_DiscoveringTheTruth/32_Verso,嗯，有家的感覺。,
ST_CS_2_11_2_DiscoveringTheTruth/34_Verso,嗯，是啊。,
ST_CS_2_11_2_DiscoveringTheTruth/13D_Lune,嗯，好吧，當務之急就是找人。,
ST_CS_2_11_2_DiscoveringTheTruth/32A_Verso,還好嗎？,
ST_CS_2_11_3_VersoDisappears/04_Maelle,媽的，他、他人呢？,
ST_CS_2_11_3_VersoDisappears/03_Maelle,維索？！,
ST_CS_2_11_3_VersoDisappears/02_Maelle,維索？,
ST_CS_2_11_3_VersoDisappears/01_Maelle,我們合作得不錯。,
ST_CS_2_11_4_MirrorRenoirRound2/10_MirrorRenoir,背叛我們的時候就沒那麼愧疚了。,
ST_CS_2_11_4_MirrorRenoirRound2/18_Verso,我不喜歡說家裡的事情。,
ST_CS_2_11_4_MirrorRenoirRound2/04_MirrorRenoir,你還要傷害家人多少次？,
ST_CS_2_11_4_MirrorRenoirRound2/01_Verso,就知道你會為她開門。,
ST_CS_2_11_4_MirrorRenoirRound2/19A_Verso,拜託先好好撐過這一場戰鬥。,
ST_CS_2_11_4_MirrorRenoirRound2/12_Maelle,我他媽要滅了這傢伙。,
ST_CS_2_11_4_MirrorRenoirRound2/02_Verso,靠！,
ST_CS_2_11_4_MirrorRenoirRound2/05_Verso,"少來，家人的事情，
你沒資格教育我。",
ST_CS_2_11_4_MirrorRenoirRound2/09_MirrorRenoir,"對，你把我想成大惡人，
心裡的負擔就會輕一點。",
ST_CS_2_11_4_MirrorRenoirRound2/03_MirrorRenoir,維索，你是這樣打算的？,
ST_CS_2_11_4_MirrorRenoirRound2/19_Verso,嗯，能不能以後再說？,
ST_CS_2_11_4_MirrorRenoirRound2/14_Lune,"不好意思，來晚了。
看資料耽誤了一點時間。",
ST_CS_2_11_4_MirrorRenoirRound2/11_Maelle,維索，讓路。,
ST_CS_2_11_4_MirrorRenoirRound2/15_Lune,"你本來有沒有打算讓我們知道，
這個男人……",
ST_CS_2_11_4_MirrorRenoirRound2/06_MirrorRenoir,"我大費周章都是為了家裡，
你為什麼就是不願承認。",
ST_CS_2_11_4_MirrorRenoirRound2/07_MirrorRenoir,非要急著尋死。,
ST_CS_2_11_4_MirrorRenoirRound2/13_MirrorRenoir,兒子，你還沒把真相告訴她，,
ST_CS_2_11_4_MirrorRenoirRound2/17_Maelle,你父親？！,
ST_CS_2_11_4_MirrorRenoirRound2/08_Verso,你其實根本只是為了自己。,
ST_CS_2_11_4_MirrorRenoirRound2/07A_MirrorRenoir,你的心思和精力用錯方向了。,
ST_CS_2_11_4_MirrorRenoirRound2/13A_MirrorRenoir,是不是？,
ST_CS_2_11_4_MirrorRenoirRound2/16_Lune,"讓我們隊伍幾乎全滅的這傢伙，
是你父親？",
ST_CS_2_11_5_NocosDeath/09_Verso,艾莉西亞，小心！,
ST_CS_2_11_5_NocosDeath/01_Verso,都還好嗎？,
ST_CS_2_11_5_NocosDeath/14_Verso,靠！[怒吼],
ST_CS_2_11_5_NocosDeath/02_Verso,莫諾柯？,
ST_CS_2_11_5_NocosDeath/13_Verso,不！不！不！艾莉西亞！,
ST_CS_2_11_5_NocosDeath/03_Monoco,諾柯……壞了。,
ST_CS_2_11_5_NocosDeath/05_Sciel,什麼──,
ST_CS_2_11_5_NocosDeath/12_Verso,我操！人呢？,
ST_CS_2_11_5_NocosDeath/10_Maelle,什麼聲──,
ST_CS_2_11_5_NocosDeath/08_MirrorRenoir,為什麼就是不能接受自己的身分？,
ST_CS_2_11_5_NocosDeath/11_Maelle,能告訴我……你叫什麼名字嗎？,
ST_CS_2_11_5_NocosDeath/06_Maelle,[啜泣],
ST_CS_2_11_5_NocosDeath/04_Lune,[倒抽一口氣],
ST_CS_2_11_5_NocosDeath/07_Maelle,[大聲叫喊],
ST_CS_2_11_6_SoStartsTheAxonHunt/20_Verso,白白害他……丟了一條命。,
ST_CS_2_11_6_SoStartsTheAxonHunt/44_Lune,"我們是遠征隊員，
要死就死在戰場上。",
ST_CS_2_11_6_SoStartsTheAxonHunt/31_Curator,軸突、泰坦。,
ST_CS_2_11_6_SoStartsTheAxonHunt/06_Verso,"因為這是我的難言之隱，
也因為這些事與你們無關。",
ST_CS_2_11_6_SoStartsTheAxonHunt/14_Sciel,"只是我們現在是一個團隊，
假如不能彼此信任，那走不遠的。",
ST_CS_2_11_6_SoStartsTheAxonHunt/16B_Lune,有辦法讓諾柯活過來嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/29B_Lune,你真的造得出能刺穿結界的武器嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/02_Lune,能解釋一下嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/43_Lune,"趨近於零，但不是零，
而且我們終究會死。",
ST_CS_2_11_6_SoStartsTheAxonHunt/30_Lune,是需要軸突泰坦身上的什麼嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/32_Lune,是需要……他們的心臟嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/29_Lune,不好意思。,
ST_CS_2_11_6_SoStartsTheAxonHunt/22_Lune,"58號遠征隊當時好像認為
你還有別的辦法。",
ST_CS_2_11_6_SoStartsTheAxonHunt/15_Maelle,家人之間的事……很複雜。,
ST_CS_2_11_6_SoStartsTheAxonHunt/13_Sciel,他目前也沒害過我們。,
ST_CS_2_11_6_SoStartsTheAxonHunt/39_Verso,"連我這樣的不死之身
都幹不掉他們。",
ST_CS_2_11_6_SoStartsTheAxonHunt/07_Verso,我幾十年前就已經跟他斷絕關係了。,
ST_CS_2_11_6_SoStartsTheAxonHunt/41_Verso,"那一個我不知道是怎麼死的，
但你們一定要聽我的勸……",
ST_CS_2_11_6_SoStartsTheAxonHunt/04_Verso,我已經不把他當父親了。,
ST_CS_2_11_6_SoStartsTheAxonHunt/46_Lune,當然。,
ST_CS_2_11_6_SoStartsTheAxonHunt/11_Sciel,"我想我們應該都能理解
對方的態度和感受，對吧？",
ST_CS_2_11_6_SoStartsTheAxonHunt/26_Verso,"我之所以沒說，不是刻意隱瞞，
而是那個方法行不通。",
ST_CS_2_11_6_SoStartsTheAxonHunt/29A_Lune,請問你真的……,
ST_CS_2_11_6_SoStartsTheAxonHunt/16A_Lune,這是真的嗎？,
ST_CS_2_11_6_SoStartsTheAxonHunt/18_Monoco,會跟之前不太一樣。,
ST_CS_2_11_6_SoStartsTheAxonHunt/10_Lune,"哪些事是我需要知道的，
我寧可自己做判斷。",
ST_CS_2_11_6_SoStartsTheAxonHunt/19_Verso,朋友，我──我對不起你。,
ST_CS_2_11_6_SoStartsTheAxonHunt/09_Verso,需要知道的，我都已經告訴你們──,
ST_CS_2_11_6_SoStartsTheAxonHunt/33_Verso,"是這樣的，他造這件武器
需要極大量純粹的源色。",
ST_CS_2_11_6_SoStartsTheAxonHunt/08_Lune,但你還是有所隱瞞。,
ST_CS_2_11_6_SoStartsTheAxonHunt/01_Esquie,噢～～多利！謝謝我的朋友！,
ST_CS_2_11_6_SoStartsTheAxonHunt/17_Monoco,能復活一部分。,
ST_CS_2_11_6_SoStartsTheAxonHunt/25_Verso,原來你們是這樣──,
ST_CS_2_11_6_SoStartsTheAxonHunt/05_Sciel,那之前為什麼不跟我們說？,
ST_CS_2_11_6_SoStartsTheAxonHunt/20A_Verso,"繪母的核心本來在那座宅邸，
但那個地方現在消失了。",
ST_CS_2_11_6_SoStartsTheAxonHunt/18A_Monoco,你認識的諾柯已經走了。,
ST_CS_2_11_6_SoStartsTheAxonHunt/35_Verso,"所以只能去找軸突泰坦，但我說過了，
這個辦法行不通，絕對不可能。",
ST_CS_2_11_6_SoStartsTheAxonHunt/16_Lune,故事裡說刷頭精可以轉生。,
ST_CS_2_11_6_SoStartsTheAxonHunt/28_Lune,還有一個人能幫我們。,
ST_CS_2_11_6_SoStartsTheAxonHunt/37_Verso,"巨型生靈，在紀石
周圍的島上出沒。",
ST_CS_2_11_6_SoStartsTheAxonHunt/38_Verso,"他們比經元怪強大太多，
也遠比經元怪危險太多太多。",
ST_CS_2_11_6_SoStartsTheAxonHunt/27_Maelle,等等，你們是指什麼方法？,
ST_CS_2_11_6_SoStartsTheAxonHunt/17A_Monoco,諾柯能復活。,
ST_CS_2_11_6_SoStartsTheAxonHunt/24_Lune,我們找到了58隊，還有他們的日誌。,
ST_CS_2_11_6_SoStartsTheAxonHunt/21_Verso,我們沒辦法進紀石。,
ST_CS_2_11_6_SoStartsTheAxonHunt/23_Verso,什麼？,
ST_CS_2_11_6_SoStartsTheAxonHunt/34_Verso,就算把經元怪全宰了，也弄不到那麼多源色。,
ST_CS_2_11_6_SoStartsTheAxonHunt/36_Maelle,什麼？軸突泰坦是什麼？,
ST_CS_2_11_6_SoStartsTheAxonHunt/45_Monoco,真是慷慨激昂。,
ST_CS_2_11_6_SoStartsTheAxonHunt/40_Lune,"我們在盧明舊城看到了一具軸突泰坦
的屍體，所以他們並不是無敵的。",
ST_CS_2_11_6_SoStartsTheAxonHunt/03_Lune,你說你父親？,
ST_CS_2_11_6_SoStartsTheAxonHunt/17B_Monoco,但不可能是原來的模樣。,
ST_CS_2_11_6_SoStartsTheAxonHunt/42_Verso,"你們幾個跟軸突泰坦對幹，卻又不跟他們同歸於盡，
成功率趨近於零。",
ST_CS_2_11_7_AxonStrategy/01_Verso,"好，假如、假如要去殺軸突泰坦，
那我們絕對不能盲目亂來。",
ST_CS_2_11_7_AxonStrategy/05_Verso,"我們要弄到至少兩顆心臟，
才能獲得足夠的源色。",
ST_CS_2_11_7_AxonStrategy/13_Verso,我剛才的話是白說了嗎？,
ST_CS_2_11_7_AxonStrategy/08_Verso,"那個跟前幾支遠征隊交過手，
力量已經被削弱了。這樣懂吧？",
ST_CS_2_11_7_AxonStrategy/03_Verso,"我跟他們交戰過幾次，
真的不好對付。",
ST_CS_2_11_7_AxonStrategy/11_Monoco,嗯哼，這種精神我欣賞。,
ST_CS_2_11_7_AxonStrategy/06_Verso,"有一個住在山上，地勢太陡峭，
我們上不去，所以不考慮。",
ST_CS_2_11_7_AxonStrategy/10_Sciel,"我們也可以勇於挑戰，
先去找東邊那個！",
ST_CS_2_11_7_AxonStrategy/12_Sciel,謝謝。,
ST_CS_2_11_7_AxonStrategy/04_Verso,"軸突泰坦總共有三個，
都在紀石周圍的島上。",
ST_CS_2_11_7_AxonStrategy/07_Verso,我們先去對付紀石西邊的軸突泰坦。,
ST_CS_2_11_7_AxonStrategy/02_Sciel,什麼意思？,
ST_CS_2_11_7_AxonStrategy/09_Lune,嗯，好主意，先從最有勝算的下手。,
ST_CS_2_12_1_IntroSirene/07_Monoco,"千萬小心，人們都叫她
「奇觀大師」。",
ST_CS_2_12_1_IntroSirene/08_Monoco,"但她實際上是在玩弄人的心智，
製造幻覺。",
ST_CS_2_12_1_IntroSirene/01_Lune,那就是軸突泰坦嗎？,
ST_CS_2_12_1_IntroSirene/03_Lune,好美──,
ST_CS_2_12_1_IntroSirene/05_Lune,我、我也不知道──,
ST_CS_2_12_1_IntroSirene/09_Verso,我們快走，不然全都會失去理智。,
ST_CS_2_12_1_IntroSirene/04_Maelle,露涅，怎麼回事？,
ST_CS_2_12_1_IntroSirene/02A_Verso,媽的。,
ST_CS_2_12_1_IntroSirene/06_Monoco,"她在控制你們情緒！
不要分心，不要忘了來這裡是為了什麼。",
ST_CS_2_12_1_IntroSirene/02_Monoco,那是賽蓮，人稱「奇觀大師」。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/07_Maelle,"總比幹掉成群經元怪，
硬殺出一條路好。",
ST_CS_2_14_1_TheCentralPlazaOfVisages/13_MaskKeeper,你們來這裡是接受了他的邀請吧？,
ST_CS_2_14_1_TheCentralPlazaOfVisages/06_Maelle,我是不介意走一條直路。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/02_Verso,沒有攻擊我們……,
ST_CS_2_14_1_TheCentralPlazaOfVisages/17_MaskKeeper,去找你們需要的面具。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/16_MaskKeeper,"面具並非只能遮掩，
有時也能顯現。",
ST_CS_2_14_1_TheCentralPlazaOfVisages/18_Maelle,什麼意思？,
ST_CS_2_14_1_TheCentralPlazaOfVisages/05_Verso,嗯哼，像是個圈套。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/08_Sciel,維索說得對，感覺不對勁。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/09_MaskKeeper,噢，我不會傷害你們，不用亮武器。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/04_Sciel,看起來是。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/19_MaskKeeper,邀請始終有效。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/11_MaskKeeper,說得好。,
ST_CS_2_14_1_TheCentralPlazaOfVisages/03_Maelle,是邀請我們過去嗎？,
